w	s1	s2	BPscore
7	PCa40507	PCa57294	0.21616308654220698
7	PCa57294	PCa40507	0.21616308654220698
7	PCa40507	PCa58215	0.19699975375020518
7	PCa58215	PCa40507	0.19699975375020518
7	PCa40507	Benign-Prostate-1648133	0.20717968939480913
7	Benign-Prostate-1648133	PCa40507	0.20717968939480913
7	PCa40507	Benign-Prostate-1595983	0.2000631659161733
7	Benign-Prostate-1595983	PCa40507	0.2000631659161733
7	PCa40507	Benign-Prostate-1664855	0.2047301875235703
7	Benign-Prostate-1664855	PCa40507	0.2047301875235703
7	PCa40507	Benign-Prostate-3320942	0.2004208830454971
7	Benign-Prostate-3320942	PCa40507	0.2004208830454971
7	PCa40507	Benign-Prostate-3330581	0.20763124300345645
7	Benign-Prostate-3330581	PCa40507	0.20763124300345645
7	PCa51852	PCa53687	0.21983949446936363
7	PCa53687	PCa51852	0.21983949446936363
7	PCa51852	PCa56413	0.21283490108245667
7	PCa56413	PCa51852	0.21283490108245667
7	PCa51852	PCa57294	0.21096675191703335
7	PCa57294	PCa51852	0.21096675191703335
7	PCa51852	PCa58215	0.20137544873204263
7	PCa58215	PCa51852	0.20137544873204263
7	PCa51852	Benign-Prostate-1648133	0.21070842181554914
7	Benign-Prostate-1648133	PCa51852	0.21070842181554914
7	PCa51852	Benign-Prostate-1595983	0.19972210368040166
7	Benign-Prostate-1595983	PCa51852	0.19972210368040166
7	PCa51852	Benign-Prostate-1664855	0.2095663049298377
7	Benign-Prostate-1664855	PCa51852	0.2095663049298377
7	PCa51852	Benign-Prostate-3320942	0.213734046617498
7	Benign-Prostate-3320942	PCa51852	0.213734046617498
7	PCa51852	Benign-Prostate-3330581	0.2100947250990959
7	Benign-Prostate-3330581	PCa51852	0.2100947250990959
7	PCa53687	PCa56413	0.21863581467356796
7	PCa56413	PCa53687	0.21863581467356796
7	PCa53687	PCa57294	0.19871985986597346
7	PCa57294	PCa53687	0.19871985986597346
7	PCa53687	PCa58215	0.20436004611689315
7	PCa58215	PCa53687	0.20436004611689315
7	PCa53687	Benign-Prostate-1648133	0.23057166866080775
7	Benign-Prostate-1648133	PCa53687	0.23057166866080775
7	PCa53687	Benign-Prostate-1595983	0.22106509587694495
7	Benign-Prostate-1595983	PCa53687	0.22106509587694495
7	PCa53687	Benign-Prostate-1664855	0.22408580542927264
7	Benign-Prostate-1664855	PCa53687	0.22408580542927264
7	PCa53687	Benign-Prostate-3320942	0.2272240127891161
7	Benign-Prostate-3320942	PCa53687	0.2272240127891161
7	PCa53687	Benign-Prostate-3330581	0.22291754273602465
7	Benign-Prostate-3330581	PCa53687	0.22291754273602465
7	PCa56413	PCa57294	0.21648012746388767
7	PCa57294	PCa56413	0.21648012746388767
7	PCa56413	PCa58215	0.19367618319616023
7	PCa58215	PCa56413	0.19367618319616023
7	PCa56413	Benign-Prostate-1648133	0.20631734873096863
7	Benign-Prostate-1648133	PCa56413	0.20631734873096863
7	PCa56413	Benign-Prostate-1595983	0.20283056677560402
7	Benign-Prostate-1595983	PCa56413	0.20283056677560402
7	PCa56413	Benign-Prostate-1664855	0.21097822109214978
7	Benign-Prostate-1664855	PCa56413	0.21097822109214978
7	PCa56413	Benign-Prostate-3320942	0.20226052848195247
7	Benign-Prostate-3320942	PCa56413	0.20226052848195247
7	PCa56413	Benign-Prostate-3330581	0.2140347533710909
7	Benign-Prostate-3330581	PCa56413	0.2140347533710909
7	PCa57294	PCa58215	0.19112614297989586
7	PCa58215	PCa57294	0.19112614297989586
7	PCa57294	Benign-Prostate-1648133	0.2207643036858337
7	Benign-Prostate-1648133	PCa57294	0.2207643036858337
7	PCa57294	Benign-Prostate-1595983	0.20944667638117348
7	Benign-Prostate-1595983	PCa57294	0.20944667638117348
7	PCa57294	Benign-Prostate-1664855	0.22028257304941865
7	Benign-Prostate-1664855	PCa57294	0.22028257304941865
7	PCa57294	Benign-Prostate-3320942	0.22014833472136172
7	Benign-Prostate-3320942	PCa57294	0.22014833472136172
7	PCa57294	Benign-Prostate-3330581	0.21002304121688845
7	Benign-Prostate-3330581	PCa57294	0.21002304121688845
7	PCa58215	Benign-Prostate-1648133	0.19225356265262133
7	Benign-Prostate-1648133	PCa58215	0.19225356265262133
7	PCa58215	Benign-Prostate-1595983	0.18008488261439254
7	Benign-Prostate-1595983	PCa58215	0.18008488261439254
7	PCa58215	Benign-Prostate-1664855	0.1928015066774588
7	Benign-Prostate-1664855	PCa58215	0.1928015066774588
7	PCa58215	Benign-Prostate-3320942	0.18654993239096143
7	Benign-Prostate-3320942	PCa58215	0.18654993239096143
7	PCa58215	Benign-Prostate-3330581	0.18319936834612513
7	Benign-Prostate-3330581	PCa58215	0.18319936834612513
7	Benign-Prostate-1648133	Benign-Prostate-1595983	0.16827456694850626
7	Benign-Prostate-1595983	Benign-Prostate-1648133	0.16827456694850626
7	Benign-Prostate-1648133	Benign-Prostate-1664855	0.17119794910183278
7	Benign-Prostate-1664855	Benign-Prostate-1648133	0.17119794910183278
7	Benign-Prostate-1648133	Benign-Prostate-3320942	0.16451781635447973
7	Benign-Prostate-3320942	Benign-Prostate-1648133	0.16451781635447973
7	Benign-Prostate-1648133	Benign-Prostate-3330581	0.1777529526322066
7	Benign-Prostate-3330581	Benign-Prostate-1648133	0.1777529526322066
7	Benign-Prostate-1595983	Benign-Prostate-1664855	0.17237948672573522
7	Benign-Prostate-1664855	Benign-Prostate-1595983	0.17237948672573522
7	Benign-Prostate-1595983	Benign-Prostate-3320942	0.1719455452323964
7	Benign-Prostate-3320942	Benign-Prostate-1595983	0.1719455452323964
7	Benign-Prostate-1595983	Benign-Prostate-3330581	0.17971653860529618
7	Benign-Prostate-3330581	Benign-Prostate-1595983	0.17971653860529618
7	Benign-Prostate-1664855	Benign-Prostate-3320942	0.1612798475696116
7	Benign-Prostate-3320942	Benign-Prostate-1664855	0.1612798475696116
7	Benign-Prostate-1664855	Benign-Prostate-3330581	0.173405879634829
7	Benign-Prostate-3330581	Benign-Prostate-1664855	0.173405879634829
7	Benign-Prostate-3320942	Benign-Prostate-3330581	0.17223430577211254
7	Benign-Prostate-3330581	Benign-Prostate-3320942	0.17223430577211254
8	PCa13266	PCa13848	0.20349134478913034
8	PCa13848	PCa13266	0.20349134478913034
8	PCa13266	PCa14121	0.20355628597389244
8	PCa14121	PCa13266	0.20355628597389244
8	PCa13266	PCa19121	0.20914308423675887
8	PCa19121	PCa13266	0.20914308423675887
8	PCa13266	PCa3023	0.20525596817366284
8	PCa3023	PCa13266	0.20525596817366284
8	PCa13266	PCa33173	0.15927371351158387
8	PCa33173	PCa13266	0.15927371351158387
8	PCa13266	PCa40507	0.20199802766590028
8	PCa40507	PCa13266	0.20199802766590028
8	PCa13266	PCa51852	0.19822765094189393
8	PCa51852	PCa13266	0.19822765094189393
8	PCa13266	PCa53687	0.21315827770330836
8	PCa53687	PCa13266	0.21315827770330836
8	PCa13266	PCa56413	0.21735900119500026
8	PCa56413	PCa13266	0.21735900119500026
8	PCa13266	PCa57294	0.20290365603492716
8	PCa57294	PCa13266	0.20290365603492716
8	PCa13266	PCa58215	0.19042245934705668
8	PCa58215	PCa13266	0.19042245934705668
8	PCa13266	Benign-Prostate-1648133	0.19591778439073523
8	Benign-Prostate-1648133	PCa13266	0.19591778439073523
8	PCa13266	Benign-Prostate-1595983	0.19291260830629017
8	Benign-Prostate-1595983	PCa13266	0.19291260830629017
8	PCa13266	Benign-Prostate-1664855	0.18108055136177792
8	Benign-Prostate-1664855	PCa13266	0.18108055136177792
8	PCa13266	Benign-Prostate-3320942	0.18582558711744848
8	Benign-Prostate-3320942	PCa13266	0.18582558711744848
8	PCa13266	Benign-Prostate-3330581	0.18532770144629168
8	Benign-Prostate-3330581	PCa13266	0.18532770144629168
8	PCa13848	PCa14121	0.2104975640801965
8	PCa14121	PCa13848	0.2104975640801965
8	PCa13848	PCa19121	0.1808805240288926
8	PCa19121	PCa13848	0.1808805240288926
8	PCa13848	PCa3023	0.17220246201714345
8	PCa3023	PCa13848	0.17220246201714345
8	PCa13848	PCa33173	0.17262984180950505
8	PCa33173	PCa13848	0.17262984180950505
8	PCa13848	PCa40507	0.1989744160148376
8	PCa40507	PCa13848	0.1989744160148376
8	PCa13848	PCa51852	0.19481053195904055
8	PCa51852	PCa13848	0.19481053195904055
8	PCa13848	PCa53687	0.21584160566815253
8	PCa53687	PCa13848	0.21584160566815253
8	PCa13848	PCa56413	0.19127405507619896
8	PCa56413	PCa13848	0.19127405507619896
8	PCa13848	PCa57294	0.21049640052520568
8	PCa57294	PCa13848	0.21049640052520568
8	PCa13848	PCa58215	0.1792804828862947
8	PCa58215	PCa13848	0.1792804828862947
8	PCa13848	Benign-Prostate-1648133	0.18748471660990107
8	Benign-Prostate-1648133	PCa13848	0.18748471660990107
8	PCa13848	Benign-Prostate-1595983	0.17914848083678342
8	Benign-Prostate-1595983	PCa13848	0.17914848083678342
8	PCa13848	Benign-Prostate-1664855	0.19450393321521978
8	Benign-Prostate-1664855	PCa13848	0.19450393321521978
8	PCa13848	Benign-Prostate-3320942	0.18453067849050422
8	Benign-Prostate-3320942	PCa13848	0.18453067849050422
8	PCa13848	Benign-Prostate-3330581	0.18614067227113834
8	Benign-Prostate-3330581	PCa13848	0.18614067227113834
8	PCa14121	PCa19121	0.20237596358376486
8	PCa19121	PCa14121	0.20237596358376486
8	PCa14121	PCa3023	0.1982390582722113
8	PCa3023	PCa14121	0.1982390582722113
8	PCa14121	PCa33173	0.18733492006157626
8	PCa33173	PCa14121	0.18733492006157626
8	PCa14121	PCa40507	0.20375056143075101
8	PCa40507	PCa14121	0.20375056143075101
8	PCa14121	PCa51852	0.20025361262191865
8	PCa51852	PCa14121	0.20025361262191865
8	PCa14121	PCa53687	0.20794137810032476
8	PCa53687	PCa14121	0.20794137810032476
8	PCa14121	PCa56413	0.20367472842049694
8	PCa56413	PCa14121	0.20367472842049694
8	PCa14121	PCa57294	0.1976529284443186
8	PCa57294	PCa14121	0.1976529284443186
8	PCa14121	PCa58215	0.1917480998939675
8	PCa58215	PCa14121	0.1917480998939675
8	PCa14121	Benign-Prostate-1648133	0.21225212517758452
8	Benign-Prostate-1648133	PCa14121	0.21225212517758452
8	PCa14121	Benign-Prostate-1595983	0.2082181920473363
8	Benign-Prostate-1595983	PCa14121	0.2082181920473363
8	PCa14121	Benign-Prostate-1664855	0.2143477731596356
8	Benign-Prostate-1664855	PCa14121	0.2143477731596356
8	PCa14121	Benign-Prostate-3320942	0.21319205753218357
8	Benign-Prostate-3320942	PCa14121	0.21319205753218357
8	PCa14121	Benign-Prostate-3330581	0.2191749204352505
8	Benign-Prostate-3330581	PCa14121	0.2191749204352505
8	PCa19121	PCa3023	0.17722644071535135
8	PCa3023	PCa19121	0.17722644071535135
8	PCa19121	PCa33173	0.18134594386516387
8	PCa33173	PCa19121	0.18134594386516387
8	PCa19121	PCa40507	0.20140655078303515
8	PCa40507	PCa19121	0.20140655078303515
8	PCa19121	PCa51852	0.19256197002093567
8	PCa51852	PCa19121	0.19256197002093567
8	PCa19121	PCa53687	0.20360743828782954
8	PCa53687	PCa19121	0.20360743828782954
8	PCa19121	PCa56413	0.19789255459344543
8	PCa56413	PCa19121	0.19789255459344543
8	PCa19121	PCa57294	0.20281960385764813
8	PCa57294	PCa19121	0.20281960385764813
8	PCa19121	PCa58215	0.18747036683714108
8	PCa58215	PCa19121	0.18747036683714108
8	PCa19121	Benign-Prostate-1648133	0.20694380638099757
8	Benign-Prostate-1648133	PCa19121	0.20694380638099757
8	PCa19121	Benign-Prostate-1595983	0.2020081238704392
8	Benign-Prostate-1595983	PCa19121	0.2020081238704392
8	PCa19121	Benign-Prostate-1664855	0.21170146818038457
8	Benign-Prostate-1664855	PCa19121	0.21170146818038457
8	PCa19121	Benign-Prostate-3320942	0.20924363089650538
8	Benign-Prostate-3320942	PCa19121	0.20924363089650538
8	PCa19121	Benign-Prostate-3330581	0.20549437854575445
8	Benign-Prostate-3330581	PCa19121	0.20549437854575445
8	PCa3023	PCa33173	0.17262035528507813
8	PCa33173	PCa3023	0.17262035528507813
8	PCa3023	PCa40507	0.19118763343898307
8	PCa40507	PCa3023	0.19118763343898307
8	PCa3023	PCa51852	0.196738920829984
8	PCa51852	PCa3023	0.196738920829984
8	PCa3023	PCa53687	0.21084048598956143
8	PCa53687	PCa3023	0.21084048598956143
8	PCa3023	PCa56413	0.18061372897381445
8	PCa56413	PCa3023	0.18061372897381445
8	PCa3023	PCa57294	0.20612351203045817
8	PCa57294	PCa3023	0.20612351203045817
8	PCa3023	PCa58215	0.18215076918935844
8	PCa58215	PCa3023	0.18215076918935844
8	PCa3023	Benign-Prostate-1648133	0.18596743812006453
8	Benign-Prostate-1648133	PCa3023	0.18596743812006453
8	PCa3023	Benign-Prostate-1595983	0.1870715709514276
8	Benign-Prostate-1595983	PCa3023	0.1870715709514276
8	PCa3023	Benign-Prostate-1664855	0.19665732601941865
8	Benign-Prostate-1664855	PCa3023	0.19665732601941865
8	PCa3023	Benign-Prostate-3320942	0.1883020521135022
8	Benign-Prostate-3320942	PCa3023	0.1883020521135022
8	PCa3023	Benign-Prostate-3330581	0.19689935813272044
8	Benign-Prostate-3330581	PCa3023	0.19689935813272044
8	PCa33173	PCa40507	0.17847449210375466
8	PCa40507	PCa33173	0.17847449210375466
8	PCa33173	PCa51852	0.17976000556423533
8	PCa51852	PCa33173	0.17976000556423533
8	PCa33173	PCa53687	0.1994998557656605
8	PCa53687	PCa33173	0.1994998557656605
8	PCa33173	PCa56413	0.1862109712273201
8	PCa56413	PCa33173	0.1862109712273201
8	PCa33173	PCa57294	0.18635185060352705
8	PCa57294	PCa33173	0.18635185060352705
8	PCa33173	PCa58215	0.16540201389742148
8	PCa58215	PCa33173	0.16540201389742148
8	PCa33173	Benign-Prostate-1648133	0.16796799372227716
8	Benign-Prostate-1648133	PCa33173	0.16796799372227716
8	PCa33173	Benign-Prostate-1595983	0.16644791359041702
8	Benign-Prostate-1595983	PCa33173	0.16644791359041702
8	PCa33173	Benign-Prostate-1664855	0.16551798488270777
8	Benign-Prostate-1664855	PCa33173	0.16551798488270777
8	PCa33173	Benign-Prostate-3320942	0.16126170633499295
8	Benign-Prostate-3320942	PCa33173	0.16126170633499295
8	PCa33173	Benign-Prostate-3330581	0.1588971239410112
8	Benign-Prostate-3330581	PCa33173	0.1588971239410112
8	PCa40507	PCa51852	0.195331560478033
8	PCa51852	PCa40507	0.195331560478033
8	PCa40507	PCa53687	0.2161500126337827
8	PCa53687	PCa40507	0.2161500126337827
8	PCa40507	PCa56413	0.19101576508899884
8	PCa56413	PCa40507	0.19101576508899884
8	PCa40507	PCa57294	0.21026892935778704
8	PCa57294	PCa40507	0.21026892935778704
8	PCa40507	PCa58215	0.18945225057052992
8	PCa58215	PCa40507	0.18945225057052992
8	PCa40507	Benign-Prostate-1648133	0.19643069500038401
8	Benign-Prostate-1648133	PCa40507	0.19643069500038401
8	PCa40507	Benign-Prostate-1595983	0.1933267728119932
8	Benign-Prostate-1595983	PCa40507	0.1933267728119932
8	PCa40507	Benign-Prostate-1664855	0.19293027091541565
8	Benign-Prostate-1664855	PCa40507	0.19293027091541565
8	PCa40507	Benign-Prostate-3320942	0.1987178804069099
8	Benign-Prostate-3320942	PCa40507	0.1987178804069099
8	PCa40507	Benign-Prostate-3330581	0.19953859027493895
8	Benign-Prostate-3330581	PCa40507	0.19953859027493895
8	PCa51852	PCa53687	0.2115575112897196
8	PCa53687	PCa51852	0.2115575112897196
8	PCa51852	PCa56413	0.20592901009846587
8	PCa56413	PCa51852	0.20592901009846587
8	PCa51852	PCa57294	0.2022020121231774
8	PCa57294	PCa51852	0.2022020121231774
8	PCa51852	PCa58215	0.19102274823479232
8	PCa58215	PCa51852	0.19102274823479232
8	PCa51852	Benign-Prostate-1648133	0.20640500596263062
8	Benign-Prostate-1648133	PCa51852	0.20640500596263062
8	PCa51852	Benign-Prostate-1595983	0.1907989292630542
8	Benign-Prostate-1595983	PCa51852	0.1907989292630542
8	PCa51852	Benign-Prostate-1664855	0.20535885431180917
8	Benign-Prostate-1664855	PCa51852	0.20535885431180917
8	PCa51852	Benign-Prostate-3320942	0.207848120393036
8	Benign-Prostate-3320942	PCa51852	0.207848120393036
8	PCa51852	Benign-Prostate-3330581	0.20183122503039802
8	Benign-Prostate-3330581	PCa51852	0.20183122503039802
8	PCa53687	PCa56413	0.21698507000501563
8	PCa56413	PCa53687	0.21698507000501563
8	PCa53687	PCa57294	0.19536464443517082
8	PCa57294	PCa53687	0.19536464443517082
8	PCa53687	PCa58215	0.19826122509851224
8	PCa58215	PCa53687	0.19826122509851224
8	PCa53687	Benign-Prostate-1648133	0.223893237121516
8	Benign-Prostate-1648133	PCa53687	0.223893237121516
8	PCa53687	Benign-Prostate-1595983	0.21415893278012466
8	Benign-Prostate-1595983	PCa53687	0.21415893278012466
8	PCa53687	Benign-Prostate-1664855	0.22301584403858193
8	Benign-Prostate-1664855	PCa53687	0.22301584403858193
8	PCa53687	Benign-Prostate-3320942	0.2212084984152857
8	Benign-Prostate-3320942	PCa53687	0.2212084984152857
8	PCa53687	Benign-Prostate-3330581	0.22080641458381126
8	Benign-Prostate-3330581	PCa53687	0.22080641458381126
8	PCa56413	PCa57294	0.21528498021730613
8	PCa57294	PCa56413	0.21528498021730613
8	PCa56413	PCa58215	0.19278954648641453
8	PCa58215	PCa56413	0.19278954648641453
8	PCa56413	Benign-Prostate-1648133	0.19961063643818747
8	Benign-Prostate-1648133	PCa56413	0.19961063643818747
8	PCa56413	Benign-Prostate-1595983	0.20284258624180385
8	Benign-Prostate-1595983	PCa56413	0.20284258624180385
8	PCa56413	Benign-Prostate-1664855	0.20811022846668223
8	Benign-Prostate-1664855	PCa56413	0.20811022846668223
8	PCa56413	Benign-Prostate-3320942	0.2044826581600746
8	Benign-Prostate-3320942	PCa56413	0.2044826581600746
8	PCa56413	Benign-Prostate-3330581	0.2139615712144086
8	Benign-Prostate-3330581	PCa56413	0.2139615712144086
8	PCa57294	PCa58215	0.18823128440541959
8	PCa58215	PCa57294	0.18823128440541959
8	PCa57294	Benign-Prostate-1648133	0.21450809349221214
8	Benign-Prostate-1648133	PCa57294	0.21450809349221214
8	PCa57294	Benign-Prostate-1595983	0.20827167359747673
8	Benign-Prostate-1595983	PCa57294	0.20827167359747673
8	PCa57294	Benign-Prostate-1664855	0.21192118400270585
8	Benign-Prostate-1664855	PCa57294	0.21192118400270585
8	PCa57294	Benign-Prostate-3320942	0.21583163747117484
8	Benign-Prostate-3320942	PCa57294	0.21583163747117484
8	PCa57294	Benign-Prostate-3330581	0.20632675253022367
8	Benign-Prostate-3330581	PCa57294	0.20632675253022367
8	PCa58215	Benign-Prostate-1648133	0.18676162750759606
8	Benign-Prostate-1648133	PCa58215	0.18676162750759606
8	PCa58215	Benign-Prostate-1595983	0.17475327502190305
8	Benign-Prostate-1595983	PCa58215	0.17475327502190305
8	PCa58215	Benign-Prostate-1664855	0.1862420898002181
8	Benign-Prostate-1664855	PCa58215	0.1862420898002181
8	PCa58215	Benign-Prostate-3320942	0.1837173284654227
8	Benign-Prostate-3320942	PCa58215	0.1837173284654227
8	PCa58215	Benign-Prostate-3330581	0.17571128134615888
8	Benign-Prostate-3330581	PCa58215	0.17571128134615888
8	Benign-Prostate-1648133	Benign-Prostate-1595983	0.16061566351806786
8	Benign-Prostate-1595983	Benign-Prostate-1648133	0.16061566351806786
8	Benign-Prostate-1648133	Benign-Prostate-1664855	0.1652768585769842
8	Benign-Prostate-1664855	Benign-Prostate-1648133	0.1652768585769842
8	Benign-Prostate-1648133	Benign-Prostate-3320942	0.1576553110411112
8	Benign-Prostate-3320942	Benign-Prostate-1648133	0.1576553110411112
8	Benign-Prostate-1648133	Benign-Prostate-3330581	0.1708254527208072
8	Benign-Prostate-3330581	Benign-Prostate-1648133	0.1708254527208072
8	Benign-Prostate-1595983	Benign-Prostate-1664855	0.16913839447354928
8	Benign-Prostate-1664855	Benign-Prostate-1595983	0.16913839447354928
8	Benign-Prostate-1595983	Benign-Prostate-3320942	0.17122283193568566
8	Benign-Prostate-3320942	Benign-Prostate-1595983	0.17122283193568566
8	Benign-Prostate-1595983	Benign-Prostate-3330581	0.17552545876187534
8	Benign-Prostate-3330581	Benign-Prostate-1595983	0.17552545876187534
8	Benign-Prostate-1664855	Benign-Prostate-3320942	0.15892725260084486
8	Benign-Prostate-3320942	Benign-Prostate-1664855	0.15892725260084486
8	Benign-Prostate-1664855	Benign-Prostate-3330581	0.1676325886316505
8	Benign-Prostate-3330581	Benign-Prostate-1664855	0.1676325886316505
8	Benign-Prostate-3320942	Benign-Prostate-3330581	0.16775001940820167
8	Benign-Prostate-3330581	Benign-Prostate-3320942	0.16775001940820167
9	PCa13266	PCa13848	0.2017926067726379
9	PCa13848	PCa13266	0.2017926067726379
9	PCa13266	PCa14121	0.19628769211814423
9	PCa14121	PCa13266	0.19628769211814423
9	PCa13266	PCa19121	0.20289221152955053
9	PCa19121	PCa13266	0.20289221152955053
9	PCa13266	PCa3023	0.2001002201801677
9	PCa3023	PCa13266	0.2001002201801677
9	PCa13266	PCa33173	0.15543749825249337
9	PCa33173	PCa13266	0.15543749825249337
9	PCa13266	PCa40507	0.19259911024211987
9	PCa40507	PCa13266	0.19259911024211987
9	PCa13266	PCa51852	0.18704833585469183
9	PCa51852	PCa13266	0.18704833585469183
9	PCa13266	PCa53687	0.20271054372217406
9	PCa53687	PCa13266	0.20271054372217406
9	PCa13266	PCa56413	0.20840998052892054
9	PCa56413	PCa13266	0.20840998052892054
9	PCa13266	PCa57294	0.196525727333029
9	PCa57294	PCa13266	0.196525727333029
9	PCa13266	PCa58215	0.18635701977807717
9	PCa58215	PCa13266	0.18635701977807717
9	PCa13266	Benign-Prostate-1648133	0.19137527829365547
9	Benign-Prostate-1648133	PCa13266	0.19137527829365547
9	PCa13266	Benign-Prostate-1595983	0.18940959477633149
9	Benign-Prostate-1595983	PCa13266	0.18940959477633149
9	PCa13266	Benign-Prostate-1664855	0.17753899579514892
9	Benign-Prostate-1664855	PCa13266	0.17753899579514892
9	PCa13266	Benign-Prostate-3320942	0.1793764435886201
9	Benign-Prostate-3320942	PCa13266	0.1793764435886201
9	PCa13266	Benign-Prostate-3330581	0.18188081622502242
9	Benign-Prostate-3330581	PCa13266	0.18188081622502242
9	PCa13848	PCa14121	0.20413719503837827
9	PCa14121	PCa13848	0.20413719503837827
9	PCa13848	PCa19121	0.17552804636251731
9	PCa19121	PCa13848	0.17552804636251731
9	PCa13848	PCa3023	0.16925669946894
9	PCa3023	PCa13848	0.16925669946894
9	PCa13848	PCa33173	0.1693278957378878
9	PCa33173	PCa13848	0.1693278957378878
9	PCa13848	PCa40507	0.1934455735296543
9	PCa40507	PCa13848	0.1934455735296543
9	PCa13848	PCa51852	0.1904886899526208
9	PCa51852	PCa13848	0.1904886899526208
9	PCa13848	PCa53687	0.21026483121015757
9	PCa53687	PCa13848	0.21026483121015757
9	PCa13848	PCa56413	0.18603174416357396
9	PCa56413	PCa13848	0.18603174416357396
9	PCa13848	PCa57294	0.20364425256036547
9	PCa57294	PCa13848	0.20364425256036547
9	PCa13848	PCa58215	0.17668980311011315
9	PCa58215	PCa13848	0.17668980311011315
9	PCa13848	Benign-Prostate-1648133	0.18471653952722378
9	Benign-Prostate-1648133	PCa13848	0.18471653952722378
9	PCa13848	Benign-Prostate-1595983	0.17401104666178732
9	Benign-Prostate-1595983	PCa13848	0.17401104666178732
9	PCa13848	Benign-Prostate-1664855	0.19188451226307146
9	Benign-Prostate-1664855	PCa13848	0.19188451226307146
9	PCa13848	Benign-Prostate-3320942	0.17846628991419544
9	Benign-Prostate-3320942	PCa13848	0.17846628991419544
9	PCa13848	Benign-Prostate-3330581	0.18114481214478056
9	Benign-Prostate-3330581	PCa13848	0.18114481214478056
9	PCa14121	PCa19121	0.1984956854151441
9	PCa19121	PCa14121	0.1984956854151441
9	PCa14121	PCa3023	0.19653464165830922
9	PCa3023	PCa14121	0.19653464165830922
9	PCa14121	PCa33173	0.18173649606237238
9	PCa33173	PCa14121	0.18173649606237238
9	PCa14121	PCa40507	0.19119792980738715
9	PCa40507	PCa14121	0.19119792980738715
9	PCa14121	PCa51852	0.19490463211755352
9	PCa51852	PCa14121	0.19490463211755352
9	PCa14121	PCa53687	0.1965657836423585
9	PCa53687	PCa14121	0.1965657836423585
9	PCa14121	PCa56413	0.19645319280881463
9	PCa56413	PCa14121	0.19645319280881463
9	PCa14121	PCa57294	0.19229703501765863
9	PCa57294	PCa14121	0.19229703501765863
9	PCa14121	PCa58215	0.18436175576953104
9	PCa58215	PCa14121	0.18436175576953104
9	PCa14121	Benign-Prostate-1648133	0.2094813930890288
9	Benign-Prostate-1648133	PCa14121	0.2094813930890288
9	PCa14121	Benign-Prostate-1595983	0.20422119766372743
9	Benign-Prostate-1595983	PCa14121	0.20422119766372743
9	PCa14121	Benign-Prostate-1664855	0.2052211012220152
9	Benign-Prostate-1664855	PCa14121	0.2052211012220152
9	PCa14121	Benign-Prostate-3320942	0.20190563640902864
9	Benign-Prostate-3320942	PCa14121	0.20190563640902864
9	PCa14121	Benign-Prostate-3330581	0.20864027881124803
9	Benign-Prostate-3330581	PCa14121	0.20864027881124803
9	PCa19121	PCa3023	0.17255378823969209
9	PCa3023	PCa19121	0.17255378823969209
9	PCa19121	PCa33173	0.18073291751241333
9	PCa33173	PCa19121	0.18073291751241333
9	PCa19121	PCa40507	0.19045378758506473
9	PCa40507	PCa19121	0.19045378758506473
9	PCa19121	PCa51852	0.19081595161342363
9	PCa51852	PCa19121	0.19081595161342363
9	PCa19121	PCa53687	0.20080380138919537
9	PCa53687	PCa19121	0.20080380138919537
9	PCa19121	PCa56413	0.193946218559164
9	PCa56413	PCa19121	0.193946218559164
9	PCa19121	PCa57294	0.19405355072011457
9	PCa57294	PCa19121	0.19405355072011457
9	PCa19121	PCa58215	0.17985436742494437
9	PCa58215	PCa19121	0.17985436742494437
9	PCa19121	Benign-Prostate-1648133	0.20501916298965822
9	Benign-Prostate-1648133	PCa19121	0.20501916298965822
9	PCa19121	Benign-Prostate-1595983	0.19987116365825083
9	Benign-Prostate-1595983	PCa19121	0.19987116365825083
9	PCa19121	Benign-Prostate-1664855	0.2104241414588914
9	Benign-Prostate-1664855	PCa19121	0.2104241414588914
9	PCa19121	Benign-Prostate-3320942	0.2053498296856225
9	Benign-Prostate-3320942	PCa19121	0.2053498296856225
9	PCa19121	Benign-Prostate-3330581	0.20368890404229717
9	Benign-Prostate-3330581	PCa19121	0.20368890404229717
9	PCa3023	PCa33173	0.1677392028737534
9	PCa33173	PCa3023	0.1677392028737534
9	PCa3023	PCa40507	0.1791114114876714
9	PCa40507	PCa3023	0.1791114114876714
9	PCa3023	PCa51852	0.18812496009633828
9	PCa51852	PCa3023	0.18812496009633828
9	PCa3023	PCa53687	0.20300033629882192
9	PCa53687	PCa3023	0.20300033629882192
9	PCa3023	PCa56413	0.17225514504442696
9	PCa56413	PCa3023	0.17225514504442696
9	PCa3023	PCa57294	0.2008726451008036
9	PCa57294	PCa3023	0.2008726451008036
9	PCa3023	PCa58215	0.17272578746394038
9	PCa58215	PCa3023	0.17272578746394038
9	PCa3023	Benign-Prostate-1648133	0.17876388745547464
9	Benign-Prostate-1648133	PCa3023	0.17876388745547464
9	PCa3023	Benign-Prostate-1595983	0.18052882070491835
9	Benign-Prostate-1595983	PCa3023	0.18052882070491835
9	PCa3023	Benign-Prostate-1664855	0.1910357543176069
9	Benign-Prostate-1664855	PCa3023	0.1910357543176069
9	PCa3023	Benign-Prostate-3320942	0.17684319678105734
9	Benign-Prostate-3320942	PCa3023	0.17684319678105734
