ens_gene	gene_name	log2exprs_fc	exprs_pval	exprs_qval	test_ID	log2acetyl_fc	acetyl_pval	acetyl_qval	sig
ENSG00000100889.12	PCK2	0.625120073922746	0.980081678222792	0.999564949679421	277	0.04131924614506	0.741127125966049	0.741127125966049	FALSE
ENSG00000100897.17	DCAF11	0.594277615472685	0.996784169942588	0.999564949679421	277	-0.0677680140597539	0.99999999994958	0.99999999994958	FALSE
ENSG00000100906.10	NFKBIA	1.0235279568603	0.140003274684862	0.210004912027293	44	0.2	0.999983241767742	0.999983241767742	FALSE
ENSG00000100908.14	EMC9	0.261333563508745	0.952947633414805	0.999564949679421	277	-0.0990520446096654	0.691022966779163	0.691022966779163	FALSE
ENSG00000100911.16	PSME2	-0.116495445177847	0.921279337046027	0.999564949679421	277	-0.0217726991970352	0.999994482475875	0.999994482475875	FALSE
ENSG00000100916.14	BRMS1L	0.866990078111386	0.339033496003956	0.339033496003956	44	-0.224119070667957	1	1	FALSE
ENSG00000100918.13	REC8	-0.54440586236425	0.952140263432222	0.999564949679421	277	0.045387797311272	1	1	FALSE
ENSG00000100926.15	TM9SF1	0.652461906883842	0.616731351473831	0.999564949679421	277	0.0998418972332016	0.137910451849096	0.137910451849096	FALSE
ENSG00000100938.17	GMPR2	0.417464999878535	0.818106805978326	0.999564949679421	277	0.09	1	1	FALSE
ENSG00000101493.11	ZNF516	1.65615170727315	0.000741577635433402	0.000741577635433402	42	0.786039698444508	5.38377560943656e-133	5.38377560943656e-133	TRUE
ENSG00000102678.7	FGF9	0.300449893049174	0.870459340503485	0.906249349253425	32	-0.150084219858156	0.999999999999979	0.999999999999979	FALSE
ENSG00000102763.18	VWA8	0.0617965804532061	0.998587113867761	0.998587113867761	34	0.0246293375394322	1	1	FALSE
ENSG00000102780.16	DGKH	0.720035902948449	0.652726657257358	0.998587113867761	34	0.275686664771112	0.999999999992502	0.999999999992502	FALSE
ENSG00000102781.14	KATNAL1	0.0429138809777322	0.903660872825089	0.984071613158693	315	0.047898493259318	0.999999974507806	0.999999974507806	FALSE
ENSG00000102858.13	MGRN1	-0.5229367353471	0.804712594793115	0.999186206995136	71	-0.136427429383549	0.999422013133257	0.999422013133257	FALSE
ENSG00000102910.14	LONP2	0.194717179601019	0.891431862742067	0.891431862742067	145	-0.0513642458100559	1	1	FALSE
ENSG00000103184.12	SEC14L5	-0.553976066998179	0.487512315839395	0.999186206995136	71	-1.41759849906191	6.47593691432471e-09	6.47593691432471e-09	FALSE
ENSG00000103199.14	ZNF500	-0.148791135041808	0.83873711817045	0.999186206995136	71	-0.843233898305085	1.10470218246489e-19	1.10470218246489e-19	FALSE
ENSG00000103429.11	BFAR	-0.00243849714331579	0.815646314558031	0.999658438339161	144	-0.0471869232797258	0.0261957688023932	0.0261957688023932	FALSE
ENSG00000103429.11	BFAR	-0.00243849714331579	0.624110737086748	0.864153328273959	297	-0.0471869232797258	0.0261957688023932	0.0261957688023932	FALSE
ENSG00000103512.15	NOMO1	-2.28180111628096	0.673909870451888	0.866455547723856	297	-1.18882993197279	0.55644526788332	0.55644526788332	FALSE
ENSG00000103522.16	IL21R	-0.00969371969759927	0.773958970550472	0.993344383741396	302	-0.84	0.069357460680177	0.069357460680177	FALSE
ENSG00000104044.16	OCA2	-3.87908639112625	0.0862320086653076	0.993844260525659	203	0.679844054580897	1.8790115084181e-09	1.8790115084181e-09	FALSE
ENSG00000104332.12	SFRP1	0.226814073723586	0.827154727257282	0.940300996331852	232	0.834990328820116	0.0544393850954709	0.0544393850954709	FALSE
ENSG00000104442.10	ARMC1	0.255547310064563	0.986859399703387	0.986859399703387	96	0.32	0.0920629699744993	0.0920629699744993	FALSE
ENSG00000104763.19	ASAH1	1.42442756210515	0.286558917290179	0.998823419607577	231	0.0342476812092065	0.0627572319388012	0.0627572319388012	FALSE
ENSG00000105856.14	HBP1	-0.326827107968582	3.00474855821648e-05	0.000195308656284071	312	0.254225604297225	0.484043599122719	0.484043599122719	FALSE
ENSG00000105865.11	DUS4L	0.365444106391874	0.981073400459925	0.997892120367377	197	0.000778364116094989	0.808626254518466	0.808626254518466	FALSE
ENSG00000105865.11	DUS4L	0.365444106391874	0.906739880159943	0.968385650247631	312	0.000778364116094989	0.808626254518466	0.808626254518466	FALSE
ENSG00000105879.12	CBLL1	0.403426987525897	0.997892120367377	0.997892120367377	197	-0.105	0.65110761649746	0.65110761649746	FALSE
ENSG00000105879.12	CBLL1	0.403426987525897	0.212034341488286	0.475316486879238	312	-0.105	0.65110761649746	0.65110761649746	FALSE
ENSG00000105939.13	ZC3HAV1	0.227468845443482	0.967995892225746	0.967995892225746	310	0.0235835694050991	0.999999986205387	0.999999986205387	FALSE
ENSG00000105948.13	TTC26	0.912847512344953	0.904459036564026	0.967995892225746	310	0.26	0.601963434309792	0.601963434309792	FALSE
ENSG00000105967.16	TFEC	0.0242937667980969	0.999773337350542	0.999773337350542	309	0.0573972602739726	0.999999999946149	0.999999999946149	FALSE
ENSG00000106785.15	TRIM14	0.28265522675434	0.883409846491046	0.971750831140151	17	-0.173579975848062	0.720964111807989	0.720964111807989	FALSE
ENSG00000106789.13	CORO2A	-0.569633698089014	0.312221249606049	0.858608436416635	17	-0.255897944885568	0.995417514448257	0.995417514448257	FALSE
ENSG00000107521.19	HPS1	0.11930067106239	0.818254213884766	0.998482352995313	21	-0.122865800865801	0.999972304363652	0.999972304363652	FALSE
ENSG00000107625.13	DDX50	0.336857851350694	0.815127478762415	0.972334689972521	138	0.28	0.363553772151275	0.363553772151275	FALSE
ENSG00000107798.18	LIPA	0.279204773632521	0.981346032390735	0.981346032390735	238	0.0311201108387509	1	1	FALSE
ENSG00000107854.6	TNKS2	0.0338838729984023	0.948868872340931	0.98550788870023	240	-2.53764659270998	1.14660175674168e-11	1.14660175674168e-11	FALSE
ENSG00000107864.15	CPEB3	-0.111471598821176	0.98550788870023	0.98550788870023	240	-1.02942717023105	2.58073419789306e-19	2.58073419789306e-19	FALSE
ENSG00000107872.12	FBXL15	0.98759653154711	0.28183405579985	0.934038909667868	272	0.27	0.211368702743313	0.211368702743313	FALSE
ENSG00000107874.11	CUEDC2	0.429007115076497	0.648883208649523	0.934038909667868	272	0.0765639445300462	0.999999812949945	0.999999812949945	FALSE
ENSG00000107882.11	SUFU	-0.171570518325935	0.707699826866138	0.934038909667868	272	0.328752341701012	1	1	FALSE
ENSG00000108061.11	SHOC2	0.360115853733619	0.589496851284232	0.73687106410529	137	0.648950762016413	3.39408511023804e-17	3.39408511023804e-17	FALSE
ENSG00000108094.15	CUL2	0.67829951415536	0.508390761553332	0.915103370795998	98	-0.781849234393404	1.52830420532007e-14	1.52830420532007e-14	FALSE
ENSG00000108100.18	CCNY	-0.221851224905006	0.192346617255715	0.818643635341854	98	0.359301770689439	0.99882896101092	0.99882896101092	FALSE
ENSG00000108175.17	ZMIZ1	0.970877324783809	0.609758456238783	0.914637684358174	141	0.587141897565071	7.39196288973845e-06	7.39196288973845e-06	FALSE
ENSG00000108179.14	PPIF	-0.120389600351056	0.981948799928931	0.981948799928931	141	-0.174460431654676	0.999999999355778	0.999999999355778	FALSE
ENSG00000108187.16	PBLD	-0.411011755696887	0.876964206507847	0.876964206507847	234	-1.17266790352505	0.00555544020587419	0.00555544020587419	FALSE
ENSG00000108231.13	LGI1	0.0850735822682053	0.941556032385507	0.98567429373655	140	-1.84765858798735	1.49237509721754e-12	1.49237509721754e-12	FALSE
ENSG00000108379.10	WNT3	0.574122553945745	0.782874275142997	0.997463177146393	153	-0.85	0.0852644419337975	0.0852644419337975	FALSE
ENSG00000108424.10	KPNB1	0.260484250862991	0.997463177146393	0.997463177146393	153	-0.0954551122194514	0.0357244131618785	0.0357244131618785	FALSE
ENSG00000108433.16	GOSR2	0.129980768240706	0.658048415511507	0.997463177146393	153	-0.557503536067893	1.46189019170455e-16	1.46189019170455e-16	FALSE
ENSG00000108474.17	PIGL	-0.438951997912149	0.231682814041603	0.892052386414865	108	0.332713336739908	0.259207587520284	0.259207587520284	FALSE
ENSG00000108559.12	NUP88	-0.216552834169289	0.991026705642696	0.999202909233807	152	-0.0469590643274854	0.999990278032624	0.999990278032624	FALSE
ENSG00000108561.8	C1QBP	0.340464012381484	0.999202909233807	0.999202909233807	152	-0.04	1	1	FALSE
ENSG00000108590.11	MED31	-0.532879697200421	0.582113041146344	0.999202909233807	152	-0.376879547291835	0.996174965918493	0.996174965918493	FALSE
ENSG00000108679.13	LGALS3BP	0.158511134701861	0.089840174318966	0.495029249693252	109	0.655237057220709	1.15662738902969e-21	1.15662738902969e-21	FALSE
ENSG00000108819.11	PPP1R9B	0.350920075165425	0.691207476602576	0.997231194553082	157	0.674080124465189	2.48970589939444e-10	2.48970589939444e-10	FALSE
ENSG00000108821.13	COL1A1	1.60663310385503	0.00560277579667736	0.0317490628478384	157	0.952813370473538	6.92601985713031e-59	6.92601985713031e-59	TRUE
ENSG00000108823.16	SGCA	0.837308446202205	0.670854874798688	0.997231194553082	157	0.335829053558327	0.651726241742579	0.651726241742579	FALSE
ENSG00000108826.16	MRPL27	0.397678017635546	0.864709230648949	0.997231194553082	157	0.32	0.0802091658273804	0.0802091658273804	FALSE
ENSG00000108829.10	LRRC59	0.1688464771103	0.892709420356595	0.997231194553082	157	0.841549173194082	2.59267027780947e-05	2.59267027780947e-05	FALSE
ENSG00000108961.14	RANGRF	-0.0628365225327806	0.979083546069582	0.992153402484889	124	-0.196040530007794	6.57318989855162e-08	6.57318989855162e-08	FALSE
ENSG00000109046.15	WSB1	0.148514075542141	0.997162061632147	0.997162061632147	279	0.124596149590617	1	1	FALSE
ENSG00000109072.14	VTN	1.65173501063604	0.335952656219633	0.997162061632147	279	0.17	1	1	FALSE
ENSG00000109079.10	TNFAIP1	0.199189837042578	0.864371274373197	0.997162061632147	279	0.35	0.371805247579553	0.371805247579553	FALSE
ENSG00000109083.13	IFT20	-0.0775788581103214	0.453466439227514	0.997162061632147	279	0.35	0.371805247579553	0.371805247579553	FALSE
ENSG00000109084.14	TMEM97	-0.0152633518534052	0.6509363216191	0.997162061632147	279	-0.0660223642172524	0.987981060626742	0.987981060626742	FALSE
ENSG00000109680.11	TBC1D19	-0.793688728395496	0.374945537478892	0.991885705194359	306	-0.11	0.998212353995162	0.998212353995162	FALSE
ENSG00000109689.16	STIM2	0.363268614790959	0.775950729074482	0.991885705194359	306	-0.0376107186904361	1	1	FALSE
ENSG00000109814.12	UGDH	0.878590651305491	0.583362777510634	0.986069132346048	242	-0.040778075891146	0.997202332021085	0.997202332021085	FALSE
ENSG00000109971.14	HSPA8	-0.594818855341449	0.977663960572403	0.977663960572403	25	-0.15	0.99996287741935	0.99996287741935	FALSE
ENSG00000110011.13	DNAJC4	-0.123247235203485	0.986236012727249	0.986236012727249	120	0.216893523600439	0.999999636347937	0.999999636347937	FALSE
ENSG00000110367.13	DDX6	0.931419182386635	0.702752197140033	0.99697555466577	26	-0.81854874041621	1.4090552682204e-29	1.4090552682204e-29	FALSE
ENSG00000110801.14	PSMD9	-0.236857462697734	0.796788013482345	0.949134420013769	258	0.0112162162162162	0.999999903455041	0.999999903455041	FALSE
ENSG00000110841.14	PPFIBP1	-0.0249762999041106	0.988153740880132	0.988153740880132	243	-0.165503940273745	1	1	FALSE
ENSG00000110876.9	SELPLG	0.0803240458670713	0.979011926224014	0.997491111291168	308	-0.135603536212173	0.999999926447501	0.999999926447501	FALSE
ENSG00000110880.10	CORO1C	-0.49633610502976	0.83011679606367	0.997491111291168	308	-0.442623649801023	0.445732716225579	0.445732716225579	FALSE
ENSG00000110911.16	SLC11A2	0.400815950655472	0.972165204725094	0.989280693592507	105	-0.489696553827386	2.24459832177522e-06	2.24459832177522e-06	FALSE
ENSG00000110925.7	CSRNP2	0.299860481547045	0.553373517102702	0.989280693592507	105	0.44	0.00778796687099575	0.00778796687099575	FALSE
ENSG00000110934.12	BIN2	0.0208151100680136	0.838110305776952	0.989280693592507	105	1.3	2.15135708687789e-13	2.15135708687789e-13	FALSE
ENSG00000110987.8	BCL7A	0.212710937646935	0.796688446182891	0.949134420013769	258	0.42259022556391	0.999394916684096	0.999394916684096	FALSE
ENSG00000111249.14	CUX2	0.0828776894947866	0.204765263198812	0.60100151120572	106	0.0041607834206331	0.403042612762007	0.403042612762007	FALSE
ENSG00000111249.14	CUX2	0.0828776894947866	0.54895963897853	0.809340482497858	298	0.0041607834206331	0.403042612762007	0.403042612762007	FALSE
ENSG00000111252.11	SH2B3	-0.671386891092977	0.647472385998286	0.809340482497858	298	-0.621508002371073	0.0239686388106036	0.0239686388106036	FALSE
ENSG00000111271.14	ACAD10	0.122136610365017	3.33794259181719e-19	3.33794259181719e-18	298	0.943158338012353	0.0644052650807087	0.0644052650807087	FALSE
ENSG00000111275.13	ALDH2	0.630548784785467	0.61246988214123	0.809340482497858	298	0.261593541593542	0.433540819610653	0.433540819610653	FALSE
ENSG00000111358.14	GTF2H3	0.0528091106739893	0.999859607992031	0.999859607992031	167	0.19	0.6837349698157	0.6837349698157	FALSE
ENSG00000111361.13	EIF2B1	-0.346049626269442	0.764347213676201	0.999859607992031	167	0.19	0.6837349698157	0.6837349698157	FALSE
ENSG00000111364.16	DDX55	-0.278330288821185	0.878987626882753	0.999859607992031	167	0.2	0.641605833161811	0.641605833161811	FALSE
ENSG00000111371.16	SLC38A1	0.202726194300322	0.894139482538367	0.999619514255398	262	-0.827902702702703	3.10598941554594e-117	3.10598941554594e-117	FALSE
ENSG00000111405.9	ENDOU	2.25501756639657	0.387170925193989	0.999619514255398	262	-0.00811881188118811	1	1	FALSE
ENSG00000111424.12	VDR	1.18464910563852	0.707510341436924	0.999619514255398	262	0.273131433095804	1	1	FALSE
ENSG00000111432.4	FZD10	-0.302756889707396	0.412020707233415	0.487447112785664	311	-1.06	0.543694502011265	0.543694502011265	FALSE
ENSG00000111581.10	NUP107	-0.336016033605084	0.907959688907945	0.974642463246147	246	-1.14	1.3556440029053e-07	1.3556440029053e-07	FALSE
ENSG00000111605.18	CPSF6	0.451664536362774	0.909666299029737	0.974642463246147	246	0.51	0.00221271529319549	0.00221271529319549	FALSE
ENSG00000111696.12	NT5DC3	-0.805057728175539	0.306847736508411	0.993771116370603	256	-0.368215035699286	0.184411295714579	0.184411295714579	FALSE
ENSG00000111727.12	HCFC2	0.160667277147748	0.649944169977755	0.993771116370603	256	-0.335848903330626	1.8445415116657e-26	1.8445415116657e-26	FALSE
ENSG00000112137.17	PHACTR1	-0.14650170144373	0.993782928051194	0.993782928051194	245	-0.114198128428525	0.999999999985819	0.999999999985819	FALSE
ENSG00000112290.13	WASF1	0.270449346190578	0.981738732484858	0.981738732484858	9	-0.8	0.0577	0.0577	FALSE
ENSG00000112365.4	ZBTB24	0.679836590811003	0.00158329729590221	0.0174162702549243	9	-0.273450208133205	0.0106961139491909	0.0106961139491909	TRUE
ENSG00000112365.4	ZBTB24	0.679836590811003	0.543124237241483	0.971857508184791	226	-0.273450208133205	0.0106961139491909	0.0106961139491909	FALSE
ENSG00000112367.10	FIG4	-0.149410009845909	0.915613482446807	0.981738732484858	9	0.364394599303136	0.0533944792365685	0.0533944792365685	FALSE
ENSG00000112530.11	PACRG	0.606427439781637	0.478989187815236	0.957978375630472	14	0.0360975609756098	0.999999999999997	0.999999999999997	FALSE
ENSG00000112541.15	PDE10A	-0.306943743173471	0.875671979061053	0.875671979061053	13	0.0252433188544504	0.349896190144321	0.349896190144321	FALSE
ENSG00000112562.18	SMOC2	1.04320526950599	0.526662567674267	0.693429281496539	33	-0.0993598488823591	1	1	FALSE
ENSG00000112964.14	GHR	1.38415165853774	0.684274813181816	0.684274813181816	91	-0.258659594985535	0.983016169477568	0.983016169477568	FALSE
ENSG00000113356.12	POLR3G	1.71175692068331	0.804094466958936	0.973294355606195	217	0.37	0.0154852055370377	0.0154852055370377	FALSE
ENSG00000113369.9	ARRDC3	-0.54089838057321	0.739686625919137	0.739686625919137	215	-0.09470431539691	1	1	FALSE
ENSG00000113448.19	PDE4D	0.659547011647169	0.00051123778447621	0.00051123778447621	18	0.209445180722892	1	1	FALSE
ENSG00000113719.16	ERGIC1	-1.47965508406624	7.33229734921262e-11	5.13260814444883e-10	19	0.145850823377462	0.996210574912702	0.996210574912702	FALSE
ENSG00000113732.9	ATP6V0E1	0.60254232033285	0.698071725968224	0.913568822751369	19	-0.0918168417173392	0.999999999999845	0.999999999999845	FALSE
ENSG00000113761.12	ZNF346	0.0440626201042917	0.96606839965722	0.999045714215737	222	0.42	0.00386036687115054	0.00386036687115054	FALSE
ENSG00000114062.20	UBE3A	0.0880613097931301	0.992960445117863	0.993844260525659	203	-0.501442933175636	1.09925756492873e-27	1.09925756492873e-27	FALSE
ENSG00000114405.10	C3orf14	-0.588479152914194	0.949023156940713	0.949023156940713	210	0.58171875	0.151108599770987	0.151108599770987	FALSE
ENSG00000114670.14	NEK11	-0.680963282818839	0.977799221291024	0.977799221291024	209	0.27	0.7518097460387	0.7518097460387	FALSE
ENSG00000114744.9	COMMD2	0.375355266355388	0.935565164920515	0.963262233507647	127	0.0213480176211454	0.000916272037972831	0.000916272037972831	FALSE
ENSG00000114850.6	SSR3	0.595730527265763	0.588906018603764	0.784153354901326	62	-0.197912808641975	0.931696200180319	0.931696200180319	FALSE
ENSG00000115073.8	ACTR1B	-0.141359312238586	0.93989941306441	0.978897282679787	286	0.07	1	1	FALSE
ENSG00000115446.11	UNC50	0.121384370521468	0.472818201899917	0.978897282679787	286	0.42	2.44263024946696e-05	2.44263024946696e-05	FALSE
ENSG00000115919.15	KYNU	-0.386367186804098	0.647693111437649	0.685443802304981	78	-2.02365398956003	1.88383901435995e-20	1.88383901435995e-20	FALSE
ENSG00000115956.10	PLEK	-0.493162361717678	0.587529915732764	0.994778101879517	230	0.31	0.999999999999967	0.999999999999967	FALSE
ENSG00000115977.19	AAK1	-0.638431368353622	0.556240690736849	0.994778101879517	230	-0.54945101663586	2.24593534293526e-21	2.24593534293526e-21	FALSE
ENSG00000116016.14	EPAS1	0.491145468542175	0.971513662975513	0.988702790448961	204	0.113091943127962	1	1	FALSE
ENSG00000116266.11	STXBP3	0.153849030416247	0.880479537907247	0.997222452435638	119	0.52	1.37481033619392e-07	1.37481033619392e-07	FALSE
ENSG00000116815.16	CD58	-0.159803055643974	0.805842300485213	0.965008985750599	185	-0.0101427003293085	0.687017340162244	0.687017340162244	FALSE
ENSG00000116852.14	KIF21B	0.597905864116967	0.890067982941269	0.990194374345374	29	-0.0275356506238859	1	1	FALSE
ENSG00000116857.17	TMEM9	-1.16781964601433	0.340528769350229	0.92112483154874	29	-0.308012018027041	0.593700889393876	0.593700889393876	FALSE
ENSG00000116991.10	SIPA1L2	-0.117723504467183	0.873844409036337	0.873844409036337	196	-0.488289000718907	0.735167981022874	0.735167981022874	FALSE
ENSG00000117222.14	RBBP5	0.592516925411792	0.24557839772614	0.470737376014398	8	-0.27	0.615158837059429	0.615158837059429	FALSE
ENSG00000117266.15	CDK18	-0.880686944441019	0.306321667386422	0.470737376014398	8	-0.37256480218281	0.976511732475923	0.976511732475923	FALSE
ENSG00000117543.21	DPH5	-0.338555525841838	0.936379280985861	0.981689477289515	202	-0.670374940673944	2.10730005752964e-14	2.10730005752964e-14	FALSE
ENSG00000117620.15	SLC35A3	0.212038101330261	0.981689477289515	0.981689477289515	202	-1.10417947446703	1.78542558924522e-188	1.78542558924522e-188	FALSE
ENSG00000117834.12	SLC5A9	-0.558049191493205	0.526527805928871	0.731798590934996	295	0.561547945205479	0.00166253283441315	0.00166253283441315	FALSE
ENSG00000118004.18	COLEC11	1.18929912588654	0.563899966732818	0.748788912966592	164	-0.255779036827196	0.976504593718023	0.976504593718023	FALSE
ENSG00000118058.22	KMT2A	-0.335750221006308	0.159427884544774	0.414512499816412	26	-0.978632218844985	1.39179733337839e-44	1.39179733337839e-44	FALSE
ENSG00000118096.8	IFT46	-0.505725561195232	0.0321661160693572	0.209079754450822	26	-0.411772216547497	5.0154300967977e-06	5.0154300967977e-06	FALSE
ENSG00000118194.20	TNNT2	-0.481464662755645	0.433470508964113	0.92112483154874	29	-0.57	0.283503612215104	0.283503612215104	FALSE
ENSG00000118816.10	CCNI	-0.0708109646239906	0.964056515721176	0.993979810333557	190	-0.2689338731444	0.996951522692322	0.996951522692322	FALSE
ENSG00000118898.16	PPL	-0.118637326604062	0.962780964822097	0.999186206995136	71	-0.0416866423484454	0.548194615270046	0.548194615270046	FALSE
ENSG00000118900.15	UBN1	-0.0261424588560162	0.998260539523361	0.999186206995136	71	-0.224876338132152	0.0369787483070263	0.0369787483070263	FALSE
ENSG00000118922.17	KLF12	-0.596516080507795	0.304385344595306	0.304385344595306	316	0.184105048444671	0.998657756208347	0.998657756208347	FALSE
ENSG00000119042.17	SATB2	-0.972526460885966	0.0873030470010915	0.130954570501637	24	-0.237851173895742	0.999996959152371	0.999996959152371	FALSE
ENSG00000119242.8	CCDC92	0.163412104008958	0.886137137284647	0.999859607992031	167	-0.628401210787012	0.00189722124295847	0.00189722124295847	FALSE
ENSG00000119280.17	C1orf198	0.804955607049712	0.992257647919541	0.992257647919541	121	-0.323148657949071	3.58379164290622e-05	3.58379164290622e-05	FALSE
ENSG00000119514.7	GALNT12	-0.991685071527882	0.410287718857009	0.860415548589602	17	0.223832335329341	0.999999999999428	0.999999999999428	FALSE
ENSG00000119547.6	ONECUT2	2.19987877202267	0.175058327551341	0.525174982654023	159	0.116728280961183	1	1	FALSE
ENSG00000119865.9	CNRIP1	0.187639259827711	0.989639408499106	0.994778101879517	230	0.18	0.99999999999988	0.99999999999988	FALSE
ENSG00000119912.17	IDE	0.160019463515015	0.370369776620439	0.444443731944527	100	-0.15689072693383	0.00664241844548073	0.00664241844548073	FALSE
ENSG00000119912.17	IDE	0.160019463515015	0.808735873139043	0.98550788870023	240	-0.15689072693383	0.00664241844548073	0.00664241844548073	FALSE
ENSG00000119917.14	IFIT3	0.135743937650136	0.713909242315087	0.981346032390735	238	-0.078504342232229	0.999999422490003	0.999999422490003	FALSE
ENSG00000119922.10	IFIT2	0.743117248978213	0.667144932591578	0.981346032390735	238	0.0675933202357564	1	1	FALSE
ENSG00000119927.14	GPAM	-0.446936991203015	0.426172207386621	0.710287012311035	137	0.2	0.968373537828221	0.968373537828221	FALSE
ENSG00000119943.13	PYROXD2	-1.12010847605926	0.0012398516947948	0.0132250847444779	21	-0.41381468703795	0.245465334781181	0.245465334781181	FALSE
ENSG00000119946.11	CNNM1	-0.95997721552711	0.156060569415543	0.541339392914675	21	0.321157133464826	0.999369062439024	0.999369062439024	FALSE
ENSG00000119950.21	MXI1	0.351045409607785	0.141916475336225	0.5676659013449	102	0.382774986041318	3.11879903497183e-05	3.11879903497183e-05	FALSE
ENSG00000119953.13	SMNDC1	0.0658958990311591	0.905689036368762	0.994413177114272	102	0.220948905109489	0.999999886669579	0.999999886669579	FALSE
ENSG00000119986.7	AVPI1	-0.43775881585329	0.536217108581063	0.998482352995313	21	-0.0598324447829399	0.958161470801581	0.958161470801581	FALSE
ENSG00000120055.7	C10orf95	0.6541301652438	0.491362500215586	0.934038909667868	272	0.44	0.000932167673670603	0.000932167673670603	FALSE
ENSG00000120129.6	DUSP1	-0.752767494811038	0.195100868509957	0.455235359856566	19	-0.27	0.872355457236478	0.872355457236478	FALSE
ENSG00000120820.12	GLT8D2	-0.403714117589966	0.921447908754407	0.993771116370603	256	0.348553935860058	0.999999999872064	0.999999999872064	FALSE
ENSG00000120837.8	NFYB	0.101859849992376	0.949179691303882	0.993771116370603	256	0.130037539705458	0.969826936248844	0.969826936248844	FALSE
ENSG00000121270.15	ABCC11	-1.0953179142494	0.713764367003321	0.891431862742067	145	-0.0743208813909451	1	1	FALSE
ENSG00000121440.15	PDZRN3	-1.0904233544588	0.0140383591614013	0.154421950775414	287	-0.974633990273868	1.82911542314012e-20	1.82911542314012e-20	FALSE
ENSG00000121741.16	ZMYM2	0.210596320241155	0.998168790379059	0.998168790379059	36	-0.169775280898876	0.933119655251778	0.933119655251778	FALSE
ENSG00000121742.19	GJB6	0.52564430935713	0.744821089978177	0.998168790379059	36	-0.17	0.999999999811891	0.999999999811891	FALSE
ENSG00000121743.4	GJA3	0.707048309571895	0.750142368227972	0.998168790379059	36	-0.816750223813787	1.67156431692835e-30	1.67156431692835e-30	FALSE
ENSG00000121897.15	LIAS	0.273449037978966	0.937477723933563	0.986069132346048	242	0.21	0.985394559381234	0.985394559381234	FALSE
ENSG00000121957.14	GPSM2	-0.0941416985696182	0.731227941356954	0.997222452435638	119	0.25	0.998523422126626	0.998523422126626	FALSE
ENSG00000122359.18	ANXA11	-0.111303165217264	0.414625910480292	0.965875170279214	101	-0.191621621621622	0.999999999998994	0.999999999998994	FALSE
ENSG00000122435.10	TRMT13	-0.59141431787396	0.521140499190366	0.981689477289515	202	-0.26	0.991557618013161	0.991557618013161	FALSE
ENSG00000122644.13	ARL4A	-0.686476687259843	0.745507520919107	0.999559656713946	117	-0.29	0.456	0.456	FALSE
ENSG00000122778.9	KIAA1549	0.411810505830702	0.414157051213271	0.967995892225746	310	-0.0429505787249678	0.251514496471613	0.251514496471613	FALSE
ENSG00000122779.18	TRIM24	0.479195555692978	0.581630806852819	0.967995892225746	310	0.497723509933775	0.998894960399063	0.998894960399063	FALSE
ENSG00000122862.5	SRGN	1.23124841913548	0.165560221083398	0.972334689972521	138	0.866443768996961	0.0197323175249347	0.0197323175249347	FALSE
ENSG00000122912.15	SLC25A16	-0.0259740511874844	0.770265425389765	0.876964206507847	234	-1.36712658227848	1.25339882478523e-06	1.25339882478523e-06	FALSE
ENSG00000122958.15	VPS26A	-0.543135085792757	0.969938800395952	0.972334689972521	138	0.31	0.397354517368878	0.397354517368878	FALSE
ENSG00000122965.11	RBM19	0.19752403650963	0.963830499435624	0.963830499435624	299	-0.256171003717472	0.997297329443905	0.997297329443905	FALSE
ENSG00000122986.13	HVCN1	0.612131538990282	0.30050075560286	0.60100151120572	106	0.66	0.0396	0.0396	FALSE
ENSG00000123352.17	SPATS2	0.350796676194649	0.999146029486456	0.999619514255398	262	0.33	0.655164586898939	0.655164586898939	FALSE
ENSG00000123416.15	TUBA1B	-0.901784824003676	0.166371529422064	0.999619514255398	262	0.37	0.022265379703241	0.022265379703241	FALSE
ENSG00000124209.4	RAB22A	0.149813759207176	0.668966902532567	0.891955870043423	43	0.2	0.999934400913058	0.999934400913058	FALSE
ENSG00000124224.17	PPP4R1L	0.157178570371421	0.997441731145093	0.997441731145093	43	0.324022346368715	0.995893081640762	0.995893081640762	FALSE
ENSG00000124225.16	PMEPA1	-1.35153238673295	8.98281155311187e-05	0.000359312462124475	43	-0.620125820568928	3.945322759303e-23	3.945322759303e-23	TRUE
ENSG00000124256.15	ZBP1	-0.792712560848767	0.329394162579068	0.658788325158136	43	-0.105576923076923	0.99938611446573	0.99938611446573	FALSE
ENSG00000124313.16	IQSEC2	0.340887665858385	0.999251949768563	0.999251949768563	261	0.383580636674559	0.994637315614478	0.994637315614478	FALSE
ENSG00000124356.16	STAMBP	0.398058400538176	0.944535902660698	0.993894366846682	59	0.263703813622199	0.999999887899012	0.999999887899012	FALSE
ENSG00000124380.11	SNRNP27	0.106577501718631	0.44481336900218	0.994778101879517	230	-0.19380625	1	1	FALSE
ENSG00000124523.16	SIRT5	-0.536355955088045	0.845937427020379	0.993782928051194	245	0.247344276094276	0.999999444090207	0.999999444090207	FALSE
ENSG00000125246.15	CLYBL	-0.176787103844687	0.98001821557428	0.98001821557428	28	-0.0520413922859831	0.99740596694085	0.99740596694085	FALSE
ENSG00000125304.10	TM9SF2	-0.243978834187749	0.926715805847665	0.98001821557428	28	0.0800559701492537	1.23377739669898e-05	1.23377739669898e-05	FALSE
