chr_x	start_x	end_x	chr_y	start_y	end_y	Replicate	Seq_Depth	anchor_ID_x	anchor_ID_y	loop_ID	fdr	detection_scale
chr1	94030000	94080000	chr1	94320000	94350000	3	200000000	793	795	793_795	0.0199855570697063	2.11121265723663
chr1	94830000	94870000	chr1	95020000	95050000	3	200000000	802	805	802_805	0.102677110595391	2.11121265723663
chr1	109250000	109280000	chr1	109390000	109420000	3	200000000	820	821	820_821	0.0639430580370422	2.11121265723663
chr1	110190000	110220000	chr1	110310000	110330000	3	200000000	826	827	826_827	0.158924376873786	2.11121265723663
chr1	145890000	145920000	chr1	146000000	146030000	3	200000000	876	877	876_877	0.00540147251250935	2.59920766833995
chr1	155230000	155280000	chr1	155550000	155600000	3	200000000	913	917	913_917	0.115429694219283	2.59920766833995
chr1	181190000	181220000	chr1	181410000	181440000	3	200000000	994	996	994_996	0.0382238081729787	3.67583473599051
chr1	201530000	201580000	chr1	201780000	201810000	3	200000000	1043	1045	1043_1045	0.0912882939516277	3.2
chr1	201530000	201580000	chr1	201690000	201720000	3	200000000	1043	1044	1043_1044	0.14767181553212	2.11121265723663
chr1	201990000	202020000	chr1	202110000	202140000	3	200000000	1048	1049	1048_1049	0.0947744486032385	2.59920766833995
chr1	204110000	204260000	chr1	204330000	204380000	3	200000000	1065	1066	1065_1066	0.16966059183267	2.59920766833995
chr1	234720000	234740000	chr1	235070000	235100000	3	200000000	1151	1154	1151_1154	0.0821501298853012	2.59920766833995
chr1	234720000	234740000	chr1	234850000	234930000	3	200000000	1151	1152	1151_1152	0.0773024881147506	2.11121265723663
chr1	234720000	234740000	chr1	234960000	235000000	3	200000000	1151	1153	1151_1153	0.0312310466160722	2.11121265723663
chr1	236100000	236130000	chr1	236480000	236540000	3	200000000	1162	1165	1162_1165	0.0313832316899712	2.11121265723663
chr2	6880000	6940000	chr2	7020000	7050000	3	200000000	1194	1195	1194_1195	0.00938324383423563	2.11121265723663
chr2	9190000	9210000	chr2	9320000	9350000	3	200000000	1202	1203	1202_1203	0.198232012357982	2.11121265723663
chr2	10120000	10150000	chr2	10410000	10460000	3	200000000	1210	1212	1210_1212	0.0423396360521598	3.67583473599051
chr2	20440000	20460000	chr2	20620000	20640000	3	200000000	1229	1230	1229_1230	0.00454917931813822	2.11121265723663
chr2	25960000	25990000	chr2	26130000	26160000	3	200000000	1238	1239	1238_1239	0.130959403253821	2.59920766833995
chr2	26590000	26620000	chr2	26720000	26750000	3	200000000	1240	1241	1240_1241	0.0130392632917631	2.11121265723663
chr2	28580000	28630000	chr2	28730000	28760000	3	200000000	1267	1268	1267_1268	0.0216808676182251	3.67583473599051
chr2	41850000	41880000	chr2	42070000	42090000	3	200000000	1300	1302	1300_1302	0.00749377160892157	2.11121265723663
chr2	42950000	42970000	chr2	43210000	43270000	3	200000000	1309	1314	1309_1314	0.120910879119564	2.11121265723663
chr2	64590000	64660000	chr2	64830000	64880000	3	200000000	1373	1375	1373_1375	0.188649306392904	2.59920766833995
chr2	64590000	64660000	chr2	64830000	64880000	3	200000000	1373	1375	1373_1375	0.0306604068795513	3.67583473599051
chr2	68730000	68770000	chr2	68900000	68920000	3	200000000	1391	1392	1391_1392	0.0650074425916303	2.59920766833995
chr2	69550000	69580000	chr2	69700000	69730000	3	200000000	1395	1396	1395_1396	0.139611346699739	2.11121265723663
chr2	85400000	85440000	chr2	85530000	85570000	3	200000000	1440	1441	1440_1441	0.030516778121369	2.11121265723663
chr2	120690000	120750000	chr2	121040000	121080000	3	200000000	1517	1521	1517_1521	0.19020786541015	2.11121265723663
chr2	176120000	176150000	chr2	176450000	176470000	3	200000000	1582	1583	1582_1583	0.00794089691559368	2.11121265723663
chr2	205760000	205780000	chr2	205870000	205910000	3	200000000	1643	1644	1643_1644	0.133955358867451	2.11121265723663
chr2	216510000	216550000	chr2	216650000	216670000	3	200000000	1658	1660	1658_1660	0.01491654919777	2.59920766833995
chr2	218270000	218300000	chr2	218470000	218480000	3	200000000	1672	1674	1672_1674	0.110605579361529	2.11121265723663
chr3	4710000	4760000	chr3	5010000	5060000	3	200000000	1774	1777	1774_1777	0.0194337563871025	2.11121265723663
chr3	4830000	4880000	chr3	5010000	5060000	3	200000000	1775	1777	1775_1777	0.160096109915108	2.11121265723663
chr3	8490000	8510000	chr3	8600000	8630000	3	200000000	1779	1780	1779_1780	0.107645884543662	1.83791736799526
chr3	11370000	11390000	chr3	11660000	11670000	3	200000000	1791	1795	1791_1795	0.0443582185442342	3.2
chr3	42230000	42260000	chr3	42420000	42440000	3	200000000	1839	1840	1839_1840	0.0132602230389147	2.11121265723663
chr3	45030000	45050000	chr3	45190000	45240000	3	200000000	1846	1847	1846_1847	0.0355878497817275	2.11121265723663
chr3	46700000	46720000	chr3	46880000	46910000	3	200000000	1852	1853	1852_1853	0.0412684269296501	2.59920766833995
chr3	47510000	47530000	chr3	47770000	47860000	3	200000000	1855	1859	1855_1859	0.00722747470697906	2.11121265723663
chr3	47770000	47860000	chr3	47970000	47980000	3	200000000	1859	1860	1859_1860	0.114178994190059	2.11121265723663
chr3	49520000	49550000	chr3	49660000	49700000	3	200000000	1875	1876	1875_1876	0.0574158619346192	2.59920766833995
chr3	51500000	51530000	chr3	51660000	51690000	3	200000000	1888	1890	1888_1890	0.109961933527091	3.2
chr3	53520000	53530000	chr3	53620000	53650000	3	200000000	1904	1906	1904_1906	0.129067088600367	2.11121265723663
chr3	123310000	123340000	chr3	123450000	123490000	3	200000000	1997	1998	1997_1998	0.127477302466412	3.2
chr3	127660000	127700000	chr3	127810000	127840000	3	200000000	2015	2017	2015_2017	0.087628669098306	2.59920766833995
chr3	128150000	128180000	chr3	128480000	128510000	3	200000000	2020	2024	2020_2024	0.0229561234473443	2.11121265723663
chr3	134300000	134310000	chr3	134460000	134480000	3	200000000	2051	2053	2051_2053	0.0526586926094972	2.11121265723663
chr3	184130000	184150000	chr3	184240000	184260000	3	200000000	2151	2153	2151_2153	0.12822591558147	2.11121265723663
chr3	184520000	184580000	chr3	184740000	184790000	3	200000000	2155	2157	2155_2157	0.0249006375446312	3.2
chr4	153140000	153160000	chr4	153300000	153320000	3	200000000	6218	6219	6218_6219	0.0446061750775293	2.11121265723663
chr4	158750000	158760000	chr4	158850000	158860000	3	200000000	6231	6232	6231_6232	0.157877134943768	2.11121265723663
chr5	10450000	10470000	chr5	10610000	10640000	3	200000000	2211	2212	2211_2212	0.00846527578688234	2.11121265723663
chr5	14690000	14760000	chr5	14860000	14880000	3	200000000	2218	2219	2218_2219	0.159330048303926	2.11121265723663
chr5	73580000	73610000	chr5	73760000	73790000	3	200000000	2322	2323	2322_2323	0.166626084431581	2.59920766833995
chr5	139780000	139800000	chr5	139960000	139980000	3	200000000	2431	2432	2431_2432	0.132291184538919	2.59920766833995
chr5	140240000	140260000	chr5	140340000	140360000	3	200000000	2433	2434	2433_2434	0.0647773988597704	2.11121265723663
chr5	142720000	142770000	chr5	142860000	142890000	3	200000000	2446	2447	2446_2447	0.0555381721369899	2.59920766833995
chr5	154500000	154510000	chr5	154610000	154620000	3	200000000	2475	2476	2475_2476	0.153467882039083	2.11121265723663
chr5	168100000	168120000	chr5	168210000	168230000	3	200000000	2497	2498	2497_2498	0.129592085518061	2.11121265723663
chr5	172470000	172490000	chr5	172680000	172780000	3	200000000	2519	2520	2519_2520	0.0214117157588378	2.59920766833995
chr5	173620000	173630000	chr5	173970000	173980000	3	200000000	2529	2534	2529_2534	0.00681711540947752	2.11121265723663
chr6	3450000	3520000	chr6	3710000	3760000	3	200000000	20	22	20_22	0.120239148281763	2.59920766833995
chr6	7390000	7430000	chr6	7580000	7610000	3	200000000	33	35	33_35	0.0517892904506431	2.59920766833995
chr6	15250000	15280000	chr6	15390000	15450000	3	200000000	59	60	59_60	0.077638941043284	2.11121265723663
chr6	30880000	30930000	chr6	31050000	31100000	3	200000000	100	101	100_101	0.107980823064017	2.11121265723663
chr6	34180000	34250000	chr6	34400000	34420000	3	200000000	123	124	123_124	0.0384352283001538	2.11121265723663
chr6	36870000	36890000	chr6	37010000	37050000	3	200000000	142	144	142_144	0.179921035768098	2.11121265723663
chr6	37010000	37050000	chr6	37160000	37220000	3	200000000	144	145	144_145	0.0569403155113259	2.11121265723663
chr6	41430000	41470000	chr6	41580000	41610000	3	200000000	155	156	155_156	0.0935526788006216	2.11121265723663
chr6	43660000	43790000	chr6	44050000	44110000	3	200000000	177	180	177_180	0.0853086309294728	2.59920766833995
chr6	89410000	89440000	chr6	89610000	89630000	3	200000000	218	221	218_221	0.0731207877723422	2.11121265723663
chr6	111700000	111720000	chr6	111990000	112030000	3	200000000	274	275	274_275	0.0705660814022044	3.2
chr6	149030000	149060000	chr6	149420000	149450000	3	200000000	351	355	351_355	0.0960110391956271	3.67583473599051
chr7	6140000	6190000	chr7	6310000	6330000	3	200000000	2613	2614	2613_2614	0.188831523139631	2.11121265723663
chr7	25360000	25410000	chr7	25550000	25570000	3	200000000	2627	2628	2627_2628	0.0255062829390002	2.11121265723663
chr7	73860000	73880000	chr7	74020000	74070000	3	200000000	2698	2699	2698_2699	0.0975493697510997	2.11121265723663
chr7	99020000	99070000	chr7	99300000	99330000	3	200000000	2739	2742	2739_2742	0.0593143899960879	2.59920766833995
chr7	100450000	100480000	chr7	100550000	100600000	3	200000000	2747	2748	2747_2748	0.178385400825374	2.11121265723663
chr7	100550000	100600000	chr7	100670000	100710000	3	200000000	2748	2750	2748_2750	0.0663935520863076	2.11121265723663
chr7	130890000	130920000	chr7	131000000	131040000	3	200000000	2784	2785	2784_2785	0.17275769455887	3.2
chr7	155210000	155220000	chr7	155330000	155370000	3	200000000	2863	2864	2863_2864	0.122461558940382	2.59920766833995
chr8	1880000	1900000	chr8	2010000	2020000	3	200000000	6537	6538	6537_6538	0.0883178992105463	2.11121265723663
chr8	8730000	8780000	chr8	8970000	9010000	3	200000000	6549	6552	6549_6552	0.0672921994749686	2.11121265723663
chr8	10570000	10600000	chr8	10810000	10830000	3	200000000	6561	6562	6561_6562	0.0389017977415229	2.11121265723663
chr8	19850000	19890000	chr8	20100000	20130000	3	200000000	6588	6589	6588_6589	0.140896536647973	2.59920766833995
chr8	22410000	22440000	chr8	22560000	22590000	3	200000000	6598	6599	6598_6599	0.101770206814343	2.11121265723663
chr8	23470000	23500000	chr8	23680000	23710000	3	200000000	6604	6606	6604_6606	0.0864798743964662	3.2
chr8	27320000	27340000	chr8	27420000	27440000	3	200000000	6620	6621	6620_6621	0.0769394840168351	2.11121265723663
chr8	37380000	37400000	chr8	37690000	37720000	3	200000000	6642	6644	6642_6644	0.0843548618640989	2.11121265723663
chr8	42130000	42190000	chr8	42310000	42340000	3	200000000	6670	6671	6670_6671	0.0135533593918788	2.11121265723663
chr8	42130000	42190000	chr8	42370000	42400000	3	200000000	6670	6672	6670_6672	0.135908140680984	2.59920766833995
chr8	100280000	100360000	chr8	100460000	100480000	3	200000000	6749	6750	6749_6750	0.197671402049199	2.59920766833995
chr8	101960000	101970000	chr8	102180000	102210000	3	200000000	6766	6767	6766_6767	0.16508330966206	2.11121265723663
chr8	102640000	102660000	chr8	102800000	102820000	3	200000000	6768	6769	6768_6769	0.0151891128547341	2.11121265723663
chr8	125110000	125150000	chr8	125420000	125450000	3	200000000	6806	6809	6806_6809	0.0178392817420857	2.11121265723663
chr8	125420000	125450000	chr8	125620000	125660000	3	200000000	6809	6810	6809_6810	0.0564513429537129	2.11121265723663
chr8	133260000	133330000	chr8	133420000	133460000	3	200000000	6825	6826	6825_6826	0.0379152622208976	2.59920766833995
chr8	140500000	140530000	chr8	140620000	140640000	3	200000000	6845	6846	6845_6846	0.162920068531201	2.11121265723663
chr9	34400000	34430000	chr9	34580000	34600000	3	200000000	2920	2922	2920_2922	0.151336455959867	2.59920766833995
chr9	35770000	35790000	chr9	35880000	35890000	3	200000000	2928	2929	2928_2929	0.150803966644423	2.11121265723663
chr9	89760000	89800000	chr9	89840000	89930000	3	200000000	2996	2997	2996_2997	0.155850510484146	2.11121265723663
chr9	93140000	93170000	chr9	93290000	93310000	3	200000000	3009	3010	3009_3010	0.0563599784063012	2.59920766833995
chr9	98840000	98880000	chr9	98980000	99000000	3	200000000	3031	3032	3031_3032	0.150981289913583	2.11121265723663
chr9	106660000	106670000	chr9	106800000	106810000	3	200000000	3037	3038	3037_3038	0.150981289913583	2.11121265723663
chr9	113440000	113470000	chr9	113570000	113600000	3	200000000	3059	3060	3059_3060	0.0449502942153494	2.59920766833995
chr9	124120000	124150000	chr9	124320000	124340000	3	200000000	3094	3095	3094_3095	0.0935007721517431	2.11121265723663
chr9	127710000	127790000	chr9	127900000	127930000	3	200000000	3117	3119	3117_3119	0.0462817188159565	2.11121265723663
chr9	127940000	127970000	chr9	128030000	128050000	3	200000000	3120	3121	3120_3121	0.190097601929738	2.11121265723663
chr9	129120000	129180000	chr9	129560000	129630000	3	200000000	3125	3130	3125_3130	0.0108540536224513	3.2
chr9	129120000	129180000	chr9	129320000	129410000	3	200000000	3125	3127	3125_3127	0.153414134866752	2.59920766833995
chr9	129120000	129180000	chr9	129470000	129500000	3	200000000	3125	3128	3125_3128	0.0490125913026675	2.59920766833995
chr9	129320000	129410000	chr9	129560000	129630000	3	200000000	3127	3130	3127_3130	0.178068271160067	2.11121265723663
chr9	129470000	129500000	chr9	129560000	129630000	3	200000000	3128	3130	3128_3130	0.194432854061894	2.59920766833995
chr9	129640000	129650000	chr9	129740000	129790000	3	200000000	3131	3132	3131_3132	0.191730381667637	2.11121265723663
chr9	130670000	130730000	chr9	130850000	130890000	3	200000000	3138	3140	3138_3140	0.119630536039233	2.59920766833995
chr9	131570000	131600000	chr9	131720000	131770000	3	200000000	3149	3150	3149_3150	0.0605064168626233	2.59920766833995
chr9	133780000	133800000	chr9	133970000	134010000	3	200000000	3166	3168	3166_3168	0.0140579123051096	2.59920766833995
chr9	135950000	135990000	chr9	136100000	136130000	3	200000000	3178	3179	3178_3179	0.024086057302051	2.11121265723663
chr9	136480000	136510000	chr9	136620000	136660000	3	200000000	3180	3181	3180_3181	0.15349722115049	3.2
chr9	137100000	137130000	chr9	137220000	137260000	3	200000000	3187	3188	3187_3188	0.124138016609071	2.11121265723663
chr10	7220000	7270000	chr10	7390000	7420000	3	200000000	3215	3217	3215_3217	0.0584963398731997	2.11121265723663
chr10	24210000	24250000	chr10	24330000	24380000	3	200000000	3266	3267	3266_3267	0.0940915662268989	2.11121265723663
chr10	61900000	61940000	chr10	62010000	62050000	3	200000000	3344	3345	3344_3345	0.0177807497522651	2.59920766833995
chr10	71310000	71330000	chr10	71680000	71710000	3	200000000	3375	3381	3375_3381	0.182305956509003	2.11121265723663
chr10	77160000	77200000	chr10	77620000	77650000	3	200000000	3407	3412	3407_3412	0.0287560356421889	2.11121265723663
chr10	95420000	95450000	chr10	95570000	95620000	3	200000000	3455	3456	3455_3456	0.102732606231873	2.11121265723663
chr10	97900000	97920000	chr10	98030000	98050000	3	200000000	3466	3467	3466_3467	0.0466735904581092	2.59920766833995
chr10	101200000	101230000	chr10	101550000	101600000	3	200000000	3478	3481	3478_3481	0.0179585956207856	2.11121265723663
chr10	102190000	102240000	chr10	102330000	102390000	3	200000000	3488	3489	3488_3489	0.114411275291591	2.59920766833995
chr10	123120000	123140000	chr10	123360000	123390000	3	200000000	3564	3565	3564_3565	0.0509980766465312	2.11121265723663
chr11	17370000	17400000	chr11	17490000	17520000	3	200000000	3684	3685	3684_3685	0.154041586983762	2.59920766833995
chr11	62370000	62440000	chr11	62540000	62580000	3	200000000	3784	3785	3784_3785	0.0673625908408233	3.2
chr11	63830000	63850000	chr11	63940000	63970000	3	200000000	3795	3797	3795_3797	0.119223699445053	2.11121265723663
chr11	64820000	64840000	chr11	65080000	65110000	3	200000000	3805	3809	3805_3809	0.104465405923054	2.59920766833995
chr11	65350000	65450000	chr11	65490000	65540000	3	200000000	3812	3813	3812_3813	0.0250084046310937	2.11121265723663
chr11	66550000	66580000	chr11	66670000	66720000	3	200000000	3828	3829	3828_3829	0.104500233213039	2.11121265723663
chr11	69880000	69940000	chr11	70180000	70200000	3	200000000	3848	3852	3848_3852	0.0158680048905514	2.11121265723663
chr11	86030000	86060000	chr11	86190000	86210000	3	200000000	3918	3919	3918_3919	0.127295500775036	2.11121265723663
chr11	111580000	111600000	chr11	111840000	111850000	3	200000000	3947	3950	3947_3950	0.192719082347971	2.11121265723663
chr11	113980000	114070000	chr11	114130000	114200000	3	200000000	3954	3955	3954_3955	0.0458547916755741	2.59920766833995
chr11	113980000	114070000	chr11	114220000	114280000	3	200000000	3954	3956	3954_3956	0.0201648181968495	2.11121265723663
chr11	121300000	121350000	chr11	121450000	121470000	3	200000000	3988	3989	3988_3989	0.0864384743513231	2.59920766833995
chr11	123090000	123120000	chr11	123230000	123250000	3	200000000	4000	4001	4000_4001	0.0235244517570336	2.11121265723663
chr11	125150000	125180000	chr11	125330000	125360000	3	200000000	4009	4010	4009_4010	0.119296031818285	2.11121265723663
chr11	133930000	133950000	chr11	134030000	134060000	3	200000000	4048	4049	4048_4049	0.147755496946995	2.11121265723663
chr12	1770000	1810000	chr12	1930000	1950000	3	200000000	4067	4068	4067_4068	0.0704482644225779	2.59920766833995
chr12	49320000	49330000	chr12	49510000	49550000	3	200000000	4187	4189	4187_4189	0.14921724240919	4.22242531447326
chr12	52150000	52170000	chr12	52270000	52390000	3	200000000	4204	4205	4204_4205	0.103642964535123	2.59920766833995
chr12	52270000	52390000	chr12	52850000	52890000	3	200000000	4205	4209	4205_4209	0.101196313631175	2.11121265723663
chr12	52570000	52640000	chr12	52850000	52890000	3	200000000	4207	4209	4207_4209	0.0387504864186849	2.11121265723663
chr12	53540000	53560000	chr12	53660000	53680000	3	200000000	4216	4217	4216_4217	0.0463840162869906	2.11121265723663
chr12	53990000	54030000	chr12	54180000	54210000	3	200000000	4219	4220	4219_4220	0.00747490591552355	2.11121265723663
chr12	92990000	93040000	chr12	93370000	93400000	3	200000000	4306	4310	4306_4310	0.0721154814411175	2.11121265723663
chr12	108640000	108680000	chr12	108790000	108820000	3	200000000	4352	4353	4352_4353	0.0381477021337753	2.11121265723663
chr12	120320000	120350000	chr12	120430000	120450000	3	200000000	4418	4419	4418_4419	0.0875814764859734	2.11121265723663
chr12	121660000	121710000	chr12	121780000	121800000	3	200000000	4429	4430	4429_4430	0.178716328257194	2.11121265723663
chr12	122840000	122870000	chr12	122960000	122980000	3	200000000	4437	4439	4437_4439	0.1825134539568	2.11121265723663
chr12	124070000	124080000	chr12	124720000	124790000	3	200000000	4446	4453	4446_4453	0.09860432284157	2.11121265723663
chr12	124290000	124380000	chr12	124450000	124610000	3	200000000	4448	4450	4448_4450	0.0386865971827063	3.2
chr13	24020000	24060000	chr13	24200000	24230000	3	200000000	7072	7073	7072_7073	0.107047299809162	3.2
chr13	95170000	95240000	chr13	95260000	95300000	3	200000000	7157	7158	7157_7158	0.0969915398346253	2.11121265723663
chr14	68240000	68280000	chr14	68510000	68570000	3	200000000	6384	6391	6384_6391	0.184261256953564	2.59920766833995
chr14	68440000	68480000	chr14	68770000	68820000	3	200000000	6390	6396	6390_6396	0.0469854954003975	2.11121265723663
chr14	68510000	68570000	chr14	68660000	68680000	3	200000000	6391	6394	6391_6394	0.170217624758433	2.11121265723663
chr14	75280000	75320000	chr14	75470000	75510000	3	200000000	6427	6428	6427_6428	0.100328905805021	2.59920766833995
chr14	76880000	76920000	chr14	77050000	77090000	3	200000000	6436	6438	6436_6438	0.0132663430842921	3.67583473599051
chr14	92940000	92970000	chr14	93120000	93150000	3	200000000	6464	6466	6464_6466	0.0112287740797606	2.11121265723663
chr15	51640000	51660000	chr15	51770000	51800000	3	200000000	4533	4534	4533_4534	0.0551695704419692	2.11121265723663
chr15	57340000	57380000	chr15	57510000	57540000	3	200000000	4544	4546	4544_4546	0.016252638122173	2.59920766833995
chr15	63460000	63510000	chr15	63590000	63610000	3	200000000	4575	4576	4575_4576	0.181180492665462	2.11121265723663
chr15	63890000	63910000	chr15	64040000	64080000	3	200000000	4578	4580	4578_4580	0.1918391580268	2.59920766833995
chr15	66600000	66630000	chr15	66840000	66860000	3	200000000	4592	4595	4592_4595	0.0431021736889051	2.11121265723663
chr15	67040000	67080000	chr15	67180000	67210000	3	200000000	4597	4598	4597_4598	0.0932456076436609	2.11121265723663
chr15	74620000	74640000	chr15	74760000	74790000	3	200000000	4646	4647	4646_4647	0.0820922500966981	2.11121265723663
chr15	79010000	79050000	chr15	79160000	79200000	3	200000000	4662	4663	4662_4663	0.162888217961199	2.59920766833995
chr15	89750000	89770000	chr15	89870000	89920000	3	200000000	4693	4694	4693_4694	0.0974256532765893	2.11121265723663
chr15	98650000	98670000	chr15	98840000	98860000	3	200000000	4723	4726	4723_4726	0.156530133878284	2.11121265723663
chr16	21160000	21180000	chr16	21290000	21310000	3	200000000	4842	4843	4842_4843	0.151565374104068	2.11121265723663
chr16	66940000	67000000	chr16	67140000	67190000	3	200000000	4916	4918	4916_4918	0.0129447019694536	3.67583473599051
chr16	67010000	67040000	chr16	67140000	67190000	3	200000000	4917	4918	4917_4918	0.157540384489097	2.59920766833995
chr16	67520000	67560000	chr16	67650000	67690000	3	200000000	4922	4923	4922_4923	0.143793544723674	3.2
chr16	67650000	67690000	chr16	67830000	67860000	3	200000000	4923	4924	4923_4924	0.090362924290736	2.11121265723663
chr16	69150000	69180000	chr16	69280000	69310000	3	200000000	4938	4939	4938_4939	0.014512505737274	2.11121265723663
chr16	72910000	72970000	chr16	73040000	73080000	3	200000000	4952	4954	4952_4954	0.0865794093839208	2.11121265723663
chr16	85290000	85330000	chr16	85600000	85660000	3	200000000	4995	4998	4995_4998	0.131181864359762	2.59920766833995
chr16	85810000	85840000	chr16	86000000	86020000	3	200000000	5000	5001	5000_5001	0.0811107830450827	2.11121265723663
chr17	780000	810000	chr17	970000	1000000	3	200000000	5024	5026	5024_5026	0.170389117825902	2.11121265723663
chr17	2050000	2080000	chr17	2230000	2260000	3	200000000	5035	5036	5035_5036	0.0372054201555244	2.11121265723663
chr17	19500000	19530000	chr17	19730000	19760000	3	200000000	5096	5097	5096_5097	0.0934843212304204	2.59920766833995
chr17	38960000	38990000	chr17	39140000	39180000	3	200000000	5157	5158	5157_5158	0.039388297363105	2.11121265723663
chr17	48310000	48370000	chr17	48560000	48630000	3	200000000	5220	5223	5220_5223	0.0766356877700519	2.59920766833995
chr17	48660000	48700000	chr17	48870000	48900000	3	200000000	5224	5226	5224_5226	0.131531479396727	2.59920766833995
chr17	50160000	50210000	chr17	50260000	50310000	3	200000000	5235	5236	5235_5236	0.114122388360831	2.11121265723663
chr17	57850000	57880000	chr17	57970000	58010000	3	200000000	5271	5273	5271_5273	0.0911805698882529	2.59920766833995
chr17	64130000	64160000	chr17	64270000	64290000	3	200000000	5301	5303	5301_5303	0.0809096116247935	2.59920766833995
chr17	73250000	73270000	chr17	73350000	73380000	3	200000000	5351	5352	5351_5352	0.0809569622367773	2.59920766833995
chr17	76850000	76880000	chr17	77050000	77070000	3	200000000	5382	5383	5382_5383	0.0224517374184364	2.59920766833995
chr17	77080000	77100000	chr17	77220000	77250000	3	200000000	5384	5385	5384_5385	0.0476900447945575	3.2
chr17	77290000	77350000	chr17	77480000	77510000	3	200000000	5387	5390	5387_5390	0.0888226472479709	2.11121265723663
chr17	79060000	79100000	chr17	79370000	79430000	3	200000000	5410	5414	5410_5414	0.0156661228567463	2.11121265723663
chr17	79800000	79840000	chr17	79980000	80000000	3	200000000	5416	5419	5416_5419	0.0245493798201527	2.59920766833995
chr17	81230000	81280000	chr17	81480000	81530000	3	200000000	5432	5438	5432_5438	0.0888138399316389	2.11121265723663
chr18	3260000	3300000	chr18	3570000	3610000	3	200000000	7288	7291	7288_7291	0.0995101655993647	2.11121265723663
chr18	10230000	10250000	chr18	10430000	10460000	3	200000000	7309	7312	7309_7312	0.153446368873135	2.11121265723663
chr18	13210000	13240000	chr18	13510000	13540000	3	200000000	7324	7331	7324_7331	0.0740604060240181	2.11121265723663
chr18	58780000	58810000	chr18	59040000	59070000	3	200000000	7396	7401	7396_7401	0.0030013285095712	2.11121265723663
chr19	1540000	1550000	chr19	1800000	1820000	3	200000000	5457	5458	5457_5458	0.187199383833668	2.59920766833995
chr19	2460000	2490000	chr19	2570000	2620000	3	200000000	5461	5462	5461_5462	0.0744630434092241	2.59920766833995
chr19	3320000	3330000	chr19	3410000	3430000	3	200000000	5466	5467	5466_5467	0.113087031135687	2.11121265723663
chr19	7100000	7190000	chr19	7290000	7360000	3	200000000	5496	5497	5496_5497	0.0957336938645203	2.11121265723663
chr19	10240000	10280000	chr19	10380000	10400000	3	200000000	5512	5513	5512_5513	0.0250905503490073	2.11121265723663
chr19	11220000	11230000	chr19	11450000	11490000	3	200000000	5524	5526	5524_5526	0.163383939170396	2.11121265723663
chr19	12970000	13000000	chr19	13110000	13120000	3	200000000	5530	5532	5530_5532	0.116361152118103	3.2
chr19	15250000	15270000	chr19	15370000	15430000	3	200000000	5548	5549	5548_5549	0.103859421936363	2.59920766833995
chr19	16240000	16260000	chr19	16370000	16410000	3	200000000	5556	5557	5556_5557	0.0250905503490073	2.11121265723663
chr19	18670000	18680000	chr19	18840000	18910000	3	200000000	5573	5576	5573_5576	0.137172961110531	2.11121265723663
chr19	19350000	19380000	chr19	19480000	19500000	3	200000000	5579	5580	5579_5580	0.15480754293709	2.11121265723663
chr19	37890000	37940000	chr19	38070000	38100000	3	200000000	5618	5620	5618_5620	0.0538804754387073	2.11121265723663
chr19	46740000	46770000	chr19	46960000	47010000	3	200000000	5668	5670	5668_5670	0.114885202599403	2.11121265723663
chr19	47420000	47450000	chr19	47680000	47720000	3	200000000	5674	5678	5674_5678	0.094773386271934	2.11121265723663
chr19	47480000	47520000	chr19	47680000	47720000	3	200000000	5675	5678	5675_5678	0.170114101178151	2.59920766833995
chr19	47570000	47590000	chr19	47680000	47720000	3	200000000	5676	5678	5676_5678	0.124339824985225	2.11121265723663
chr19	48470000	48500000	chr19	48590000	48620000	3	200000000	5679	5680	5679_5680	0.0680876495355888	2.11121265723663
chr19	48820000	48840000	chr19	48960000	49000000	3	200000000	5684	5687	5684_5687	0.0992494480629241	2.11121265723663
chr19	49080000	49110000	chr19	49200000	49220000	3	200000000	5688	5689	5688_5689	0.117249384445118	2.11121265723663
chr19	58080000	58090000	chr19	58290000	58300000	3	200000000	5735	5738	5735_5738	0.176962923474346	2.11121265723663
chr20	17620000	17690000	chr20	17870000	17910000	3	200000000	5791	5792	5791_5792	0.018558075605706	2.59920766833995
chr20	22330000	22350000	chr20	22660000	22700000	3	200000000	5807	5810	5807_5810	0.0102352830615323	2.11121265723663
chr20	33430000	33500000	chr20	33640000	33680000	3	200000000	5838	5840	5838_5840	0.115240660209376	2.59920766833995
chr20	46740000	46830000	chr20	47010000	47030000	3	200000000	5916	5920	5916_5920	0.0935325551062797	2.11121265723663
chr20	47260000	47290000	chr20	47370000	47400000	3	200000000	5925	5926	5925_5926	0.0447029383220711	2.11121265723663
chr20	49970000	49980000	chr20	50070000	50090000	3	200000000	5943	5944	5943_5944	0.140225717733002	2.11121265723663
chr20	50180000	50210000	chr20	50450000	50490000	3	200000000	5945	5950	5945_5950	0.00640704949117596	2.59920766833995
chr20	50300000	50320000	chr20	50450000	50490000	3	200000000	5947	5950	5947_5950	0.0776797291533092	2.11121265723663
chr20	50980000	51010000	chr20	51300000	51340000	3	200000000	5954	5955	5954_5955	0.111139321291328	3.67583473599051
chr20	57590000	57660000	chr20	57910000	57950000	3	200000000	5980	5982	5980_5982	0.170530030184895	2.11121265723663
chr20	58890000	58910000	chr20	59000000	59010000	3	200000000	5988	5989	5988_5989	0.170198414664415	2.11121265723663
