chr_x	start_x	end_x	chr_y	start_y	end_y	Replicate	Seq_Depth	anchor_ID_x	anchor_ID_y	loop_ID	fdr	detection_scale
chr8	38820000	38860000	chr8	38960000	39000000	8	200000000	6882	6883	6882_6883	0.0915411598079826	2.11121265723663
chr8	42410000	42440000	chr8	42660000	42710000	8	200000000	6900	6901	6900_6901	0.084442958768273	2.59920766833995
chr8	133190000	133250000	chr8	133440000	133470000	8	200000000	7078	7080	7078_7080	0.0151868534119644	2.11121265723663
chr9	610000	640000	chr9	730000	790000	8	200000000	3312	3313	3312_3313	0.0246497958461347	2.11121265723663
chr9	33070000	33110000	chr9	33210000	33240000	8	200000000	3362	3363	3362_3363	0.0670119260134225	2.11121265723663
chr9	89370000	89430000	chr9	89530000	89560000	8	200000000	3445	3446	3445_3446	0.166898052966072	2.59920766833995
chr9	89580000	89630000	chr9	90070000	90110000	8	200000000	3447	3455	3447_3455	0.0304203181875053	2.11121265723663
chr9	94050000	94060000	chr9	94190000	94200000	8	200000000	3467	3468	3467_3468	0.150513498768718	2.11121265723663
chr9	94770000	94820000	chr9	95080000	95180000	8	200000000	3470	3475	3470_3475	0.1388605345496	2.59920766833995
chr9	113430000	113460000	chr9	113580000	113600000	8	200000000	3523	3524	3523_3524	0.102384804239506	2.11121265723663
chr9	114090000	114160000	chr9	114270000	114300000	8	200000000	3526	3527	3526_3527	0.056010758274131	2.11121265723663
chr9	126930000	126960000	chr9	127160000	127260000	8	200000000	3573	3574	3573_3574	0.0884489678692896	3.67583473599051
chr9	127580000	127610000	chr9	127720000	127770000	8	200000000	3579	3580	3579_3580	0.0558482357757213	2.11121265723663
chr9	127890000	127980000	chr9	128030000	128050000	8	200000000	3582	3583	3582_3583	0.119030547285695	2.11121265723663
chr9	130700000	130720000	chr9	130850000	130870000	8	200000000	3604	3606	3604_3606	0.144443074073996	2.59920766833995
chr9	131320000	131360000	chr9	131470000	131500000	8	200000000	3610	3611	3610_3611	0.0930609308644265	2.11121265723663
chr9	134160000	134190000	chr9	134380000	134420000	8	200000000	3637	3640	3637_3640	0.0479211672390233	3.2
chr10	15190000	15220000	chr10	15350000	15380000	8	200000000	46	47	46_47	0.0851086692063566	2.11121265723663
chr10	28700000	28720000	chr10	28960000	28970000	8	200000000	75	77	75_77	0.153867662586372	2.59920766833995
chr10	30380000	30410000	chr10	30520000	30570000	8	200000000	86	87	86_87	0.128992796449415	3.2
chr10	69210000	69250000	chr10	69370000	69400000	8	200000000	160	161	160_161	0.0627991681323807	2.59920766833995
chr10	70910000	70960000	chr10	71250000	71340000	8	200000000	172	174	172_174	0.103758314527153	2.11121265723663
chr10	77810000	77840000	chr10	77980000	78010000	8	200000000	218	219	218_219	0.128939602279547	2.11121265723663
chr10	97900000	97920000	chr10	98020000	98060000	8	200000000	284	285	284_285	0.0510659554751062	2.11121265723663
chr10	102170000	102230000	chr10	102340000	102400000	8	200000000	318	319	318_319	0.146275820088082	2.59920766833995
chr10	102900000	102940000	chr10	103040000	103100000	8	200000000	322	323	322_323	0.159116605345323	2.11121265723663
chr10	103700000	103730000	chr10	103850000	103910000	8	200000000	326	327	326_327	0.0560300264708134	2.11121265723663
chr10	112300000	112320000	chr10	112420000	112440000	8	200000000	337	338	337_338	0.181655033086456	2.11121265723663
chr10	116840000	116850000	chr10	117160000	117180000	8	200000000	356	357	356_357	0.154757427219276	2.11121265723663
chr10	119180000	119220000	chr10	119400000	119460000	8	200000000	366	369	366_369	0.0376045592512223	2.59920766833995
chr10	123640000	123650000	chr10	123760000	123770000	8	200000000	384	385	384_385	0.0963398673463447	2.11121265723663
chr10	123940000	124010000	chr10	124380000	124400000	8	200000000	386	387	386_387	0.0172165037802332	2.11121265723663
chr10	127870000	127910000	chr10	128000000	128040000	8	200000000	400	402	400_402	0.0273269517057292	2.11121265723663
chr10	128320000	128350000	chr10	128500000	128530000	8	200000000	404	405	404_405	0.0520447373995946	2.11121265723663
chr11	2280000	2320000	chr11	2400000	2440000	8	200000000	7139	7140	7139_7140	0.0586530345775852	2.11121265723663
chr11	7470000	7520000	chr11	7660000	7700000	8	200000000	7158	7160	7158_7160	0.177162933989505	2.11121265723663
chr11	17720000	17750000	chr11	17950000	17980000	8	200000000	7211	7213	7211_7213	0.122563372114735	2.11121265723663
chr11	19530000	19580000	chr11	19720000	19760000	8	200000000	7222	7223	7222_7223	0.127601231904311	2.11121265723663
chr11	19920000	19960000	chr11	20090000	20130000	8	200000000	7226	7227	7226_7227	0.105734535735015	3.2
chr11	62390000	62430000	chr11	62540000	62580000	8	200000000	7287	7288	7287_7288	0.158846995704796	2.59920766833995
chr11	63820000	63840000	chr11	63940000	63980000	8	200000000	7294	7295	7294_7295	0.187811389830319	2.11121265723663
chr11	65670000	65720000	chr11	65960000	66000000	8	200000000	7313	7317	7313_7317	0.0535723276841257	2.59920766833995
chr11	77180000	77230000	chr11	77520000	77560000	8	200000000	7399	7403	7399_7403	0.0550041886590914	3.67583473599051
chr11	111580000	111610000	chr11	111750000	111800000	8	200000000	7453	7454	7453_7454	0.084434456126284	2.59920766833995
chr11	112830000	112840000	chr11	113110000	113130000	8	200000000	7458	7460	7458_7460	0.111761798402181	2.59920766833995
chr11	120490000	120530000	chr11	120660000	120700000	8	200000000	7494	7495	7494_7495	0.155305460647281	2.59920766833995
chr11	125130000	125170000	chr11	125340000	125380000	8	200000000	7513	7514	7513_7514	0.156217128786083	2.59920766833995
chr11	132240000	132250000	chr11	132380000	132390000	8	200000000	7546	7547	7546_7547	0.162791285645645	2.11121265723663
chr11	133920000	133950000	chr11	134050000	134070000	8	200000000	7555	7556	7555_7556	0.138094060145583	2.11121265723663
chr12	550000	600000	chr12	740000	770000	8	200000000	3662	3664	3662_3664	0.181285710605639	2.11121265723663
chr12	8670000	8710000	chr12	8850000	8910000	8	200000000	3708	3709	3708_3709	0.108207642998658	2.11121265723663
chr12	57270000	57320000	chr12	57440000	57470000	8	200000000	3846	3847	3846_3847	0.096261936300876	2.11121265723663
chr12	64540000	64580000	chr12	64690000	64740000	8	200000000	3862	3863	3862_3863	0.0546635995138816	2.11121265723663
chr12	94130000	94150000	chr12	94520000	94540000	8	200000000	3902	3904	3902_3904	0.12834145980938	2.59920766833995
chr12	108650000	108680000	chr12	108780000	108820000	8	200000000	3947	3948	3947_3948	0.0649674630901172	2.59920766833995
chr12	109250000	109280000	chr12	109380000	109400000	8	200000000	3949	3950	3949_3950	0.106157379678808	2.11121265723663
chr12	109500000	109530000	chr12	109750000	109800000	8	200000000	3951	3954	3951_3954	0.175740701757735	2.59920766833995
chr12	109590000	109630000	chr12	109750000	109800000	8	200000000	3953	3954	3953_3954	0.0811258250728324	2.59920766833995
chr12	113020000	113070000	chr12	113150000	113180000	8	200000000	3976	3977	3976_3977	0.148847067293982	2.11121265723663
chr12	122370000	122390000	chr12	122490000	122500000	8	200000000	4053	4054	4053_4054	0.176883850861032	2.11121265723663
chr12	124280000	124380000	chr12	124720000	124790000	8	200000000	4067	4072	4067_4072	0.113340473265842	2.11121265723663
chr12	124540000	124580000	chr12	124720000	124790000	8	200000000	4071	4072	4071_4072	0.179133740782667	3.67583473599051
chr13	25560000	25580000	chr13	26060000	26080000	8	200000000	8395	8400	8395_8400	0.0879320126644631	3.67583473599051
chr13	26710000	26730000	chr13	26840000	26880000	8	200000000	8406	8408	8406_8408	0.165998144213404	2.11121265723663
chr13	27790000	27860000	chr13	27960000	27990000	8	200000000	8417	8418	8417_8418	0.0975675572236358	2.11121265723663
chr14	23620000	23660000	chr14	23880000	23930000	8	200000000	4102	4104	4102_4104	0.183925031318028	2.11121265723663
chr14	69810000	69840000	chr14	70010000	70050000	8	200000000	4214	4215	4214_4215	0.10673381414179	2.59920766833995
chr14	75310000	75330000	chr14	75480000	75530000	8	200000000	4242	4243	4242_4243	0.0856436442979154	2.11121265723663
chr14	96080000	96130000	chr14	96260000	96280000	8	200000000	4307	4308	4307_4308	0.0655052051816095	2.59920766833995
chr14	104360000	104390000	chr14	104540000	104580000	8	200000000	4367	4371	4367_4371	0.187349921306539	2.11121265723663
chr15	66940000	66970000	chr15	67280000	67320000	8	200000000	4527	4528	4527_4528	0.0984227730197021	2.11121265723663
chr15	69550000	69580000	chr15	70060000	70120000	8	200000000	4548	4549	4548_4549	0.113679792988816	3.2
chr15	70060000	70120000	chr15	70450000	70500000	8	200000000	4549	4553	4549_4553	0.151258860861449	2.59920766833995
chr15	74620000	74660000	chr15	74760000	74790000	8	200000000	4572	4573	4572_4573	0.0300633470977551	2.11121265723663
chr15	75020000	75050000	chr15	75200000	75220000	8	200000000	4576	4577	4576_4577	0.0188464310874013	2.11121265723663
chr15	79010000	79040000	chr15	79170000	79200000	8	200000000	4591	4592	4591_4592	0.0563612131771672	2.11121265723663
chr15	81250000	81290000	chr15	81400000	81410000	8	200000000	4605	4606	4605_4606	0.141986368542309	2.11121265723663
chr15	89890000	89920000	chr15	90050000	90090000	8	200000000	4640	4641	4640_4641	0.121179396334021	2.59920766833995
chr15	90610000	90650000	chr15	90870000	90900000	8	200000000	4646	4648	4646_4648	0.0391641909422689	2.59920766833995
chr16	3310000	3320000	chr16	3450000	3460000	8	200000000	4737	4738	4737_4738	0.171984611448326	2.11121265723663
chr16	8640000	8680000	chr16	8790000	8800000	8	200000000	4755	4756	4755_4756	0.0362684193383328	2.11121265723663
chr16	11060000	11100000	chr16	11240000	11270000	8	200000000	4765	4768	4765_4768	0.166093405156585	2.59920766833995
chr16	15750000	15790000	chr16	16100000	16170000	8	200000000	4787	4791	4787_4791	0.000163683757364863	3.2
chr16	19660000	19700000	chr16	19860000	19940000	8	200000000	4802	4803	4802_4803	0.0444068105913922	2.11121265723663
chr16	19860000	19940000	chr16	20360000	20390000	8	200000000	4803	4809	4803_4809	0.0753345222882883	2.11121265723663
chr16	23180000	23200000	chr16	23410000	23440000	8	200000000	4819	4821	4819_4821	0.168798962117783	3.2
chr16	55460000	55480000	chr16	55680000	55720000	8	200000000	4889	4891	4889_4891	0.0440296752343205	2.11121265723663
chr16	57290000	57310000	chr16	57410000	57430000	8	200000000	4894	4895	4894_4895	0.0495229243448324	2.11121265723663
chr16	66940000	67000000	chr16	67130000	67210000	8	200000000	4910	4913	4910_4913	0.0359442702706681	2.11121265723663
chr16	68380000	68400000	chr16	68500000	68520000	8	200000000	4923	4924	4923_4924	0.0868932577684098	2.11121265723663
chr16	68860000	68910000	chr16	69100000	69130000	8	200000000	4927	4928	4927_4928	0.0134882914903348	2.11121265723663
chr16	75210000	75250000	chr16	75370000	75410000	8	200000000	4953	4954	4953_4954	0.0420410606768169	2.11121265723663
chr16	81380000	81450000	chr16	81570000	81580000	8	200000000	4970	4973	4970_4973	0.135220731350125	2.11121265723663
chr16	85810000	85840000	chr16	85980000	86030000	8	200000000	4997	4998	4997_4998	0.15693045719137	2.59920766833995
chr16	89260000	89340000	chr16	89490000	89570000	8	200000000	5029	5031	5029_5031	0.0953869351209117	2.11121265723663
chr17	780000	850000	chr17	960000	1000000	8	200000000	5038	5040	5038_5040	0.100527499577958	2.59920766833995
chr17	2050000	2090000	chr17	2220000	2290000	8	200000000	5050	5051	5050_5051	0.0949445727165826	3.2
chr17	4180000	4240000	chr17	4390000	4440000	8	200000000	5057	5059	5057_5059	0.155701861403897	2.59920766833995
chr17	4710000	4740000	chr17	4880000	4910000	8	200000000	5061	5063	5061_5063	0.161328873487814	2.11121265723663
chr17	7030000	7060000	chr17	7140000	7200000	8	200000000	5080	5081	5080_5081	0.0853935677154831	2.59920766833995
chr17	19510000	19540000	chr17	19750000	19770000	8	200000000	5142	5143	5142_5143	0.0636229405434646	3.67583473599051
chr17	27340000	27370000	chr17	27570000	27620000	8	200000000	5150	5151	5150_5151	0.166866575016684	2.11121265723663
chr17	31540000	31580000	chr17	31830000	31860000	8	200000000	5170	5173	5170_5173	0.0967650449376447	2.11121265723663
chr17	35590000	35620000	chr17	35730000	35750000	8	200000000	5188	5189	5188_5189	0.0562391064859881	2.11121265723663
chr17	38970000	39000000	chr17	39130000	39170000	8	200000000	5204	5206	5204_5206	0.147796670398218	3.2
chr17	42830000	42850000	chr17	42930000	42960000	8	200000000	5238	5239	5238_5239	0.114172884082403	2.11121265723663
chr17	45210000	45250000	chr17	45370000	45390000	8	200000000	5258	5260	5258_5260	0.117066863068833	2.11121265723663
chr17	48300000	48380000	chr17	48570000	48610000	8	200000000	5266	5268	5266_5268	0.0738515532568981	3.67583473599051
chr17	49560000	49590000	chr17	49680000	49700000	8	200000000	5276	5277	5276_5277	0.0550085659647134	2.11121265723663
chr17	66210000	66300000	chr17	66630000	66670000	8	200000000	5391	5398	5391_5398	0.175813126789634	2.11121265723663
chr17	66210000	66300000	chr17	66550000	66560000	8	200000000	5391	5395	5391_5395	0.154773140474325	3.67583473599051
chr17	66700000	66730000	chr17	66890000	66910000	8	200000000	5399	5400	5399_5400	0.108813358405757	3.2
chr17	73420000	73450000	chr17	73680000	73720000	8	200000000	5429	5433	5429_5433	0.163266409037177	2.59920766833995
chr17	75290000	75330000	chr17	75530000	75540000	8	200000000	5450	5453	5450_5453	0.132317887567847	2.11121265723663
chr17	77040000	77100000	chr17	77230000	77250000	8	200000000	5464	5465	5464_5465	0.0167423639662996	2.11121265723663
chr17	77530000	77590000	chr17	78010000	78030000	8	200000000	5468	5474	5468_5474	0.0496926115736524	2.59920766833995
chr17	79060000	79100000	chr17	79360000	79450000	8	200000000	5483	5486	5483_5486	0.0336146372125322	2.59920766833995
chr17	80420000	80450000	chr17	80960000	80990000	8	200000000	5496	5506	5496_5506	0.0305317607503727	2.11121265723663
chr17	81340000	81360000	chr17	81460000	81510000	8	200000000	5511	5513	5511_5513	0.111255799547375	2.11121265723663
chr18	50510000	50520000	chr18	50780000	50790000	8	200000000	8329	8330	8329_8330	0.0843541385087617	2.59920766833995
chr18	63100000	63150000	chr18	63310000	63340000	8	200000000	8355	8356	8355_8356	0.127027464818405	2.59920766833995
chr19	840000	860000	chr19	980000	1010000	8	200000000	5527	5529	5527_5529	0.188022406037095	2.11121265723663
chr19	1090000	1130000	chr19	1190000	1240000	8	200000000	5530	5531	5530_5531	0.139910618080004	2.11121265723663
chr19	2450000	2480000	chr19	2590000	2620000	8	200000000	5551	5552	5551_5552	0.0587671126268588	2.11121265723663
chr19	3300000	3330000	chr19	3450000	3490000	8	200000000	5557	5559	5557_5559	0.00769161239001947	2.59920766833995
chr19	7110000	7180000	chr19	7320000	7350000	8	200000000	5592	5594	5592_5594	0.024931512151558	4.22242531447326
chr19	9600000	9650000	chr19	9780000	9800000	8	200000000	5601	5603	5601_5603	0.12194602438455	3.67583473599051
chr19	10250000	10280000	chr19	10380000	10400000	8	200000000	5607	5608	5607_5608	0.169508384792108	2.11121265723663
chr19	12960000	12990000	chr19	13080000	13110000	8	200000000	5624	5625	5624_5625	0.171682792618568	2.11121265723663
chr19	13260000	13320000	chr19	13570000	13600000	8	200000000	5627	5629	5627_5629	0.098471304004558	2.59920766833995
chr19	16010000	16020000	chr19	16170000	16190000	8	200000000	5651	5653	5651_5653	0.185263519069533	2.59920766833995
chr19	16220000	16260000	chr19	16370000	16400000	8	200000000	5654	5655	5654_5655	0.111316390300438	2.59920766833995
chr19	33230000	33250000	chr19	33390000	33450000	8	200000000	5722	5723	5722_5723	0.0168811485737278	2.11121265723663
chr19	35330000	35360000	chr19	35470000	35510000	8	200000000	5734	5735	5734_5735	0.12871852215831	2.11121265723663
chr19	39090000	39150000	chr19	39290000	39340000	8	200000000	5757	5759	5757_5759	0.0415211450874079	3.2
chr19	47430000	47460000	chr19	47680000	47740000	8	200000000	5797	5799	5797_5799	0.0480797692531274	2.11121265723663
chr19	51450000	51500000	chr19	51640000	51660000	8	200000000	5822	5823	5822_5823	0.0761209035671537	3.2
chr20	1300000	1320000	chr20	1420000	1460000	8	200000000	5868	5869	5868_5869	0.0980200473238414	2.11121265723663
chr20	4580000	4620000	chr20	4710000	4730000	8	200000000	5883	5884	5883_5884	0.0992501973573257	2.11121265723663
chr20	4740000	4770000	chr20	4950000	4980000	8	200000000	5885	5888	5885_5888	0.0851050156831679	2.11121265723663
chr20	5520000	5590000	chr20	5760000	5800000	8	200000000	5889	5891	5889_5891	0.0580897650467919	3.67583473599051
chr20	17620000	17670000	chr20	17890000	17930000	8	200000000	5929	5930	5929_5930	0.0196865343390239	3.2
chr20	31820000	31860000	chr20	31990000	32070000	8	200000000	5978	5980	5978_5980	0.106204280183721	2.11121265723663
chr20	32500000	32540000	chr20	32640000	32660000	8	200000000	5984	5985	5984_5985	0.0831119620574621	2.11121265723663
chr20	33430000	33490000	chr20	33640000	33700000	8	200000000	5991	5993	5991_5993	0.125221430748593	2.11121265723663
chr20	33900000	33920000	chr20	34100000	34110000	8	200000000	5997	6000	5997_6000	0.153103998612169	2.11121265723663
chr20	35290000	35320000	chr20	35430000	35450000	8	200000000	6015	6016	6015_6016	0.0769605229671881	2.11121265723663
chr20	45320000	45340000	chr20	45430000	45460000	8	200000000	6073	6074	6073_6074	0.0576386004804936	2.11121265723663
chr20	46120000	46150000	chr20	46370000	46390000	8	200000000	6081	6083	6081_6083	0.147174166162135	2.59920766833995
chr20	46120000	46150000	chr20	46300000	46360000	8	200000000	6081	6082	6081_6082	0.146898490166172	3.2
chr20	47240000	47290000	chr20	47370000	47390000	8	200000000	6092	6093	6092_6093	0.042461654124878	2.11121265723663
chr20	49330000	49350000	chr20	49480000	49530000	8	200000000	6106	6107	6106_6107	0.0500591223195305	2.11121265723663
chr20	49610000	49650000	chr20	49830000	49860000	8	200000000	6109	6110	6109_6110	0.0532500712075037	2.59920766833995
chr20	50990000	51020000	chr20	51300000	51340000	8	200000000	6123	6125	6123_6125	0.0155330956381014	3.2
chr20	57370000	57390000	chr20	57490000	57530000	8	200000000	6148	6149	6148_6149	0.139404684632344	2.11121265723663
chr20	57580000	57650000	chr20	58170000	58210000	8	200000000	6150	6157	6150_6157	0.00311237769645323	3.2
chr20	59570000	59600000	chr20	59730000	59740000	8	200000000	6171	6172	6171_6172	0.145495583124297	2.11121265723663
chr20	63030000	63050000	chr20	63150000	63170000	8	200000000	6184	6185	6184_6185	0.185165617340463	2.11121265723663
chr21	31190000	31220000	chr21	31570000	31600000	8	200000000	8100	8102	8100_8102	0.0413765488435886	2.11121265723663
chr21	41800000	41830000	chr21	42100000	42130000	8	200000000	8166	8169	8166_8169	0.0438477549086904	2.11121265723663
chr21	43800000	43830000	chr21	43950000	43980000	8	200000000	8179	8180	8179_8180	0.0438477549086904	2.59920766833995
chr22	22940000	22970000	chr22	23100000	23140000	8	200000000	6201	6202	6201_6202	0.0638768604188429	2.11121265723663
chr22	28850000	28880000	chr22	29030000	29060000	8	200000000	6243	6244	6243_6244	0.118791647072974	3.2
chr22	29620000	29660000	chr22	30050000	30090000	8	200000000	6247	6254	6247_6254	0.0631209377920324	3.2
chr22	29710000	29750000	chr22	30050000	30090000	8	200000000	6248	6254	6248_6254	0.159833244123745	2.59920766833995
chr22	32620000	32670000	chr22	32770000	32870000	8	200000000	6272	6273	6272_6273	0.0837793012236645	2.11121265723663
chr22	36720000	36790000	chr22	36960000	36990000	8	200000000	6300	6304	6300_6304	0.0852361818485225	2.11121265723663
chr22	37280000	37330000	chr22	37440000	37470000	8	200000000	6309	6310	6309_6310	0.128889068483622	3.2
chr22	38040000	38090000	chr22	38230000	38270000	8	200000000	6314	6317	6314_6317	0.189937971205509	2.11121265723663
chr22	45950000	46010000	chr22	46110000	46150000	8	200000000	6395	6396	6395_6396	0.113203807501699	2.59920766833995
chr1	2190000	2210000	chr1	2380000	2400000	9	200000000	880	881	880_881	0.149320513161953	2.59920766833995
chr1	4640000	4670000	chr1	4810000	4830000	9	200000000	891	892	891_892	0.0478265222416572	2.11121265723663
chr1	10500000	10540000	chr1	10850000	10910000	9	200000000	939	944	939_944	0.106165770700133	2.11121265723663
chr1	11290000	11340000	chr1	11610000	11660000	9	200000000	951	954	951_954	0.0749350657250001	2.59920766833995
chr1	11390000	11410000	chr1	11510000	11520000	9	200000000	952	953	952_953	0.169458600121848	2.11121265723663
chr1	15120000	15150000	chr1	15270000	15310000	9	200000000	971	972	971_972	0.0667965254404893	2.11121265723663
chr1	18540000	18620000	chr1	18800000	18870000	9	200000000	1003	1005	1003_1005	0.107170285046958	3.67583473599051
chr1	18900000	18930000	chr1	19080000	19110000	9	200000000	1006	1007	1006_1007	0.0465643541834552	2.59920766833995
chr1	19460000	19500000	chr1	19630000	19670000	9	200000000	1009	1010	1009_1010	0.175049653340759	2.11121265723663
chr1	19910000	19950000	chr1	20140000	20200000	9	200000000	1011	1014	1011_1014	0.109021226036162	3.67583473599051
chr1	21220000	21260000	chr1	21350000	21380000	9	200000000	1025	1026	1025_1026	0.0298177161076855	2.11121265723663
chr1	22670000	22710000	chr1	22880000	22920000	9	200000000	1036	1038	1036_1038	0.0154653396547852	2.59920766833995
chr1	24190000	24210000	chr1	24370000	24400000	9	200000000	1048	1049	1048_1049	0.0514482081556099	2.59920766833995
chr1	27100000	27120000	chr1	27270000	27310000	9	200000000	1071	1073	1071_1073	0.0552230284063356	2.11121265723663
chr1	27840000	27860000	chr1	27960000	27990000	9	200000000	1078	1079	1078_1079	0.16081411231735	2.59920766833995
chr1	30780000	30810000	chr1	30900000	30920000	9	200000000	1093	1094	1093_1094	0.014111000671634	2.11121265723663
chr1	39810000	39820000	chr1	39960000	39980000	9	200000000	1157	1159	1157_1159	0.19768977622406	2.59920766833995
chr1	41260000	41290000	chr1	41400000	41440000	9	200000000	1169	1170	1169_1170	0.0802211307499669	2.11121265723663
chr1	47510000	47550000	chr1	47700000	47720000	9	200000000	1214	1215	1214_1215	0.101155583941671	2.11121265723663
chr1	47730000	47760000	chr1	47920000	47940000	9	200000000	1216	1217	1216_1217	0.149401795840794	2.11121265723663
chr1	67530000	67560000	chr1	67690000	67710000	9	200000000	1289	1290	1289_1290	0.167977139257602	2.59920766833995
chr1	67530000	67560000	chr1	67740000	67760000	9	200000000	1289	1291	1289_1291	0.125194868601956	2.11121265723663
chr1	89800000	89820000	chr1	89950000	89980000	9	200000000	1309	1310	1309_1310	0.149219753189392	2.11121265723663
chr1	91500000	91550000	chr1	91880000	91930000	9	200000000	1311	1315	1311_1315	0.128431877784099	2.59920766833995
chr1	94030000	94080000	chr1	94330000	94350000	9	200000000	1321	1324	1321_1324	0.0251022384821892	2.11121265723663
chr1	109250000	109280000	chr1	109390000	109410000	9	200000000	1347	1348	1347_1348	0.157204075787816	2.11121265723663
chr1	110620000	110640000	chr1	110760000	110790000	9	200000000	1360	1361	1360_1361	0.104574001175382	2.11121265723663
chr1	111200000	111240000	chr1	111330000	111350000	9	200000000	1362	1363	1362_1363	0.0860655272176429	2.11121265723663
chr1	115130000	115150000	chr1	115460000	115470000	9	200000000	1389	1390	1389_1390	0.0606945021425338	2.11121265723663
chr1	154660000	154690000	chr1	154870000	154900000	9	200000000	1442	1443	1442_1443	0.190220369726082	5.19841533667991
chr1	165400000	165410000	chr1	165580000	165610000	9	200000000	1484	1485	1484_1485	0.0839844086318757	2.59920766833995
chr1	181180000	181220000	chr1	181400000	181430000	9	200000000	1538	1539	1538_1539	0.0277185141469382	2.59920766833995
chr1	182060000	182150000	chr1	182390000	182410000	9	200000000	1545	1546	1545_1546	0.0572272041675259	2.59920766833995
chr1	200960000	200990000	chr1	201100000	201120000	9	200000000	1569	1570	1569_1570	0.127213396178464	2.11121265723663
chr1	201530000	201580000	chr1	201780000	201810000	9	200000000	1572	1575	1572_1575	0.0193653591055304	2.11121265723663
chr1	201530000	201580000	chr1	201690000	201720000	9	200000000	1572	1573	1572_1573	0.0984225713430018	2.11121265723663
chr1	203490000	203520000	chr1	203690000	203750000	9	200000000	1585	1588	1585_1588	0.0781428034274857	2.11121265723663
chr1	204170000	204250000	chr1	204340000	204380000	9	200000000	1592	1593	1592_1593	0.134905195895089	3.67583473599051
chr1	212050000	212100000	chr1	212280000	212320000	9	200000000	1649	1650	1649_1650	0.0659863137207759	2.11121265723663
chr1	222780000	222810000	chr1	223060000	223090000	9	200000000	1672	1675	1672_1675	0.147935501373257	2.11121265723663
chr1	226620000	226650000	chr1	226820000	226860000	9	200000000	1696	1697	1696_1697	0.0165908195421924	2.11121265723663
chr1	234600000	234620000	chr1	234710000	234750000	9	200000000	1733	1735	1733_1735	0.108846136294397	2.11121265723663
chr1	234710000	234750000	chr1	235050000	235100000	9	200000000	1735	1740	1735_1740	0.197247576528515	2.59920766833995
chr1	236090000	236120000	chr1	236480000	236520000	9	200000000	1748	1751	1748_1751	0.0409484175278682	2.59920766833995
chr2	10110000	10140000	chr2	10400000	10430000	9	200000000	1778	1779	1778_1779	0.0159203021765239	2.59920766833995
chr2	20420000	20450000	chr2	20620000	20640000	9	200000000	1798	1799	1798_1799	0.00683744860752329	2.11121265723663
chr2	24970000	25000000	chr2	25110000	25150000	9	200000000	1814	1815	1814_1815	0.137415643743278	2.59920766833995
chr2	26820000	26850000	chr2	26930000	26950000	9	200000000	1825	1826	1825_1826	0.0789589968025615	2.59920766833995
chr2	27870000	27880000	chr2	28390000	28450000	9	200000000	1834	1838	1834_1838	0.157942376109778	2.11121265723663
chr2	30170000	30230000	chr2	30690000	30710000	9	200000000	1849	1852	1849_1852	0.0280162208699319	2.59920766833995
chr2	41850000	41880000	chr2	42060000	42090000	9	200000000	1872	1874	1872_1874	0.142769163402474	2.59920766833995
chr2	60780000	60800000	chr2	60980000	61000000	9	200000000	1939	1940	1939_1940	0.0545903613321745	2.11121265723663
chr2	68710000	68760000	chr2	68900000	68920000	9	200000000	1968	1969	1968_1969	0.0456795629795879	2.59920766833995
chr2	69900000	69930000	chr2	70050000	70080000	9	200000000	1976	1977	1976_1977	0.0196597985680434	2.11121265723663
chr2	72980000	73010000	chr2	73160000	73190000	9	200000000	1989	1993	1989_1993	0.0959427973148824	2.59920766833995
chr2	85060000	85080000	chr2	85280000	85310000	9	200000000	2017	2019	2017_2019	0.0430143610741469	2.11121265723663
chr2	85410000	85430000	chr2	85540000	85560000	9	200000000	2020	2021	2020_2021	0.151273551402838	2.11121265723663
chr2	85810000	85880000	chr2	86040000	86090000	9	200000000	2022	2025	2022_2025	0.122222140035301	3.67583473599051
chr2	96850000	96870000	chr2	96950000	96970000	9	200000000	2036	2037	2036_2037	0.0805267547208733	2.11121265723663
chr2	170350000	170400000	chr2	170790000	170820000	9	200000000	2160	2165	2160_2165	0.0233758505618838	2.11121265723663
chr2	174730000	174780000	chr2	174970000	175000000	9	200000000	2187	2188	2187_2188	0.106510084565112	3.67583473599051
chr2	176120000	176160000	chr2	176450000	176480000	9	200000000	2192	2193	2192_2193	0.0167730459076736	2.59920766833995
chr2	176680000	176690000	chr2	176810000	176820000	9	200000000	2197	2198	2197_2198	0.188179319776149	2.11121265723663
chr2	177140000	177190000	chr2	177280000	177340000	9	200000000	2199	2200	2199_2200	0.187934965047079	2.59920766833995
chr2	197110000	197130000	chr2	197350000	197370000	9	200000000	2225	2227	2225_2227	0.150159484391767	2.59920766833995
chr2	216510000	216530000	chr2	216650000	216670000	9	200000000	2276	2277	2276_2277	0.0148920210390536	2.11121265723663
chr2	217770000	217810000	chr2	218000000	218050000	9	200000000	2283	2286	2283_2286	0.0717177831993351	3.2
chr2	224350000	224390000	chr2	224630000	224670000	9	200000000	2306	2308	2306_2308	0.129887480404852	3.67583473599051
chr2	235580000	235610000	chr2	235710000	235740000	9	200000000	2356	2357	2356_2357	0.187663577588091	2.59920766833995
chr2	240200000	240250000	chr2	240420000	240440000	9	200000000	2389	2391	2389_2391	0.0576192599431488	2.59920766833995
chr3	13480000	13510000	chr3	13630000	13660000	9	200000000	7597	7598	7597_7598	0.0488729573003436	2.59920766833995
