event_ID	test_ID	target_id	gene_name	num_aggregated_transcripts	sum_mean_obs_counts	pval	qval	chr	start	end	strand	Mutated	Nonmutated	log2fc	status
PCa14121_4	55	ENSG00000259015.1	AL442663.4	1	2.33889172123964	0.42538841895069	0.999999212395811	chr14	72960595	72961993	+	1.68543946446842	1.09310925389235	0.359510582616056	none
PCa14121_5	55	ENSG00000119599.17	DCAF4	11	35.1047875477918	0.936150385171081	0.999999212395811	chr14	72926377	72959703	+	9.57055670649847	7.24417321612232	0.358604636976753	none
PCa14121_5	55	ENSG00000119707.14	RBM25	10	57.1197701121107	0.662120808663981	0.999999212395811	chr14	73058532	73123899	+	46.5324473019524	51.8396703665114	-0.152708782988479	none
PCa14121_5	55	ENSG00000165861.14	ZFYVE1	8	26.5204301094266	0.950098348477993	0.999999212395811	chr14	72969451	73027131	-	6.96869601343292	5.911967511929	0.205247226407213	none
PCa14121_5	55	ENSG00000259015.1	AL442663.4	1	2.33889172123964	0.42538841895069	0.999999212395811	chr14	72960595	72961993	+	1.68543946446842	1.09310925389235	0.359510582616056	none
PCa19121_0	59	ENSG00000116127.18	ALMS1	10	50.8495560611773	0.993894366846682	0.999999997307807	chr2	73385758	73625166	+	21.657321720513	20.309721630248	0.0884655857031076	none
PCa19121_0	59	ENSG00000124356.16	STAMBP	10	50.5021706513752	0.944535902660698	0.999999997307807	chr2	73828916	73873659	+	44.2939767428801	40.4213991580618	0.128942924757134	none
PCa19121_0	59	ENSG00000144034.16	TPRKB	7	23.6695663017874	0.791593809710368	0.999999997307807	chr2	73729104	73737400	-	16.4940535783399	13.2058235714432	0.300382144372891	none
PCa19121_0	59	ENSG00000144048.10	DUSP11	4	18.6458940453271	0.878270282185633	0.999999997307807	chr2	73762184	73780157	-	20.8159108681652	19.7556731437957	0.0718749891592461	none
PCa19121_0	59	ENSG00000163016.10	ALMS1P1	2	10.2665939629979	0.286558104661513	0.999999997307807	chr2	73641083	73697509	+	4.23705412228872	2.79261667484535	0.465561950619795	none
PCa19121_0	60	ENSG00000163512.14	AZI2	12	56.4256886835565	0.997876483775048	0.999999997307807	chr3	28315003	28349050	-	59.674650287358	68.8848066945138	-0.203884952506094	none
PCa19121_0	60	ENSG00000187118.14	CMC1	9	35.0082757944464	0.986478460209849	0.999999997307807	chr3	28241584	28325142	+	26.1375507500346	24.3433823095203	0.0986814404648475	none
PCa19121_0	60	ENSG00000206559.8	ZCWPW2	5	16.3101918371762	0.998332143744623	0.999999997307807	chr3	28348721	28538122	+	3.21414739622766	3.6584004386135	-0.144593884227421	none
PCa19121_0	60	ENSG00000283563.1	AC098650.1	1	6.04943849753632	0.471912267783647	0.999999997307807	chr3	28349178	29767537	+	1.76800622812829	2.46586661811946	-0.324368945177026	none
PCa19121_1	61	ENSG00000051341.14	POLQ	3	7.85696570535922	0.579295125729946	0.999999997307807	chr3	121431427	121546641	-	0.484602489478433	0.786426354396804	-0.266999746741496	none
PCa19121_1	61	ENSG00000145088.9	EAF2	5	22.1040487109415	0.690380744569921	0.999999997307807	chr3	121835183	121886526	+	50.1058405478738	33.6574739748189	0.560321669771901	none
PCa19121_1	61	ENSG00000163406.11	SLC15A2	7	34.9894692937602	0.615576486280897	0.999999997307807	chr3	121894401	121944188	+	62.499438199712	46.2261096271489	0.427159133296383	none
PCa19121_1	61	ENSG00000163833.8	FBXO40	1	4.48014626338126	0.16065798108446	0.999999997307807	chr3	121593379	121630295	+	0.13481621611556	0.305417170005168	-0.202052248679501	none
PCa19121_1	61	ENSG00000173226.17	IQCB1	6	25.9763438378069	0.983234779462716	0.999999997307807	chr3	121769761	121835079	-	21.6331732708453	19.8788117154922	0.116399265461364	none
PCa19121_1	61	ENSG00000173230.15	GOLGB1	8	54.7585391444607	0.912991358483758	0.999999997307807	chr3	121663199	121749767	-	156.276859727132	141.703626333395	0.140284424938673	none
PCa19121_1	61	ENSG00000180353.11	HCLS1	7	25.8194207242445	0.982565518115481	0.999999997307807	chr3	121631399	121660927	-	6.82799387315414	8.67991909483418	-0.306352362654415	none
PCa19121_1	61	ENSG00000186103.5	ARGFX	1	5.7022852268147	0.427106994390301	0.999999997307807	chr3	121567949	121590622	+	0.76025161190925	1.14430672823822	-0.284729624401436	none
PCa19121_1	62	ENSG00000114850.6	SSR3	9	47.2606269523626	0.588906018603764	0.999999999003987	chr3	156540140	156555184	-	144.79834145941	114.565362863794	0.335265248771153	none
PCa19121_1	62	ENSG00000163659.13	TIPARP	7	38.6498307413101	0.590906720207138	0.999999999003987	chr3	156673235	156706770	+	49.9674227034121	37.9559977844577	0.387729934440571	none
PCa19121_1	62	ENSG00000169282.17	KCNAB1	6	21.538491383654	0.784153354901326	0.999999999003987	chr3	156037701	156539138	+	3.59771404581383	5.51405847588201	-0.502639930054808	none
PCa19121_1	62	ENSG00000174912.7	METTL15P1	1	2.58132640831272	0.285033560908531	0.999999999003987	chr3	156713884	156714928	-	0.0502560921744241	0.564164184761844	-0.574650800744097	none
PCa19121_2	62	ENSG00000114850.6	SSR3	9	47.2606269523626	0.588906018603764	0.999999999003987	chr3	156540140	156555184	-	144.79834145941	114.565362863794	0.335265248771153	none
PCa19121_2	62	ENSG00000163659.13	TIPARP	7	38.6498307413101	0.590906720207138	0.999999999003987	chr3	156673235	156706770	+	49.9674227034121	37.9559977844577	0.387729934440571	none
PCa19121_2	62	ENSG00000169282.17	KCNAB1	6	21.538491383654	0.784153354901326	0.999999999003987	chr3	156037701	156539138	+	3.59771404581383	5.51405847588201	-0.502639930054808	none
PCa19121_2	62	ENSG00000174912.7	METTL15P1	1	2.58132640831272	0.285033560908531	0.999999999003987	chr3	156713884	156714928	-	0.0502560921744241	0.564164184761844	-0.574650800744097	none
PCa19121_2	63	ENSG00000065534.18	MYLK	15	69.8381936741351	0.997221801962702	0.999999997307807	chr3	123610049	123884331	-	239.380068688078	226.759322737377	0.0778071705402392	none
PCa19121_2	63	ENSG00000160145.15	KALRN	16	66.5491005761953	0.993761254301873	0.999999997307807	chr3	124080023	124726325	+	15.4012779499383	14.258111722392	0.104231799159967	none
PCa19121_2	63	ENSG00000175455.15	CCDC14	14	62.7924338694706	0.935443401416539	0.999999997307807	chr3	123897305	123961408	-	50.0103508778361	43.5799470932915	0.194395120002348	none
PCa19121_3	65	ENSG00000169855.20	ROBO1	12	50.7972846015752	0.461190898250667	0.999999997307807	chr3	78597239	79767998	-	15.8470231990805	20.872613262153	-0.376631903221314	none
PCa19121_3	66	ENSG00000090054.15	SPTLC1	12	50.2078755884028	0.966968287670362	0.999999997307807	chr9	92000087	92115413	-	44.8809980196636	43.3393520548675	0.0493090859116037	none
PCa19121_3	66	ENSG00000169071.15	ROR2	4	18.5678132138069	0.597578921856315	0.999999997307807	chr9	91563091	91950228	-	3.63484663018384	7.49049615685243	-0.873327262617338	none
PCa19121_3	66	ENSG00000225511.7	LINC00475	1	2.07841276762391	0.926758433550957	0.999999997307807	chr9	92141298	92160114	+	0.50817799894139	0.519206508736291	-0.0105112824174427	none
PCa19121_4	67	ENSG00000085231.14	AK6	3	13.8136863034509	0.882841949257071	0.999999998897106	chr5	69350984	69370013	-	12.788991665868	18.0363820055766	-0.465242348495062	none
PCa19121_4	67	ENSG00000134056.12	MRPS36	4	14.3508803192326	0.623493204206356	0.999999998897106	chr5	69217760	69230158	+	21.7126658287293	22.279614979927	-0.0355701499616777	none
PCa19121_4	67	ENSG00000134057.15	CCNB1	3	12.3497183621081	0.545856691904644	0.999999998897106	chr5	69167135	69178245	+	7.1746023220106	5.29641557475356	0.376617783645203	none
PCa19121_4	67	ENSG00000134058.12	CDK7	7	20.0157272421459	0.925723177327193	0.999999998897106	chr5	69234795	69277430	+	25.7953069995456	23.4729994765883	0.130789412573074	none
PCa19121_4	67	ENSG00000145740.19	SLC30A5	7	36.842673406571	0.454965418213939	0.999999998897106	chr5	69093949	69131069	+	55.2841716492933	66.2229526808899	-0.256224650872016	none
PCa19121_4	67	ENSG00000152942.19	RAD17	6	14.2670075105011	0.525220282444187	0.999999998897106	chr5	69369293	69414801	+	1.71719534504759	7.66896047192156	-1.67374071700607	none
PCa19121_4	67	ENSG00000153044.10	CENPH	4	12.4344215538282	0.979330667656778	0.999999998897106	chr5	69189574	69210357	+	4.20737234831294	4.25323496745668	-0.0126505460265881	none
PCa19121_4	67	ENSG00000183323.13	CCDC125	4	15.8501395416124	0.844762741324292	0.999999998897106	chr5	69280175	69332809	-	6.2414609449152	13.0863103477172	-0.959941081896354	none
PCa19121_4	67	ENSG00000213830.3	CFL1P5	1	4.38796473499107	0.67434063722094	0.999999998897106	chr5	69313371	69313872	-	2.9279454589534	4.97932608023238	-0.606207992447577	none
PCa19121_4	67	ENSG00000273841.5	TAF9	4	15.8473630376703	0.964073478091624	0.999999998897106	chr5	69364743	69370013	-	26.9960503584518	30.6471744462561	-0.17685338907001	none
PCa19121_4	68	ENSG00000144744.17	UBA3	11	41.7445808016249	0.988205415836759	0.999999997307807	chr3	69054730	69080408	-	43.5674341632721	55.5793673866884	-0.344286141576967	none
PCa19121_4	68	ENSG00000144746.7	ARL6IP5	5	20.5009055814776	0.931660891483422	0.999999997307807	chr3	69084937	69106092	+	61.1993647750027	96.1160881994042	-0.642810464950452	none
PCa19121_4	68	ENSG00000144747.17	TMF1	7	42.0555437703049	0.990464752247213	0.999999997307807	chr3	69019827	69052339	-	51.2685062177736	53.5457808192816	-0.0615256776061548	none
PCa19121_4	68	ENSG00000163377.16	TAFA4	1	4.55553638568349	0.222609890800035	0.999999997307807	chr3	68731766	68953297	-	2.07514260977003	0.940227159170224	0.664427745916514	none
PCa19121_4	68	ENSG00000163378.14	EOGT	9	44.9967075128697	0.996824310512339	0.999999997307807	chr3	68975217	69013684	-	23.7149030234736	26.9996489986328	-0.1800274961427	none
PCa19121_4	68	ENSG00000163380.15	LMOD3	1	4.22580152579013	0.74818278563518	0.999999997307807	chr3	69106872	69123032	-	0.274553151357561	0.368478464520223	-0.10258119365228	none
PCa19121_5	69	ENSG00000083312.17	TNPO1	11	60.0447420843085	0.99578622053251	0.999999997307807	chr5	72816312	72916733	+	75.5646066877435	97.9633820046099	-0.370217168714332	none
PCa19121_5	69	ENSG00000145741.15	BTF3	8	38.125915970266	0.416562501813987	0.999999997307807	chr5	73498408	73505635	+	505.479757033586	348.082309151623	0.536937362974173	none
PCa19121_5	69	ENSG00000157107.14	FCHO2	6	26.7598119719001	0.410513698453556	0.999999997307807	chr5	72956041	73090522	+	18.8966472968697	28.5661666918277	-0.57142185892968	none
PCa19121_5	69	ENSG00000164331.10	ANKRA2	8	36.8388537383576	0.728647176973462	0.999999997307807	chr5	73552190	73565667	-	55.1629142406387	42.9780053744606	0.352835625528208	none
PCa19121_5	69	ENSG00000164338.10	UTP15	7	30.4267727435251	0.754449635142447	0.999999997307807	chr5	73565443	73583380	+	16.7759186587794	13.7426575911984	0.269927504306653	none
PCa19121_5	69	ENSG00000251467.1	AC020893.2	1	3.33960208328141	0.223549990174706	0.999999997307807	chr5	72996920	72997642	+	0.313645011547889	0.773625297321696	-0.433125786235173	none
PCa19121_5	69	ENSG00000251493.5	FOXD1	2	4.49753729557546	0.471066609274609	0.999999997307807	chr5	73444827	73448777	-	1.85468156588814	1.01404918133542	0.503230911632613	none
PCa19121_5	70	ENSG00000163605.15	PPP4R2	6	20.3404895288476	0.625393175749959	0.999999999229322	chr3	72996803	73069198	+	13.3913271550154	16.9452659342602	-0.318403660651584	none
PCa19121_5	70	ENSG00000255423.1	EBLN2	1	5.67133482785291	0.754469957675428	0.999999999229322	chr3	73061659	73063337	+	2.72362954108195	3.23258704582148	-0.184830190121317	none
PCa19121_6	71	ENSG00000067836.12	ROGDI	10	34.1553349214634	0.982853488401935	0.999999997307807	chr16	4796968	4802950	-	9.63635734712374	10.0938032240331	-0.060749888048794	none
PCa19121_6	71	ENSG00000089486.17	CDIP1	7	19.037240973405	0.941992501936431	0.999999997307807	chr16	4510669	4538828	-	2.80129454522676	3.09246972782167	-0.10648092757571	none
PCa19121_6	71	ENSG00000102858.13	MGRN1	17	68.2672973658428	0.804712594793115	0.999999997307807	chr16	4616493	4690974	+	17.6234370442568	22.4267650563462	-0.331038396059046	none
PCa19121_6	71	ENSG00000103184.12	SEC14L5	1	5.67531901069576	0.487512315839395	0.999999997307807	chr16	4958330	5019157	+	0.467157652467999	0.783184503390977	-0.281432080954733	none
PCa19121_6	71	ENSG00000103199.14	ZNF500	5	19.4521062048061	0.83873711817045	0.999999997307807	chr16	4748239	4767624	-	3.46292015995233	4.27075741811252	-0.240022297327171	none
PCa19121_6	71	ENSG00000118898.16	PPL	5	16.7943948145977	0.962780964822097	0.999999997307807	chr16	4882507	4960741	-	9.58947486182551	11.621929799713	-0.253301457562089	none
PCa19121_6	71	ENSG00000118900.15	UBN1	7	29.6841700481726	0.998260539523361	0.999999997307807	chr16	4846665	4882401	+	8.11437387911338	9.67907355211561	-0.228571036066561	none
PCa19121_6	71	ENSG00000140632.17	GLYR1	13	61.5855720857315	0.998365175236794	0.999999997307807	chr16	4803203	4847288	-	39.6859979792474	42.8728274703556	-0.108795307933345	none
PCa19121_6	71	ENSG00000153443.13	UBALD1	7	19.7580123473759	0.737019289318047	0.999999997307807	chr16	4608883	4615027	-	3.59345722595919	4.44560880919329	-0.245512954205679	none
PCa19121_6	71	ENSG00000166246.14	C16orf71	4	8.21052368111034	0.95265223691338	0.999999997307807	chr16	4734344	4749396	+	0.409298053009256	0.630326176925262	-0.210183871109499	none
PCa19121_6	71	ENSG00000168096.15	ANKS3	20	60.6692727082888	0.999186206995136	0.999999997307807	chr16	4696510	4734378	-	10.899434827336	13.3775274508116	-0.272922538979814	none
PCa19121_6	71	ENSG00000168101.14	NUDT16L1	3	15.1861037246897	0.78932532693175	0.999999997307807	chr16	4693694	4695859	+	11.7002617123623	11.0043205847998	0.0813044738348245	none
PCa19121_6	71	ENSG00000205832.7	C16orf96	1	3.03892222196785	0.603926534565807	0.999999997307807	chr16	4556490	4600714	+	0.0484814978426506	0.0859647606481249	-0.0506758857554276	none
PCa19121_6	71	ENSG00000267795.6	SMIM22	3	11.4243758676444	0.564743033950323	0.999999997307807	chr16	4788397	4796491	+	24.9735590445515	19.1234286421492	0.368167580473839	none
PCa19121_6	72	ENSG00000147533.17	GOLGA7	4	20.9676299200409	0.617511212444696	0.999999999003987	chr8	41490396	41510980	+	19.4209536952991	23.0343627109153	-0.235048305601443	none
PCa19121_6	72	ENSG00000147536.12	GINS4	2	6.33236313834968	0.487544582123643	0.999999999003987	chr8	41529218	41545030	+	1.12532788038107	1.23739907093056	-0.0741371767828245	none
PCa19121_6	72	ENSG00000158669.11	GPAT4	9	51.1976273575851	0.821079484490887	0.999999999003987	chr8	41577187	41625001	+	62.3460352037838	50.2846409388905	0.304727501908792	none
PCa19121_7	71	ENSG00000067836.12	ROGDI	10	34.1553349214634	0.982853488401935	0.999999997307807	chr16	4796968	4802950	-	9.63635734712374	10.0938032240331	-0.060749888048794	none
PCa19121_7	71	ENSG00000089486.17	CDIP1	7	19.037240973405	0.941992501936431	0.999999997307807	chr16	4510669	4538828	-	2.80129454522676	3.09246972782167	-0.10648092757571	none
PCa19121_7	71	ENSG00000102858.13	MGRN1	17	68.2672973658428	0.804712594793115	0.999999997307807	chr16	4616493	4690974	+	17.6234370442568	22.4267650563462	-0.331038396059046	none
PCa19121_7	71	ENSG00000103184.12	SEC14L5	1	5.67531901069576	0.487512315839395	0.999999997307807	chr16	4958330	5019157	+	0.467157652467999	0.783184503390977	-0.281432080954733	none
PCa19121_7	71	ENSG00000103199.14	ZNF500	5	19.4521062048061	0.83873711817045	0.999999997307807	chr16	4748239	4767624	-	3.46292015995233	4.27075741811252	-0.240022297327171	none
PCa19121_7	71	ENSG00000118898.16	PPL	5	16.7943948145977	0.962780964822097	0.999999997307807	chr16	4882507	4960741	-	9.58947486182551	11.621929799713	-0.253301457562089	none
PCa19121_7	71	ENSG00000118900.15	UBN1	7	29.6841700481726	0.998260539523361	0.999999997307807	chr16	4846665	4882401	+	8.11437387911338	9.67907355211561	-0.228571036066561	none
PCa19121_7	71	ENSG00000140632.17	GLYR1	13	61.5855720857315	0.998365175236794	0.999999997307807	chr16	4803203	4847288	-	39.6859979792474	42.8728274703556	-0.108795307933345	none
PCa19121_7	71	ENSG00000153443.13	UBALD1	7	19.7580123473759	0.737019289318047	0.999999997307807	chr16	4608883	4615027	-	3.59345722595919	4.44560880919329	-0.245512954205679	none
PCa19121_7	71	ENSG00000166246.14	C16orf71	4	8.21052368111034	0.95265223691338	0.999999997307807	chr16	4734344	4749396	+	0.409298053009256	0.630326176925262	-0.210183871109499	none
PCa19121_7	71	ENSG00000168096.15	ANKS3	20	60.6692727082888	0.999186206995136	0.999999997307807	chr16	4696510	4734378	-	10.899434827336	13.3775274508116	-0.272922538979814	none
PCa19121_7	71	ENSG00000168101.14	NUDT16L1	3	15.1861037246897	0.78932532693175	0.999999997307807	chr16	4693694	4695859	+	11.7002617123623	11.0043205847998	0.0813044738348245	none
PCa19121_7	71	ENSG00000205832.7	C16orf96	1	3.03892222196785	0.603926534565807	0.999999997307807	chr16	4556490	4600714	+	0.0484814978426506	0.0859647606481249	-0.0506758857554276	none
PCa19121_7	71	ENSG00000267795.6	SMIM22	3	11.4243758676444	0.564743033950323	0.999999997307807	chr16	4788397	4796491	+	24.9735590445515	19.1234286421492	0.368167580473839	none
PCa19121_7	74	ENSG00000040199.18	PHLPP2	6	27.2195158368614	0.959391989421185	0.999999997307807	chr16	71637835	71724701	-	3.44928561883904	4.7699253264971	-0.374978933544856	none
PCa19121_7	74	ENSG00000140832.9	MARVELD3	4	19.3423178532507	0.888271965359727	0.999999997307807	chr16	71626161	71642114	+	5.58699147585654	8.13332652839414	-0.471520729296487	none
PCa19121_7	74	ENSG00000157423.18	HYDIN	10	30.3225841212195	0.910180102956242	0.999999997307807	chr16	70802084	71230722	-	2.11178278554897	2.2162536319304	-0.0476398229570072	none
PCa19121_7	74	ENSG00000157429.16	ZNF19	9	28.5268309646398	0.979028795874995	0.999999997307807	chr16	71464555	71565089	-	7.71865299217052	7.27654198747087	0.0750771369674204	none
PCa19121_7	74	ENSG00000167377.18	ZNF23	7	28.6159141606803	0.985552147422135	0.999999997307807	chr16	71447597	71463095	-	6.58833507319171	6.03331403066384	0.109578750624341	none
PCa19121_7	74	ENSG00000180917.17	CMTR2	4	21.2442331197492	0.887994108455071	0.999999997307807	chr16	71281389	71289715	-	15.1290315475827	14.3030720480443	0.0758385169330786	none
PCa19121_7	74	ENSG00000198650.11	TAT	1	2.50744264062354	0.846371936667845	0.999999997307807	chr16	71565660	71577092	-	0.0811799759853192	0.0646742175474159	0.0221946538275419	none
PCa19121_7	74	ENSG00000261611.6	AC010547.4	2	6.50597064273363	0.599879704582445	0.999999997307807	chr16	71447600	71489311	-	0.884076692327871	0.72007365266835	0.131387350093702	none
PCa19121_8	45	ENSG00000157601.14	MX1	12	42.0672185203571	0.541774525612458	0.709515904698232	chr21	41420304	41459214	+	13.2121945646642	16.9175868282507	-0.334247001418597	up and down
PCa19121_8	45	ENSG00000183486.13	MX2	9	36.3081204609942	7.90380796149567e-06	0.00021397206428725	chr21	41361999	41409393	+	7.31728736512228	12.9364241674165	-0.744675455820161	up and down
PCa19121_8	45	ENSG00000184012.12	TMPRSS2	9	59.9663119592134	1.11530848411053e-07	5.84445566499313e-06	chr21	41464305	41531116	-	287.279256833062	538.560982951168	-0.904318995771296	up and down
PCa19121_8	46	ENSG00000157551.19	KCNJ15	2	6.52934783906559	0.320110493976882	0.521885037557105	chr21	38155549	38307357	+	1.04767765528979	1.06793220587362	-0.0142002651297759	up and down
PCa19121_8	46	ENSG00000157554.19	ERG	13	53.6353379800621	7.29286413463605e-169	1.42546322375596e-164	chr21	38380027	38661780	-	173.144380407051	3.5840597056412	5.24751427329074	up and down
PCa3023_0	77	ENSG00000144229.12	THSD7B	1	4.45158092610391	0.538415354146659	0.999993264763522	chr2	136765545	137677718	+	0.733528350691942	0.641436882393093	0.0787521555200597	none
PCa3023_0	78	ENSG00000075884.14	ARHGAP15	10	31.0243398515787	0.685443802304981	0.999993264763522	chr2	143091362	143768352	+	15.835594625784	16.0503754977266	-0.0182888344257368	none
PCa3023_0	78	ENSG00000115919.15	KYNU	3	12.6861451669919	0.647693111437649	0.999993264763522	chr2	142877657	143055833	+	3.42240043249937	5.19389942858957	-0.486018295984544	none
PCa3023_0	81	ENSG00000144278.15	GALNT13	3	8.68736980089051	0.680248055832141	0.999993264763522	chr2	153871922	154453979	+	0.585674028494598	1.51221395780329	-0.663863116902506	none
PCa3023_10	101	ENSG00000122359.18	ANXA11	10	56.4209743138442	0.414625910480292	0.999993264763522	chr10	80150889	80205572	-	79.9791952482844	78.9096602425443	0.0191813854856508	none
PCa3023_10	101	ENSG00000133678.14	TMEM254	10	39.2808514812368	0.775086890417368	0.999993264763522	chr10	80078646	80092557	+	38.2669958206678	33.0312662589566	0.206456393618704	none
PCa3023_10	101	ENSG00000189129.14	PLAC9	1	3.32031780695131	0.965875170279214	0.999993264763522	chr10	80131682	80145359	+	1.08178547290265	1.97645726492992	-0.515774773543511	none
PCa3023_10	101	ENSG00000282432.1	AL356095.3	1	2.82666677444558	0.692450065083794	0.999993264763522	chr10	80053428	80053548	-	26.7103631872025	22.6426657456142	0.229032909003631	none
PCa3023_10	102	ENSG00000119950.21	MXI1	16	57.415787128496	0.141916475336225	0.999993264763522	chr10	110207605	110287365	+	48.5697008066337	37.0994189509281	0.379689555459372	none
PCa3023_10	102	ENSG00000119953.13	SMNDC1	4	17.0247158991351	0.905689036368762	0.999993264763522	chr10	110290730	110304938	-	9.16836552197951	10.073474571963	-0.123020176900742	none
PCa3023_10	102	ENSG00000148700.15	ADD3	15	53.830585755013	0.994413177114272	0.999993264763522	chr10	109996368	110135565	+	56.0829822548852	47.2255382399532	0.243263369108859	none
PCa3023_10	102	ENSG00000214067.2	AL360182.1	1	2.8381457918178	0.567941629682441	0.999993264763522	chr10	110257064	110257843	+	0.659593209239555	1.33590422798313	-0.493151465886097	none
PCa3023_11	103	ENSG00000166167.18	BTRC	7	34.7631231230614	0.840821055762871	0.999993264763522	chr10	101354033	101557321	+	16.6565969551364	21.2148852120793	-0.331319374830627	none
PCa3023_12	105	ENSG00000050426.16	LETMD1	19	71.5472333787493	0.768289106291543	0.999993264763522	chr12	51047962	51060424	+	39.077217765771	35.761873801525	0.124572052880888	none
PCa3023_12	105	ENSG00000050438.17	SLC4A8	5	16.6265432233383	0.412742252398054	0.999993264763522	chr12	51391317	51515763	+	1.27748945605473	2.39855046362515	-0.577475170045502	none
PCa3023_12	105	ENSG00000110911.16	SLC11A2	24	101.080626389838	0.972165204725094	0.999993264763522	chr12	50979401	51028566	-	45.3046464214287	47.0590414785903	-0.0536509072751435	none
PCa3023_12	105	ENSG00000110925.7	CSRNP2	4	10.8316475678087	0.553373517102702	0.999993264763522	chr12	51061205	51083664	-	2.31878333585758	2.82102333800856	-0.20330462211384	none
PCa3023_12	105	ENSG00000110934.12	BIN2	5	10.2114836044656	0.838110305776952	0.999993264763522	chr12	51281038	51324668	-	1.17515413144688	1.86958856173695	-0.399726265824565	none
PCa3023_12	105	ENSG00000123268.9	ATF1	5	18.1997515834443	0.428824760754925	0.999993264763522	chr12	50763710	50821162	+	24.5546762404832	19.8319892326696	0.294786705599471	none
PCa3023_12	105	ENSG00000135457.10	TFCP2	4	20.4867424446929	0.989280693592507	0.999993264763522	chr12	51093656	51173135	-	9.94982450442072	12.1964116285251	-0.269237937345812	none
PCa3023_12	105	ENSG00000139629.16	GALNT6	2	7.43894146814094	0.846086060292677	0.999993264763522	chr12	51351247	51392867	-	0.995486590254697	0.981479944196208	0.0101622189599453	none
PCa3023_12	105	ENSG00000170545.17	SMAGP	5	17.6340849975136	0.537993212475945	0.999993264763522	chr12	51244558	51270415	-	5.79838390257919	3.730250903773	0.523275123135563	none
PCa3023_12	105	ENSG00000183283.16	DAZAP2	8	40.3983728405782	0.422590064050312	0.999993264763522	chr12	51238724	51271362	+	100.380734332722	84.0990858823428	0.252567979013838	none
PCa3023_12	105	ENSG00000184271.17	POU6F1	9	32.1290705047017	0.889381118138604	0.999993264763522	chr12	51186936	51217708	-	5.431001099226	7.06119312458249	-0.325950049521927	none
PCa3023_12	105	ENSG00000185432.12	METTL7A	5	20.5796417378153	0.939673155658905	0.999993264763522	chr12	50923472	50932510	+	18.2033079822022	20.044628949505	-0.132097220348192	none
PCa3023_12	105	ENSG00000186452.11	TMPRSS12	1	3.86937086959491	0.249075630103038	0.999993264763522	chr12	50842920	50887884	+	0.154581159222462	0.292938918012057	-0.163284531529143	none
PCa3023_12	105	ENSG00000257246.1	PHBP19	1	4.83910007455172	0.182713428077313	0.999993264763522	chr12	51124628	51125381	-	1.85706288586597	3.86482428423484	-0.767854904996147	none
PCa3023_12	105	ENSG00000271596.1	AC008121.2	1	1.60204859296808	0.901602824372631	0.999993264763522	chr12	50949117	50949384	-	0.526491760957619	1.252094333338	-0.56104745595768	none
PCa3023_12	106	ENSG00000111249.14	CUX2	3	18.1049007803823	0.204765263198812	0.999999852658689	chr12	111034165	111350554	+	10.3054458206792	23.3238850336952	-1.10535579112045	none
PCa3023_12	106	ENSG00000122986.13	HVCN1	4	12.3861054001167	0.30050075560286	0.999999852658689	chr12	110627841	110704950	-	3.39933355396292	2.78488381847406	0.217035973738235	none
PCa3023_12	106	ENSG00000186298.12	PPP1CC	7	34.0882116743669	0.9832847690774	0.999999852658689	chr12	110719680	110742939	-	18.7081923581142	18.1133194550694	0.0442171016751954	none
PCa3023_12	106	ENSG00000241286.2	RPL29P25	1	2.69992384485313	0.559106933777488	0.999999852658689	chr12	110841538	110842387	-	0.161551469838112	0.351176003047801	-0.218162527910544	none
PCa3023_13	106	ENSG00000111249.14	CUX2	3	18.1049007803823	0.204765263198812	0.999999852658689	chr12	111034165	111350554	+	10.3054458206792	23.3238850336952	-1.10535579112045	none
PCa3023_13	106	ENSG00000122986.13	HVCN1	4	12.3861054001167	0.30050075560286	0.999999852658689	chr12	110627841	110704950	-	3.39933355396292	2.78488381847406	0.217035973738235	none
PCa3023_13	106	ENSG00000186298.12	PPP1CC	7	34.0882116743669	0.9832847690774	0.999999852658689	chr12	110719680	110742939	-	18.7081923581142	18.1133194550694	0.0442171016751954	none
PCa3023_13	106	ENSG00000241286.2	RPL29P25	1	2.69992384485313	0.559106933777488	0.999999852658689	chr12	110841538	110842387	-	0.161551469838112	0.351176003047801	-0.218162527910544	none
PCa3023_13	108	ENSG00000011295.16	TTC19	9	42.0185482801408	0.773785407341362	0.999993264763522	chr17	15999784	16045015	+	39.8071967314658	29.8742622876851	0.402418942194212	none
PCa3023_13	108	ENSG00000108474.17	PIGL	13	51.1897273855918	0.231682814041603	0.999993264763522	chr17	16217191	16351797	+	17.4461467742017	31.1989495135233	-0.803694138979692	none
PCa3023_13	108	ENSG00000141027.21	NCOR1	24	115.444584799314	0.564570044922585	0.999993264763522	chr17	16029157	16218185	-	71.8561102717811	78.3581309489594	-0.123328074792777	none
PCa3023_13	108	ENSG00000170425.3	ADORA2B	2	6.1134746277529	0.527197315259449	0.999993264763522	chr17	15944917	15975746	+	0.803458732688418	0.634054921690062	0.142309937046514	none
PCa3023_13	108	ENSG00000214941.8	ZSWIM7	13	39.9270013340608	0.892052386414865	0.999993264763522	chr17	15976560	15999717	-	12.8805942669353	12.2239137205604	0.0699201181266847	none
PCa3023_14	45	ENSG00000157601.14	MX1	12	42.0672185203571	0.541774525612458	0.709515904698232	chr21	41420304	41459214	+	13.2121945646642	16.9175868282507	-0.334247001418597	up and down
