target_id	gene_name	num_aggregated_transcripts	sum_mean_obs_counts	pval	qval	chr	start	end	strand
ENSG00000119335.16	SET	7	43.1962351145665	0.000689872512683748	0.00767192829604321	chr9	128683424	128696400	+
ENSG00000164128.7	NPY1R	1	5.12096493681153	0.000690026089452777	0.00767192829604321	chr4	163323962	163344832	-
ENSG00000167191.12	GPRC5B	4	16.8847771105415	0.000692775733579547	0.0076981208007651	chr16	19856691	19886167	-
ENSG00000182871.16	COL18A1	6	30.565737784673	0.000694590932464759	0.00771390588974783	chr21	45405165	45513720	+
ENSG00000132164.10	SLC6A11	3	11.8893113163022	0.000695177837402895	0.0077160397557507	chr3	10816201	10940714	+
ENSG00000070961.15	ATP2B1	10	52.1691366236206	0.000697584015302527	0.00773077807660483	chr12	89588049	89709300	-
ENSG00000176406.23	RIMS2	12	50.7433473145225	0.00069832036975877	0.00773077807660483	chr8	103500696	104256094	+
ENSG00000185658.13	BRWD1	15	69.7473520488043	0.000698483274495249	0.00773077807660483	chr21	39184176	39321559	-
ENSG00000204392.11	LSM2	4	9.38474585666387	0.000697942447003327	0.00773077807660483	chr6	31797396	31806966	-
ENSG00000255757.1	AC087894.1	1	6.24808916005065	0.000697645747451104	0.00773077807660483	chr12	127876999	127877516	-
ENSG00000103245.14	CIAO3	12	40.553802676911	0.000701811252701349	0.00776321604148306	chr16	729760	741329	-
ENSG00000025800.14	KPNA6	4	21.4041720997678	0.000703855059989748	0.00776823884955371	chr1	32108056	32176563	+
ENSG00000092140.16	G2E3	11	50.8308941250051	0.000702812970094762	0.00776823884955371	chr14	30559158	30620064	+
ENSG00000142937.12	RPS8	7	42.5240586183993	0.000703152586876903	0.00776823884955371	chr1	44775251	44778779	+
ENSG00000169891.18	REPS2	5	34.9261453124769	0.000703828332050959	0.00776823884955371	chrX	16946658	17153272	+
ENSG00000051382.9	PIK3CB	12	45.7068381901264	0.000704602149559719	0.00777209571969203	chr3	138652698	138834928	-
ENSG00000284842.1	FAM91A2P	1	3.1832985778904	0.000706169198133724	0.00778498767440596	chr1	149675205	149677740	+
ENSG00000084628.10	NKAIN1	1	5.01115230965277	0.000712170201085294	0.00783875894204514	chr1	31179745	31239887	-
ENSG00000144840.9	RABL3	8	32.9032129189358	0.000712249866012083	0.00783875894204514	chr3	120686681	120742993	-
ENSG00000239857.7	GET4	6	22.8900918230168	0.00071198251156035	0.00783875894204514	chr7	876554	896436	+
ENSG00000122026.10	RPL21	10	64.7223171006846	0.000713087625224876	0.00784290251988963	chr13	27251309	27256691	+
ENSG00000250423.2	KIAA1210	1	6.78573672522985	0.00071342886935249	0.00784290251988963	chrX	119078635	119150579	-
ENSG00000137876.10	RSL24D1	5	20.9399309089593	0.000716127655023486	0.00786814566896518	chr15	55180806	55197049	-
ENSG00000121481.11	RNF2	4	20.3128479257572	0.000717835157772798	0.00787362850383115	chr1	185045526	185102603	+
ENSG00000136810.13	TXN	3	15.2556568108253	0.000717546835103452	0.00787362850383115	chr9	110243810	110256507	-
ENSG00000166225.8	FRS2	11	41.1119252614831	0.000717594418840438	0.00787362850383115	chr12	69470349	69579789	+
ENSG00000161011.20	SQSTM1	12	52.2081371498917	0.000719308606856031	0.00788536513158048	chr5	179806398	179838078	+
ENSG00000173852.14	DPY19L1	9	34.4700353870449	0.000721287970529233	0.00790263154258094	chr7	34928876	35038271	-
ENSG00000231697.3	NANOGP5	1	4.36764553167548	0.000723106276019176	0.00791811499779878	chr9	100175178	100176054	+
ENSG00000035115.22	SH3YL1	21	80.3553030720366	0.000724278117759135	0.0079236758725487	chr2	217730	266398	-
ENSG00000163214.21	DHX57	10	38.4719449291929	0.000724701509537066	0.0079236758725487	chr2	38797729	38875934	-
ENSG00000173020.11	GRK2	10	43.686352496219	0.000724941338317849	0.0079236758725487	chr11	67266473	67286556	+
ENSG00000279208.1	CR381653.2	1	5.77301845303809	0.00072523565619511	0.0079236758725487	chr21	9369285	9376645	-
ENSG00000167088.11	SNRPD1	3	16.4337581588192	0.000730291163294107	0.00797445311605956	chr18	21612314	21633524	+
ENSG00000083844.10	ZNF264	4	23.8617480253604	0.000733285382197871	0.00800267787852573	chr19	57191500	57222846	+
ENSG00000127870.17	RNF6	7	27.4765055503119	0.000738252326228508	0.00805238837525805	chr13	26132115	26222314	-
ENSG00000164342.12	TLR3	4	20.0895208377048	0.000739108062518258	0.0080572259843736	chr4	186069152	186088069	+
ENSG00000092199.17	HNRNPC	25	137.574946220736	0.000744575847692814	0.00811138061743278	chr14	21209136	21269494	-
ENSG00000101871.15	MID1	10	38.7545514558452	0.000745180353458646	0.00811138061743278	chrX	10445310	10833654	-
ENSG00000225828.1	FAM229A	2	7.05622202542417	0.000745320760713664	0.00811138061743278	chr1	32361270	32364278	-
ENSG00000078140.14	UBE2K	5	28.2144291850145	0.000750366011009867	0.00816174404629875	chr4	39698109	39782792	+
ENSG00000163006.12	CCDC138	6	25.0220755341319	0.000761446810266839	0.00826846630748646	chr2	108786757	108885477	+
ENSG00000187676.8	B3GLCT	2	9.45348363238294	0.000761260826346489	0.00826846630748646	chr13	31199975	31332276	+
ENSG00000188295.14	ZNF669	3	10.6813858531791	0.000760919664298536	0.00826846630748646	chr1	247099962	247104372	-
ENSG00000109606.13	DHX15	10	50.9238187750016	0.00076687949580633	0.0083136032307435	chr4	24517441	24584554	-
ENSG00000124193.16	SRSF6	2	17.9102568165229	0.000766258695407068	0.0083136032307435	chr20	43457893	43466046	+
ENSG00000168679.18	SLC16A4	8	21.9138438337517	0.000766737178016905	0.0083136032307435	chr1	110362851	110391082	-
ENSG00000067048.17	DDX3Y	7	38.331271168219	0.000767828296983182	0.00831466586860569	chrY	12904108	12920478	+
ENSG00000182652.3	AL512310.1	1	2.78363433384074	0.000767452274290988	0.00831466586860569	chr14	19743571	19749469	+
ENSG00000153339.14	TRAPPC8	13	56.5204233071131	0.000772097753560277	0.00835626948565291	chr18	31829180	31953136	-
ENSG00000134897.14	BIVM	12	51.9912427446823	0.000772701310919047	0.00835817367084875	chr13	102799119	102841533	+
ENSG00000184206.12	GOLGA6L4	4	15.8091161740406	0.000773984270086509	0.0083674206543755	chr15	84235773	84245368	+
ENSG00000110719.10	TCIRG1	11	41.3344446660779	0.000774631616872852	0.00836978970889816	chr11	68039025	68050895	+
ENSG00000112851.14	ERBIN	15	78.9685775898834	0.000782936487722406	0.00845484894421113	chr5	65926475	66082549	+
ENSG00000137502.10	RAB30	14	47.6123780258988	0.000784681344917886	0.00846901246149365	chr11	82973133	83071923	-
ENSG00000126457.21	PRMT1	14	49.5311727130203	0.000788749280695339	0.00850821933800833	chr19	49675786	49689029	+
ENSG00000117153.16	KLHL12	3	16.5793049061716	0.000789736383609538	0.00851310985086962	chr1	202891116	202928636	-
ENSG00000126945.9	HNRNPH2	1	8.53242485739379	0.00079007373731083	0.00851310985086962	chrX	101408222	101414133	+
ENSG00000167815.12	PRDX2	4	20.2376834239127	0.000791506379347953	0.00852384776349041	chr19	12796820	12801800	-
ENSG00000100815.12	TRIP11	5	31.0183158934034	0.000791972933124774	0.00852417563373173	chr14	91965991	92040896	-
ENSG00000240857.2	RDH14	2	12.4690331519293	0.000792508134692016	0.00852524160742441	chr2	18554723	18560679	-
ENSG00000197451.12	HNRNPAB	4	20.1319084852096	0.000795754218291641	0.00855545211811243	chr5	178204533	178211163	+
ENSG00000130787.14	HIP1R	8	30.3442847929176	0.000797624310696274	0.00856613449278537	chr12	122834453	122862961	+
ENSG00000175105.7	ZNF654	4	22.9025129612169	0.000797623408528685	0.00856613449278537	chr3	88059255	88144664	+
ENSG00000109919.10	MTCH2	5	20.0412203080828	0.000801795066472529	0.00860619789636026	chr11	47617315	47642607	-
ENSG00000179242.16	CDH4	1	1.97348147445276	0.000802343557976432	0.00860735849846725	chr20	61252261	61940617	+
ENSG00000158987.21	RAPGEF6	12	54.4495730907805	0.000804347121374294	0.00862411894370924	chr5	131423921	131635236	-
ENSG00000112624.12	BICRAL	3	21.3796847363909	0.000806761672244213	0.00864526515662576	chr6	42746958	42868560	+
ENSG00000112078.14	KCTD20	9	40.4489948265323	0.000807610056901986	0.00864961434093491	chr6	36442767	36491143	+
ENSG00000262576.3	PCDHGA4	2	11.7377041111141	0.00081072734841807	0.00867824575694392	chr5	141355021	141512975	+
ENSG00000116990.11	MYCL	3	14.7629048307266	0.000812452652640625	0.0086871988777427	chr1	39895426	39902256	-
ENSG00000203727.4	SAMD5	2	10.9205175918045	0.00081217044337327	0.0086871988777427	chr6	147508690	147737547	+
ENSG00000108953.17	YWHAE	9	43.7186737110141	0.000816458108711407	0.00872525434274093	chr17	1344275	1400222	-
ENSG00000143322.21	ABL2	6	25.7870416170873	0.000817244582761366	0.00872888667467413	chr1	179099330	179229684	-
ENSG00000185222.10	TCEAL9	3	17.4393139510905	0.000821406063391506	0.00876854337250157	chrX	103356489	103358462	+
ENSG00000164877.19	MICALL2	12	47.2041689164855	0.000826328528636401	0.00881090366700442	chr7	1428465	1459470	-
ENSG00000183291.17	SELENOF	6	30.0617504548916	0.000826726559157173	0.00881090366700442	chr1	86862445	86914424	-
ENSG00000186635.14	ARAP1	19	75.3735348390507	0.000826310779152254	0.00881090366700442	chr11	72685069	72793599	-
ENSG00000151422.13	FER	9	40.6541571364209	0.000829224528219997	0.00882909921633615	chr5	108747841	109196841	+
ENSG00000171790.15	SLFNL1	1	3.95227427688182	0.000829788972700783	0.00882909921633615	chr1	41015597	41023237	-
ENSG00000197157.11	SND1	16	72.5808585798597	0.000829608851326656	0.00882909921633615	chr7	127652194	128092609	+
ENSG00000124562.10	SNRPC	3	12.1420316277718	0.000833320075116756	0.00885221423273485	chr6	34757505	34773857	+
ENSG00000172059.11	KLF11	3	14.7492036588648	0.000833270277730896	0.00885221423273485	chr2	10042849	10054836	+
ENSG00000263639.7	MSMB	2	17.1540929161033	0.000832543437642716	0.00885221423273485	chr10	46033307	46048180	-
ENSG00000138442.9	WDR12	6	26.2781749324734	0.000833788421659752	0.00885237832143483	chr2	202874782	203014798	-
ENSG00000183513.9	COA5	5	26.0606529852062	0.000836076715392471	0.00887185422316028	chr2	98599314	98608515	-
ENSG00000102710.20	SUPT20H	22	91.7949410705964	0.000844565814614752	0.00894736228317612	chr13	37009312	37059713	-
ENSG00000125813.13	PAX1	2	3.76647115734372	0.000843923527636324	0.00894736228317612	chr20	21705659	21718486	+
ENSG00000136527.18	TRA2B	11	64.7292721951854	0.000844236745937271	0.00894736228317612	chr3	185914558	185938103	-
ENSG00000000419.12	DPM1	5	21.273641019932	0.000846503770839218	0.00896303505136693	chr20	50934867	50958555	-
ENSG00000261429.2	DPPA2P4	1	2.41453790440806	0.000847528307711434	0.00896902452762734	chr16	56686851	56688052	+
ENSG00000217289.3	AC079776.1	1	1.11999421571515	0.000850939727536045	0.00900025320044348	chr2	129992889	129994040	+
ENSG00000004487.16	KDM1A	6	34.5569643334248	0.000853661216240277	0.00902415474993643	chr1	23019443	23083689	+
ENSG00000124225.16	PMEPA1	6	47.8833683570642	0.000855033871911083	0.00903377949209407	chr20	57648392	57711536	-
ENSG00000006555.11	TTC22	3	12.8558586082686	0.000857504456514142	0.00904430856668919	chr1	54779712	54801323	-
ENSG00000131969.15	ABHD12B	4	10.4335452814795	0.000857371298431635	0.00904430856668919	chr14	50872053	50904970	+
ENSG00000143420.18	ENSA	10	49.2445936369069	0.000857881309866047	0.00904430856668919	chr1	150600851	150629612	-
ENSG00000235961.5	PNMA6A	1	3.52393628086739	0.000856926643325596	0.00904430856668919	chrX	153072482	153075018	+
ENSG00000082701.15	GSK3B	5	27.9823443919154	0.000860384200898219	0.00906580570930275	chr3	119821323	120094417	-
ENSG00000073169.14	SELENOO	3	12.6879518587635	0.00086326118810796	0.00909121938726196	chr22	50200979	50217616	+
ENSG00000197375.12	SLC22A5	7	32.2205501531552	0.000867945154988276	0.00913562520161596	chr5	132369752	132395614	+
ENSG00000181449.4	SOX2	1	4.05979319492196	0.000870583042499949	0.00915845863762325	chr3	181711925	181714436	+
ENSG00000219626.9	FAM228B	10	43.9626811760648	0.000872173889163445	0.00917025865389386	chr2	24076526	24169640	+
ENSG00000148824.19	MTG1	8	38.5930184142585	0.00087423929686328	0.00918261450034981	chr10	133394094	133422520	+
ENSG00000257210.1	NACAP8	1	1.42622678859588	0.00087428863118546	0.00918261450034981	chr12	93124063	93124543	-
ENSG00000108064.11	TFAM	4	23.0293895875327	0.00087574976833892	0.00919302093015711	chr10	58385345	58399220	+
ENSG00000178636.8	AC092656.1	1	5.9482243081748	0.000877338952716698	0.00920475961878721	chr4	119192773	119212644	-
ENSG00000013561.18	RNF14	12	41.5182988250448	0.000878671136408137	0.00920885041942812	chr5	141958328	141990292	+
ENSG00000117475.14	BLZF1	4	22.0763458503796	0.000878275876692977	0.00920885041942812	chr1	169367970	169396540	+
ENSG00000158164.7	TMSB15A	1	6.95773165490833	0.000879776079648899	0.00921548941737265	chrX	102513682	102516739	-
ENSG00000102158.19	MAGT1	4	23.38001661737	0.000881887871748592	0.00923266220739045	chrX	77826364	77895593	-
ENSG00000077585.14	GPR137B	4	19.2576966343545	0.000883502914705337	0.00924461882806773	chr1	236142505	236221865	+
ENSG00000102316.17	MAGED2	13	61.997371880014	0.000885687275392737	0.0092625165782913	chrX	54807599	54816015	+
ENSG00000143183.16	TMCO1	6	29.9771240561739	0.000890582649926236	0.00930392410791791	chr1	165724293	165827755	-
ENSG00000160685.13	ZBTB7B	7	37.6567540160708	0.000890598690571698	0.00930392410791791	chr1	155002630	155018522	+
ENSG00000116741.8	RGS2	4	22.7328079847011	0.000891349748474093	0.00930679603828772	chr1	192809039	192812275	+
ENSG00000136869.16	TLR4	4	22.0489551063643	0.000898489022177855	0.00937633018018598	chr9	117704175	117724735	+
ENSG00000125977.7	EIF2S2	1	8.62338872026507	0.000901112933052859	0.00939869444474449	chr20	34088309	34112243	-
ENSG00000130234.11	ACE2	1	1.73576307883906	0.000902100432189158	0.00940397602537028	chrX	15561033	15602148	-
ENSG00000125731.13	SH2D3A	8	30.5532360589565	0.000905968144312569	0.00943423193859003	chr19	6752160	6767463	-
ENSG00000135070.15	ISCA1	3	16.6745603251705	0.000905676944164824	0.00943423193859003	chr9	86264546	86283102	-
ENSG00000147044.21	CASK	22	84.4673410231619	0.00091255622569054	0.00949777635109014	chrX	41514934	41923645	-
ENSG00000187325.5	TAF9B	2	9.76550348553262	0.000913249394161157	0.00949993222899094	chrX	78129748	78139650	-
ENSG00000055208.19	TAB2	7	42.6374754700871	0.000916998056676511	0.00953385319989313	chr6	149218641	149411613	+
ENSG00000169231.13	THBS3	10	38.5909572096261	0.000921428518225981	0.00957482286934876	chr1	155195588	155209051	-
ENSG00000220305.1	HNRNPH1P1	1	3.98074024930094	0.000922384537132604	0.00957966427353554	chr6	159712801	159713985	-
ENSG00000114346.13	ECT2	11	32.1942450335408	0.00092814444251625	0.00963436605067584	chr3	172750682	172821474	+
ENSG00000111642.15	CHD4	29	117.7616662374	0.000932801739959052	0.0096724365035754	chr12	6570082	6614524	-
ENSG00000175390.14	EIF3F	7	31.3518310772901	0.000932502403464868	0.0096724365035754	chr11	7970251	8001862	+
ENSG00000226792.7	C13orf42	2	6.54024555377287	0.000936448445111538	0.00970510143592265	chr13	51082119	51200252	-
ENSG00000168288.13	MMADHC	4	21.9023558976394	0.00094372010877992	0.00977527993969917	chr2	149569637	149587778	-
ENSG00000155097.12	ATP6V1C1	5	28.3572812972131	0.000947667351870643	0.00981096719261842	chr8	103021063	103073051	+
ENSG00000177425.11	PAWR	10	50.8397375588835	0.000948586442145051	0.00981380188015215	chr12	79574979	79690964	-
ENSG00000198964.14	SGMS1	9	47.762938777058	0.000948945336820196	0.00981380188015215	chr10	50305586	50625163	-
ENSG00000049449.9	RCN1	5	27.5945143927845	0.000950087541453468	0.00982041834227894	chr11	32090904	32105755	+
ENSG00000163785.12	RYK	8	40.408524111337	0.000951583949327691	0.00982549385819284	chr3	134065303	134250744	-
ENSG00000177954.14	RPS27	5	29.1861641079427	0.000951113099889466	0.00982549385819284	chr1	153990762	153992155	+
ENSG00000132837.15	DMGDH	6	17.1941634487898	0.000952842991969344	0.00983329943032354	chr5	78997564	79236038	-
ENSG00000132964.12	CDK8	5	22.495027941364	0.000955921231808106	0.00985986089547295	chr13	26254104	26405238	+
ENSG00000078699.21	CBFA2T2	10	55.6818923448248	0.000957852336587917	0.00987456844459253	chr20	33490075	33650036	+
ENSG00000162971.11	TYW5	5	25.8802849833337	0.000959136264070707	0.00988259220744651	chr2	199928913	199955736	-
ENSG00000172794.20	RAB37	5	12.0351769218275	0.000962062544687927	0.0099075208105744	chr17	74670578	74747335	+
ENSG00000254535.4	PABPC4L	1	6.47250318929815	0.00096272139470418	0.00990908498203681	chr4	134196333	134201789	-
ENSG00000140403.12	DNAJA4	9	42.1818958009642	0.000964524448358856	0.00991815311845632	chr15	78264086	78282196	+
ENSG00000177707.11	NECTIN3	8	29.4257998362987	0.00096461726584393	0.00991815311845632	chr3	111070071	111275563	+
ENSG00000174173.7	TRMT10C	2	11.8794985893164	0.000965347439868317	0.0099204421975111	chr3	101561868	101566446	+
ENSG00000144749.13	LRIG1	9	49.036374527033	0.000969673706854298	0.00995966488395907	chr3	66378797	66501263	-
ENSG00000153130.17	SCOC	9	42.626466682503	0.000971514555336011	0.00997333166943155	chr4	140257286	140385726	+
ENSG00000182809.10	CRIP2	9	31.6066595003602	0.000973979765534036	0.00999339028720643	chr14	105472962	105480170	+
ENSG00000066044.15	ELAVL1	3	18.8939906167194	0.000975267611021668	0.00999777507869212	chr19	7958573	8005659	-
ENSG00000140022.13	STON2	5	21.5989289379836	0.000975430117418698	0.00999777507869212	chr14	81260656	81436465	-
ENSG00000189149.12	CRYM-AS1	3	11.2720270113293	0.000980860266620222	0.0100481628780707	chr16	21300849	21339037	+
ENSG00000103174.13	NAGPA	8	25.4129333060832	0.000984419072867162	0.0100793374532538	chr16	5024844	5034141	-
ENSG00000162927.14	PUS10	6	26.1230460310127	0.000986569555372239	0.0100960672928303	chr2	60940222	61018259	-
ENSG00000183891.6	TTC32	4	20.159939800101	0.000987773240106702	0.0101030956311489	chr2	19896631	19901983	-
ENSG00000232502.1	AC073464.1	1	2.34248286197416	0.000990810894046709	0.0101288649241825	chr2	94760774	94761116	-
ENSG00000021762.20	OSBPL5	16	56.8375013907643	0.000995577754972563	0.010172275378303	chr11	3087107	3166739	-
ENSG00000154309.8	DISP1	3	13.209092023396	0.000996630526178629	0.0101777117370363	chr1	222872271	223005995	+
ENSG00000186432.9	KPNA4	3	17.8111780087484	0.000998517857031156	0.0101916605919222	chr3	160495007	160565571	-
ENSG00000144362.12	PHOSPHO2	6	24.3053266117995	0.000999822230577658	0.0101996478699744	chr2	169694454	169701708	+
ENSG00000177675.8	CD163L1	6	16.8366008550156	0.00100070576481272	0.0102033358784713	chr12	7346685	7479897	-
ENSG00000114473.14	IQCG	11	41.9804079223545	0.00100368790069337	0.0102230764496887	chr3	197889077	197960142	-
ENSG00000145088.9	EAF2	5	22.1040487109415	0.00100366404205261	0.0102230764496887	chr3	121835183	121886526	+
ENSG00000154645.14	CHODL	5	16.4900855021288	0.00100643481474744	0.0102457160880486	chr21	17901263	18267373	+
ENSG00000140795.13	MYLK3	3	14.5713042163316	0.00100696286661856	0.0102457554351517	chr16	46702282	46790407	-
ENSG00000169018.6	FEM1B	4	22.1062572498422	0.00101305019967521	0.0103023304905576	chr15	68277745	68295862	+
ENSG00000225693.1	LAGE3P1	1	3.90505410550309	0.00101600728240571	0.0103270298189818	chr9	33019682	33020165	-
ENSG00000171204.12	TMEM126B	9	38.1478003912485	0.00102076836893264	0.0103700304257574	chr11	85628573	85636539	+
ENSG00000243646.10	IL10RB	6	22.9577759195156	0.001022578099797	0.0103830189811076	chr21	33266367	33310187	+
ENSG00000120254.15	MTHFD1L	7	21.8186480669576	0.00102880277373924	0.0104407990734721	chr6	150865549	151101887	+
ENSG00000117602.12	RCAN3	8	33.0082160382111	0.00103040497282368	0.0104516323813242	chr1	24502351	24541040	+
ENSG00000139679.15	LPAR6	6	26.8313783975619	0.00103334793419816	0.0104760470548948	chr13	48389567	48444704	-
ENSG00000163281.12	GNPDA2	4	19.0260292681907	0.00103423868055201	0.0104796419129443	chr4	44682200	44726588	-
ENSG00000172922.10	RNASEH2C	11	36.7584294025289	0.00103619819198331	0.0104940569225419	chr11	65714005	65720818	-
ENSG00000181852.18	RNF41	8	45.8692682575416	0.00103709149305135	0.0104976645899439	chr12	56202179	56221933	-
ENSG00000122482.21	ZNF644	11	54.9815761469083	0.00104003139508498	0.0105219739380595	chr1	90915298	91022272	-
ENSG00000198780.12	FAM169A	6	24.7020694389406	0.00104348072458019	0.0105514093340116	chr5	74777574	74866966	-
ENSG00000150347.16	ARID5B	4	27.6162134879505	0.00104465556988547	0.0105578271814795	chr10	61901684	62096944	+
ENSG00000104388.15	RAB2A	11	55.2368636915922	0.00104790237117887	0.0105851678279391	chr8	60516936	60623644	+
ENSG00000101849.17	TBL1X	8	39.1554289035824	0.00104996531163892	0.0105959754377254	chrX	9463295	9741037	+
ENSG00000118898.16	PPL	5	16.7943948145977	0.0010512896061869	0.0105959754377254	chr16	4882507	4960741	-
ENSG00000124802.12	EEF1E1	5	21.6768509384047	0.00105023782021367	0.0105959754377254	chr6	8073360	8102559	-
ENSG00000157191.20	NECAP2	8	30.7942783037984	0.0010511885484107	0.0105959754377254	chr1	16440721	16460078	+
ENSG00000163354.15	DCST2	3	8.31655824945626	0.00105276702650479	0.0105959754377254	chr1	155018520	155033781	-
ENSG00000175928.6	LRRN1	2	4.35288832215469	0.00105249110310643	0.0105959754377254	chr3	3799431	3849834	+
ENSG00000196365.12	LONP1	11	37.1039221020277	0.00105231338641474	0.0105959754377254	chr19	5691834	5720572	-
ENSG00000170631.15	ZNF16	5	17.4055163758941	0.00105791553628134	0.0106423144993078	chr8	144930358	144950888	-
ENSG00000215105.4	TTC3P1	1	7.3141080810028	0.00106091180535842	0.0106669661252755	chrX	75740831	75746911	-
ENSG00000274214.1	AP005212.2	1	2.4900130908905	0.00106242209388263	0.0106766592529717	chr18	14253548	14254075	+
ENSG00000284906.1	ARHGAP11B	1	4.06832155887928	0.00106459986866129	0.0106930467794725	chr15	30624548	30685606	+
ENSG00000087495.17	PHACTR3	1	5.24517266084196	0.001069795855905	0.0107397174111552	chr20	59577509	59847711	+
ENSG00000184602.6	SNN	1	7.16237656675897	0.00107695839835866	0.0108060723071449	chr16	11668455	11679152	+
ENSG00000250574.1	AC112173.1	1	3.24273313282784	0.001079086917688	0.0108218742396765	chr5	76510440	76510766	+
ENSG00000235672.1	AC090286.3	1	3.23381817870383	0.00108046985341352	0.0108301865409337	chr17	18908279	18908865	+
ENSG00000143801.17	PSEN2	9	37.8886842704519	0.00108385085840724	0.010858507882331	chr1	226870184	226896105	+
ENSG00000235613.2	NSRP1P1	1	3.72461908088051	0.00108881783077748	0.0109026810042913	chr1	77847110	77848802	+
ENSG00000164309.15	CMYA5	3	14.6992454629509	0.00108983302952954	0.0109072587788963	chr5	79689836	79800240	+
ENSG00000004468.13	CD38	5	27.2311221432725	0.00109109435911782	0.0109101098271967	chr4	15778275	15853232	+
ENSG00000125356.7	NDUFA1	1	7.70793637138098	0.00109129496648363	0.0109101098271967	chrX	119871832	119876662	+
ENSG00000196405.13	EVL	22	83.0876954480699	0.00109179242924366	0.0109101098271967	chr14	99971449	100144236	+
ENSG00000052126.14	PLEKHA5	16	74.8428255747769	0.00109258669517439	0.0109124678302905	chr12	19129752	19376400	+
ENSG00000205667.2	ARSH	1	2.51768324482274	0.00109438796112504	0.0109248759387896	chrX	3006613	3033571	+
ENSG00000112208.11	BAG2	1	8.06537475022805	0.00109600608519298	0.0109320603354538	chr6	57172326	57189833	+
ENSG00000181315.11	ZNF322	5	27.5234287679309	0.00109678554782692	0.0109320603354538	chr6	26634383	26659752	-
ENSG00000204219.11	TCEA3	5	20.2106152091319	0.00109627653244941	0.0109320603354538	chr1	23380909	23424748	-
ENSG00000048828.17	FAM120A	4	27.4139475121943	0.00109861141750333	0.0109446782703976	chr9	93451685	93566112	+
ENSG00000276805.2	AL133216.2	1	6.0080684338713	0.00110534720693541	0.0110061724435861	chr10	38403189	38452153	+
ENSG00000085365.18	SCAMP1	7	40.4241203726675	0.00111062134157761	0.0110530574045193	chr5	78360611	78480739	+
ENSG00000172465.14	TCEAL1	4	20.1507840773989	0.00111227098974632	0.011063841610983	chrX	103628704	103630953	+
ENSG00000137962.13	ARHGAP29	5	34.907266908184	0.00111876276974633	0.0111227553903671	chr1	94148988	94275068	-
ENSG00000106263.18	EIF3B	12	61.6544523591062	0.00112001004768155	0.0111294948612016	chr7	2354086	2380745	+
ENSG00000167004.13	PDIA3	6	38.2798669017721	0.00112083311748346	0.0111320142857377	chr15	43746410	43773278	+
ENSG00000184305.15	CCSER1	13	53.511835954012	0.00112146331619617	0.0111326165456426	chr4	90127535	91601913	+
ENSG00000110367.13	DDX6	8	48.1726017030189	0.00112229761481931	0.0111352432382022	chr11	118747763	118791164	-
ENSG00000145284.12	SCD5	2	13.8737181749503	0.00112290407388857	0.0111356078276134	chr4	82629539	82798796	-
ENSG00000188603.19	CLN3	18	55.5734424928742	0.00113041199350603	0.0112043777003392	chr16	28474111	28495575	-
ENSG00000182117.5	NOP10	1	7.51844296016327	0.00113409281892754	0.0112351638310987	chr15	34341713	34343177	-
ENSG00000119396.11	RAB14	1	8.99679461330996	0.00113526987984445	0.0112411271891792	chr9	121178133	121223014	-
ENSG00000125676.20	THOC2	19	90.2012637326382	0.00114021461537383	0.0112843720871377	chrX	123600561	123733056	-
ENSG00000188039.15	NWD1	6	34.9432991820243	0.00114102615845435	0.0112866889135368	chr19	16719975	16817963	+
ENSG00000070614.15	NDST1	8	32.5908604969734	0.00114408368545531	0.0113075515669659	chr5	150485818	150558211	+
ENSG00000123349.14	PFDN5	15	60.2333718764721	0.00114429228483876	0.0113075515669659	chr12	53295291	53299450	+
ENSG00000112320.12	SOBP	4	18.5334473228411	0.00114507055305661	0.0113095245225086	chr6	107490106	107661306	+
ENSG00000129480.13	DTD2	3	14.9585309862948	0.00114630348810983	0.0113159838275731	chr14	31446036	31457506	-
ENSG00000110047.18	EHD1	8	28.2813544513888	0.00114828001981903	0.0113240571480236	chr11	64851642	64888296	-
ENSG00000119787.14	ATL2	14	63.0416697421812	0.00114807790535614	0.0113240571480236	chr2	38293954	38377285	-
ENSG00000172379.21	ARNT2	7	27.2108362403812	0.00114994698271277	0.0113347774705516	chr15	80404350	80597933	+
ENSG00000143353.12	LYPLAL1	11	48.7850858306599	0.00115359267745633	0.0113649810854644	chr1	219173869	219212865	+
ENSG00000165105.10	RASEF	2	17.068606837685	0.001155488045052	0.0113743018880647	chr9	82979590	83063177	-
ENSG00000167081.18	PBX3	11	58.3419420302801	0.00115570262712046	0.0113743018880647	chr9	125747345	125967377	+
ENSG00000143367.16	TUFT1	6	28.0843178647567	0.00115744579913697	0.0113857250075145	chr1	151540305	151583583	+
ENSG00000076944.16	STXBP2	17	59.9152788807824	0.00115871190579954	0.011392446132172	chr19	7636881	7647873	+
ENSG00000174010.9	KLHL15	1	7.70295064795903	0.00115962687378764	0.0113957098416557	chrX	23983720	24027186	-
ENSG00000164035.10	EMCN	8	28.6933982831014	0.00116320756775396	0.0114251533262909	chr4	100395341	100880126	-
ENSG00000226472.8	AC008013.2	6	16.3255554845	0.00116962477120473	0.0114788628074508	chr12	30978308	31006010	-
ENSG00000241399.7	CD302	4	23.3361389310678	0.00116985033830154	0.0114788628074508	chr2	159768628	159798255	-
ENSG00000137642.13	SORL1	13	62.5641566570949	0.00117067188582135	0.0114811604015374	chr11	121452314	121633763	+
