chr	start	end	strand	ens_gene	gene_name	target_id	transcript_name	pval	qval	b	se_b	mean_obs	var_obs	tech_var	sigma_sq	smooth_sigma_sq	final_sigma_sq
chr19	36215133	36238774	+	ENSG00000167635.11	ZNF146	ENST00000443387.2	ZNF146-201	0.504991850098975	0.999445023567487	0.157979147966842	0.236972491305857	9.06279827919763	0.142185946072576	0.000173577962684387	0.149575653065861	0.133389511300444	0.149575653065861
chr19	36228459	36235868	+	ENSG00000167635.11	ZNF146	ENST00000587285.1	ZNF146-204	0.890094718990276	0.999445023567487	0.033270223358905	0.24076693227396	4.53877669298049	0.0449391350653264	0.0155361841237714	0.0336016890447941	0.139047057680532	0.139047057680532
chr19	36334453	36379201	-	ENSG00000142065.14	ZFP14	ENST00000270001.12	ZFP14-201	0.418991449816919	0.999445023567487	0.195718199488257	0.242173877862869	7.44951917553391	0.151463632679352	0.000627456205187892	0.155767709445852	0.124427197181041	0.155767709445852
chr19	36360112	36367973	-	ENSG00000142065.14	ZFP14	ENST00000589280.1	ZFP14-202	0.255321713108833	0.999445023567487	0.310724397157596	0.273159930299619	4.03738922434634	0.16653971915696	0.0317138651544228	0.12573325232118	0.167263061569024	0.167263061569024
chr19	36383120	36405623	-	ENSG00000181007.9	ZFP82	ENST00000445543.2	ZFP82-202	0.738334208544552	0.999445023567487	-0.0968893056091423	0.290035553228218	4.13338749925628	0.206204547613432	0.0222085221658326	0.202113136864564	0.160069752131877	0.202113136864564
chr19	36390350	36396067	-	ENSG00000181007.9	ZFP82	ENST00000590993.1	ZFP82-203	0.364185464358101	0.999445023567487	0.198837489334995	0.219124320400142	6.01851204830483	0.0730046436087847	0.0035081414339295	0.0662539406250551	0.124533106008268	0.124533106008268
chr19	36445119	36449555	-	ENSG00000186017.14	ZNF566	ENST00000587567.1	ZNF566-211	0.672090301442737	0.999445023567487	-0.417794904077466	0.98703926439145	2.30894420495416	2.40412549730357	1.09830067032695	1.49969002154082	0.747889150566889	1.49969002154082
chr19	36445119	36489435	-	ENSG00000186017.14	ZNF566	ENST00000434377.6	ZNF566-204	0.453969562730677	0.999445023567487	0.164958668819844	0.220293367104634	6.65095325949643	0.0622755328332826	0.00476344517635069	0.0564832776285758	0.124647668397775	0.124647668397775
chr19	36447021	36489861	-	ENSG00000186017.14	ZNF566	ENST00000493391.5	ZNF566-209	0.0782716852791818	0.999445023567487	0.461732209703533	0.262228146189828	5.31859456718669	0.136368020230584	0.0550827051878086	0.0380696814717783	0.128286896556602	0.128286896556602
chr19	36447629	36489561	-	ENSG00000186017.14	ZNF566	ENST00000392170.6	ZNF566-201	0.464995317235139	0.999445023567487	0.871959450698864	1.19340867554222	4.74494566376472	3.63698326115332	0.795546798438382	3.00238457985345	0.132456648138976	3.00238457985345
chr19	36447682	36489506	-	ENSG00000186017.14	ZNF566	ENST00000424129.6	ZNF566-202	0.497423607323851	0.999445023567487	1.21254263647627	1.7869637554947	3.14830549413598	8.09761315873698	1.99115137279941	6.52415386307185	0.352737839101034	6.52415386307185
chr19	36449533	36489518	-	ENSG00000186017.14	ZNF566	ENST00000452939.5	ZNF566-205	0.816452053223864	0.999445023567487	-0.100809220198994	0.434315310409502	3.95383633124028	0.0727607844486422	0.328086765117661	-0.250759901924723	0.174926005165278	0.174926005165278
chr19	36449764	36489537	-	ENSG00000186017.14	ZNF566	ENST00000427002.1	ZNF566-203	0.12926750461438	0.999445023567487	1.00751289287915	0.664149671355564	2.63626129715047	1.31540123368115	0.343755926304587	0.832496836259955	0.575177506037818	0.832496836259955
chr19	36456460	36489902	-	ENSG00000186017.14	ZNF566	ENST00000472909.6	ZNF566-207	0.426197364164504	0.999445023567487	0.415097002428731	0.521665037646368	2.59469136600196	0.24365023104748	0.130681207110114	0.0913859079953623	0.595010556896783	0.595010556896783
chr19	36472991	36489519	-	ENSG00000186017.14	ZNF566	ENST00000460937.5	ZNF566-206	0.6984704009956	0.999445023567487	0.130711637362115	0.337419543880342	3.52861296924802	0.0415248637448814	0.0563832479796044	-0.0152620397647375	0.247221948266844	0.247221948266844
chr19	36476109	36489902	-	ENSG00000186017.14	ZNF566	ENST00000494354.1	ZNF566-210	0.879893505622141	0.999445023567487	-0.0558567969212174	0.369657431451032	3.27943397150082	0.227186257306842	0.0512635973665889	0.197809290534325	0.313127380305343	0.313127380305343
chr19	36510687	36528271	-	ENSG00000254004.7	ZNF260	ENST00000523638.6	ZNF260-202	0.933939308669035	0.999445023567487	0.018079436797972	0.218114609161595	7.67818898940663	0.108729312762419	0.00194631553510629	0.117568764227571	0.124917638410802	0.124917638410802
chr19	36511028	36528268	-	ENSG00000254004.7	ZNF260	ENST00000592282.1	ZNF260-204	0.20357230057004	0.999445023567487	0.958151210508098	0.753595536093059	4.33615927121926	0.889148053133643	1.36587582017163	-0.632627292977454	0.148540798546735	0.148540798546735
chr19	36511779	36525299	-	ENSG00000254004.7	ZNF260	ENST00000593142.5	ZNF260-205	0.505964160786952	0.999445023567487	0.959866816425973	1.44311581899261	5.99308864864022	5.27204290316193	0.670006261451076	4.88354911728683	0.124498533789439	4.88354911728683
chr19	36511779	36525299	-	ENSG00000254004.7	ZNF260	ENST00000588993.1	ZNF260-203	0.907507225851106	0.999445023567487	0.0473816224298585	0.407817636386726	5.95490457217285	0.403732669969611	0.096911617678935	0.346595647782548	0.124456830292869	0.346595647782548
chr19	36525091	36528265	-	ENSG00000254004.7	ZNF260	ENST00000520608.2	ZNF260-201	0.455601122528832	0.999445023567487	0.259764862522386	0.348159052966335	3.73163658998042	0.186135676657739	0.118259588064366	0.0684955805788083	0.204979681702075	0.204979681702075
chr19	36543613	36573292	-	ENSG00000186020.13	ZNF529	ENST00000591340.6	ZNF529-209	0.486852195776961	0.999445023567487	-0.16614849289148	0.238951139213969	6.75631254854208	0.129535048999647	0.0278135944708356	0.107313540311413	0.124446797346908	0.124446797346908
chr19	36543616	36573288	-	ENSG00000186020.13	ZNF529	ENST00000334116.7	ZNF529-201	0.840686741507758	0.999445023567487	0.0461395799661858	0.229532868394804	6.78909650092086	0.039780762068368	0.0160992587081315	0.027091883343218	0.124394975087992	0.124394975087992
chr19	36548101	36605276	-	ENSG00000186020.13	ZNF529	ENST00000586115.5	ZNF529-205	0.125175043528949	0.999445023567487	0.665441031110663	0.433961786690718	3.7382055501685	0.328161336107467	0.298353408659114	-0.0554590765103989	0.203840810828354	0.203840810828354
chr19	36548227	36605243	-	ENSG00000186020.13	ZNF529	ENST00000585983.5	ZNF529-204	0.244134149519243	0.999445023567487	0.663755458482999	0.569886316295237	3.16867512192963	0.664840360545123	0.520037010947425	0.0938017033412838	0.346017425054055	0.346017425054055
chr19	36548228	36605257	-	ENSG00000186020.13	ZNF529	ENST00000585960.5	ZNF529-203	0.985247309666196	0.999445023567487	-0.0148896321254753	0.805245034038659	1.66857964990893	1.46317795268264	0.542689240434311	1.0667473872113	1.18642959914948	1.18642959914948
chr19	36580255	36605262	-	ENSG00000186020.13	ZNF529	ENST00000586458.5	ZNF529-206	0.334408886708361	0.999445023567487	0.211778612050449	0.219397994572229	5.97218387428137	0.030647004595626	0.00388725056709652	0.0178644063488878	0.124474029492413	0.124474029492413
chr19	36582398	36605243	-	ENSG00000186020.13	ZNF529	ENST00000587286.1	ZNF529-207	0.640906455928809	0.999445023567487	0.181131393168217	0.388334145132474	3.34762029687124	0.176935786736483	0.107994614463937	0.0778857958552442	0.294147807604781	0.294147807604781
chr19	36605313	36608092	+	ENSG00000161298.18	ZNF382	ENST00000460384.1	ZNF382-205	0.0904983773803869	0.999445023567487	0.650947196209783	0.384544517926755	3.18779932167226	0.36120104233484	0.0544247634990824	0.229901115801675	0.339907199880972	0.339907199880972
chr19	36605313	36609993	+	ENSG00000161298.18	ZNF382	ENST00000460670.5	ZNF382-206	0.593509360881977	0.999445023567487	0.34072106071645	0.638344373933725	2.56979744866601	0.294263998534343	0.479576406833969	-0.186843566103723	0.607046365786936	0.607046365786936
chr19	36605313	36634114	+	ENSG00000161298.18	ZNF382	ENST00000292928.7	ZNF382-201	0.517558511492098	0.999445023567487	0.140813612536907	0.217602661989186	6.71958858231479	0.0431297449906724	0.00175825182281257	0.0403968747400754	0.124510864189934	0.124510864189934
chr19	36605335	36628567	+	ENSG00000161298.18	ZNF382	ENST00000439428.5	ZNF382-204	0.146244269225715	0.999445023567487	0.655084675001115	0.450872668760898	4.99039332222264	0.518412475787892	0.412002007210783	0.0438154677768798	0.130094428617416	0.130094428617416
chr19	36608420	36628270	+	ENSG00000161298.18	ZNF382	ENST00000435416.1	ZNF382-203	0.0676809115379867	0.999445023567487	0.425025281257338	0.232619650930569	5.02348799832073	0.0635329897093185	0.01431469507977	0.0073991963450457	0.129983710251056	0.129983710251056
chr19	36610498	36626596	+	ENSG00000161298.18	ZNF382	ENST00000590785.1	ZNF382-209	0.041580973609281	0.999445023567487	1.64499621794162	0.807284940113201	1.98737633968555	2.23590358845527	0.534165909806497	1.2037246889497	0.954583068859315	1.2037246889497
chr19	36628793	36630190	+	ENSG00000161298.18	ZNF382	ENST00000585467.1	ZNF382-208	0.799962653178321	0.999445023567487	-0.210336983258204	0.830074075281963	2.40536675699035	1.68108396389775	0.839625231281303	0.997769356599244	0.69275396830886	0.997769356599244
chr19	36636618	36666837	-	ENSG00000197808.12	ZNF461	ENST00000588268.6	ZNF461-204	0.310391979917653	0.999445023567487	0.224666908451262	0.221477656022059	5.98416303567534	0.0470390706171707	0.00631866761862919	0.0319642514594453	0.124487604693439	0.124487604693439
chr19	36637192	36666819	-	ENSG00000197808.12	ZNF461	ENST00000396893.6	ZNF461-202	0.135622008821912	0.999445023567487	-1.20188995286349	0.805397399234739	3.11843590175406	1.62327556621569	1.36679155520197	0.0336010452901663	0.362981699982246	0.362981699982246
chr19	36638147	36666841	-	ENSG00000197808.12	ZNF461	ENST00000360357.8	ZNF461-201	0.207925716983602	0.999445023567487	1.4724076407465	1.16923663892627	2.29534549521282	3.8397884699648	1.0158858811141	2.6297522997062	0.755942966100629	2.6297522997062
chr19	36638533	36640112	-	ENSG00000197808.12	ZNF461	ENST00000590487.1	ZNF461-208	0.14215851137266	0.999445023567487	-1.19195231351547	0.812067158810127	3.63113041504875	1.94309842954531	1.19428578609763	0.564255735016905	0.224252593870639	0.564255735016905
chr19	36638631	36643607	-	ENSG00000197808.12	ZNF461	ENST00000540605.2	ZNF461-203	0.348740117886155	0.999445023567487	0.494195269759762	0.52740273519835	3.35011641637448	0.222061095068221	0.448281794565357	-0.26914231389776	0.293461259020512	0.293461259020512
chr19	36638653	36658563	-	ENSG00000197808.12	ZNF461	ENST00000614133.4	ZNF461-213	0.938120188614643	0.999445023567487	0.100200190820944	1.29069481835931	3.19614316589876	4.04096271991181	1.10679962474184	3.33558201296367	0.337302441729035	3.33558201296367
chr19	36643822	36666837	-	ENSG00000197808.12	ZNF461	ENST00000588844.1	ZNF461-205	0.314772860940282	0.999445023567487	-1.01273803920646	1.00744138866874	0.835111453399926	2.14736131890054	0.782523299052659	1.30607059545641	1.9239784385548	1.9239784385548
chr19	36645152	36666853	-	ENSG00000197808.12	ZNF461	ENST00000591827.5	ZNF461-210	0.761266758707796	0.999445023567487	-0.1344836528837	0.442645836167637	3.05400905756918	0.221130699353503	0.135895446202562	0.102525428981507	0.38659878386823	0.38659878386823
chr19	36656448	36666823	-	ENSG00000197808.12	ZNF461	ENST00000592829.5	ZNF461-212	0.456564726255417	0.999445023567487	0.481377216808381	0.646564483291186	2.28055991929232	0.292730275805997	0.350012768146677	-0.0898025380566622	0.764775581329587	0.764775581329587
chr19	36658092	36666838	-	ENSG00000197808.12	ZNF461	ENST00000592496.1	ZNF461-211	0.322398798171974	0.999445023567487	0.451494812664717	0.456267170233658	3.0040998671358	0.227608921071615	0.148900430956713	0.0471100313252233	0.406245517398032	0.406245517398032
chr19	36687612	36712732	+	ENSG00000189042.13	ZNF567	ENST00000590392.5	ZNF567-206	0.631266095124686	0.999445023567487	-0.131765284397923	0.274542139742218	3.97342422538809	0.113397392900835	0.0280031920097355	0.0921040494685248	0.172992505308226	0.172992505308226
chr19	36687628	36721327	+	ENSG00000189042.13	ZNF567	ENST00000536254.6	ZNF567-202	0.428641560018602	0.999445023567487	0.294766510763389	0.372406404556715	5.70663234208845	0.18192475568843	0.245143113290288	-0.0681958275977155	0.124687633789338	0.124687633789338
chr19	36689400	36721326	+	ENSG00000189042.13	ZNF567	ENST00000360729.8	ZNF567-201	0.570770184123473	0.999445023567487	-0.301299409893323	0.531469518786543	5.6704625859515	0.706758746277349	0.512646061967022	0.240580203097511	0.124824423097659	0.240580203097511
chr19	36703681	36723346	+	ENSG00000189042.13	ZNF567	ENST00000588311.5	ZNF567-204	0.248012719889806	0.999445023567487	0.407559599070581	0.352807484051872	5.18988425235391	0.342020856927199	0.022488476142918	0.309439845998448	0.129403274752367	0.309439845998448
chr19	36711240	36721321	+	ENSG00000189042.13	ZNF567	ENST00000585696.5	ZNF567-203	0.677713630328877	0.999445023567487	-0.109652355477412	0.263850544758931	4.43057444234888	0.117838368899839	0.0415862301097367	0.0848296719302878	0.144059396475823	0.144059396475823
chr19	36712440	36723347	+	ENSG00000189042.13	ZNF567	ENST00000589264.5	ZNF567-205	0.540279261353919	0.999445023567487	0.387060578690076	0.632048377081104	2.09031510350946	0.973199659575681	0.180266303108124	0.850302418004884	0.885027432814163	0.885027432814163
chr19	36712482	36727701	+	ENSG00000189042.13	ZNF567	ENST00000591308.1	ZNF567-207	0.940914227287194	0.999445023567487	0.0195640842833972	0.263948471243378	4.03218007612933	0.0458930583886091	0.018084783536577	0.0322955131192003	0.167698671054667	0.167698671054667
chr19	36714383	36772825	-	ENSG00000267041.6	ZNF850	ENST00000589390.5	ZNF850-201	0.39362053222352	0.999445023567487	0.391628833522868	0.45908175314535	2.99003805145791	0.392014669060937	0.150035259382012	0.24028137171929	0.411980890140676	0.411980890140676
chr19	36743478	36772814	-	ENSG00000267041.6	ZNF850	ENST00000614887.4	ZNF850-203	0.148145301875891	0.999445023567487	-1.92909433085048	1.33398520072853	3.01570833923279	5.2161382048356	4.21285758922553	0.532519786141773	0.401575579752965	0.532519786141773
chr19	36743480	36772807	-	ENSG00000267041.6	ZNF850	ENST00000591344.2	ZNF850-202	0.0962795192845005	0.999445023567487	0.363468894550804	0.218540561031213	7.41956276584657	0.147745804179827	0.00297863623022355	0.124312511752657	0.124381301945343	0.124381301945343
chr19	36817428	36838387	-	ENSG00000197863.9	ZNF790	ENST00000356725.9	ZNF790-201	0.397598455828482	0.999445023567487	0.18833749977128	0.222642721897128	6.16604688175534	0.104427255950973	0.00739412676517255	0.0980169177622045	0.124791957538192	0.124791957538192
chr19	36818322	36850787	-	ENSG00000197863.9	ZNF790	ENST00000613249.4	ZNF790-206	0.844298019888268	0.999445023567487	0.120833861538129	0.615247391119124	5.08360623671618	0.275837012785348	0.879602234389047	-0.580075072883622	0.129809371687989	0.129809371687989
chr19	36819807	36850313	-	ENSG00000197863.9	ZNF790	ENST00000528994.5	ZNF790-204	0.788297196196507	0.999445023567487	0.165344877276994	0.61575811244669	3.47180930896949	0.124903487737236	0.749886379590433	-0.619782923997272	0.261201761859994	0.261201761859994
chr19	36850361	36879572	+	ENSG00000251247.11	ZNF345	ENST00000589046.1	ZNF345-213	0.293959703889983	0.999445023567487	0.300359239495629	0.286199606277097	5.00224403824345	0.0873920532135498	0.0883747233780179	-0.0163009775765518	0.130052515643756	0.130052515643756
chr19	36850876	36879575	+	ENSG00000251247.11	ZNF345	ENST00000420450.6	ZNF345-202	0.761451280527962	0.999445023567487	0.07754865811656	0.25545093427576	5.58019934181939	0.159652264872549	0.0351842097501294	0.138829603109493	0.125320300443331	0.138829603109493
chr19	36850876	36892930	+	ENSG00000251247.11	ZNF345	ENST00000586933.5	ZNF345-212	0.607434523618721	0.999445023567487	0.161045129705277	0.31347658779353	3.88485641686221	0.244511816908736	0.0435851500543569	0.218461706198109	0.182507047845093	0.218461706198109
chr19	36850878	36877054	+	ENSG00000251247.11	ZNF345	ENST00000532141.5	ZNF345-208	0.573199076590585	0.999445023567487	0.413021847186435	0.733157963574183	2.55181712320813	0.237317471689039	0.817493623497731	-0.601934283640667	0.615894641974916	0.615894641974916
chr19	36850930	36913029	+	ENSG00000251247.11	ZNF345	ENST00000432005.6	ZNF345-203	0.917321323024024	0.999445023567487	0.0635267430682529	0.611960915645771	2.32310079789528	0.218138494935424	0.259079740882984	-0.0202035690099791	0.739576691858376	0.739576691858376
chr19	36851163	36879569	+	ENSG00000251247.11	ZNF345	ENST00000529555.1	ZNF345-206	0.338276080793613	0.999445023567487	0.293999921882855	0.307024823294447	4.53941653454381	0.249473545516846	0.0560956893511203	0.195275622966176	0.139016990777158	0.195275622966176
chr19	36851651	36879574	+	ENSG00000251247.11	ZNF345	ENST00000612719.4	ZNF345-214	0.282519023767521	0.999445023567487	1.89262739173068	1.7611115260913	2.06278262249661	8.38719430721101	2.16103648769956e-08	8.27070346460727	0.903357229286242	8.27070346460727
chr19	36851659	36877113	+	ENSG00000251247.11	ZNF345	ENST00000586646.1	ZNF345-211	0.248669868185012	0.999445023567487	0.546472052858351	0.473715846951019	2.79130968483963	0.267011511347151	0.0977504910059277	0.116327050261212	0.500667385400795	0.500667385400795
chr19	36872698	36877384	+	ENSG00000251247.11	ZNF345	ENST00000585396.1	ZNF345-210	0.279771106235004	0.999445023567487	1.31849986493338	1.21989154863748	1.21971233372352	4.02904140562447	0.812040299093085	3.15632074207267	1.55840424358198	3.15632074207267
chr19	36888124	36916021	-	ENSG00000185869.14	ZNF829	ENST00000520965.5	ZNF829-203	0.400705042880083	0.999445023567487	0.183254616361534	0.218066093626156	6.56471133115941	0.120421530649093	0.00195636827579403	0.121552047593458	0.124851154895863	0.124851154895863
chr19	36905434	36916291	-	ENSG00000185869.14	ZNF829	ENST00000520907.1	ZNF829-202	0.665377417460438	0.999445023567487	0.120316543353679	0.278187977677447	3.94714491032092	0.0657187451459785	0.0307620148804766	0.0376683192855457	0.175607454250904	0.175607454250904
chr19	36901742	36902117	+	ENSG00000243297.2	RPL31P61	ENST00000496160.2	RPL31P61-201	0.544047955523446	0.999445023567487	0.486340701311232	0.801612337954772	1.2254340406147	1.08241377354902	0.160245097314493	0.967336112855587	1.55330781031568	1.55330781031568
chr19	36916329	36979907	+	ENSG00000198453.13	ZNF568	ENST00000427117.5	ZNF568-203	0.367622130390477	0.999445023567487	-0.210873211589918	0.234060039107181	4.97095960520565	0.0972352153890192	0.0159206432315112	0.0791800906654111	0.13017029518677	0.13017029518677
chr19	36916332	36952734	+	ENSG00000198453.13	ZNF568	ENST00000333987.12	ZNF568-201	0.580255716557875	0.999445023567487	1.01612750830606	1.83744459941521	3.09517844073274	8.43504040541514	1.68985385595892	7.31335322649472	0.371271708558095	7.31335322649472
chr19	36916341	36936824	+	ENSG00000198453.13	ZNF568	ENST00000587130.5	ZNF568-209	0.913761781601903	0.999445023567487	-0.0283289828454164	0.261591148977077	4.14297884720758	0.148648522775752	0.0230517994104355	0.140247567304477	0.159428011851291	0.159428011851291
chr19	36916343	36952743	+	ENSG00000198453.13	ZNF568	ENST00000415168.5	ZNF568-202	0.329932651220162	0.999445023567487	0.551988292037596	0.566577933079101	4.92559565616581	0.852071907168107	0.510908471663755	0.34511967300874	0.130393640735824	0.34511967300874
chr19	36916364	36997440	+	ENSG00000198453.13	ZNF568	ENST00000444991.5	ZNF568-205	0.779212022075807	0.999445023567487	0.261256069654581	0.931905648431322	2.18409449400773	1.66934727360122	1.49158443561323	0.32649630296641	0.824277264595311	0.824277264595311
chr19	36916449	36997932	+	ENSG00000198453.13	ZNF568	ENST00000455427.6	ZNF568-206	0.333596927753798	0.999445023567487	1.54862173297157	1.60164549269532	1.73763204945337	6.8002211186774	0.0510112981629479	6.78970412656036	1.13400920148815	6.78970412656036
chr19	36916455	36950936	+	ENSG00000198453.13	ZNF568	ENST00000587857.5	ZNF568-210	0.434121465458846	0.999445023567487	-0.190675746630364	0.243781485752694	4.95317860137241	0.115243161768819	0.0282292667617442	0.0888429470898108	0.130249167360365	0.130249167360365
chr19	36922562	36952741	+	ENSG00000198453.13	ZNF568	ENST00000619231.4	ZNF568-216	0.481059882645699	0.999445023567487	0.189824474086407	0.269407848668376	6.44170400391893	0.0824085591328774	0.0684860384057361	0.0125544883838474	0.125062198725257	0.125062198725257
chr19	36922571	36997932	+	ENSG00000198453.13	ZNF568	ENST00000617745.4	ZNF568-215	0.250135786953706	0.999445023567487	1.64689099713736	1.43205468534804	1.55158799504159	5.629104527206	0.769405837714545	4.69934248715816	1.27809744268725	4.69934248715816
chr19	36936655	36952741	+	ENSG00000198453.13	ZNF568	ENST00000616085.1	ZNF568-214	0.847521172838415	0.999445023567487	-0.0946108648309596	0.492041762207729	4.5044090016385	0.231297190439491	0.504963856489179	-0.252923937870823	0.140649732194787	0.140649732194787
chr19	36973213	36980317	+	ENSG00000198453.13	ZNF568	ENST00000586353.5	ZNF568-208	0.711278184324547	0.999445023567487	0.323074343249509	0.872843650558574	2.76636389448711	1.87222725199279	0.174021460435121	1.85759464175266	0.512535396900708	1.85759464175266
chr19	36973561	36996455	+	ENSG00000198453.13	ZNF568	ENST00000588596.1	ZNF568-211	0.59031422865764	0.999445023567487	0.431253884877848	0.801020286453484	1.59564756883406	1.09430358089878	0.467872727075501	0.686266568387231	1.24314993775122	1.24314993775122
chr19	36991053	36998700	+	ENSG00000198453.13	ZNF568	ENST00000591887.1	ZNF568-212	0.848678264069475	0.999445023567487	0.0439904869235545	0.230551900590649	4.87166856473123	0.0884066580998924	0.010967716190947	0.0857635642683288	0.130776760784947	0.130776760784947
chr19	37007857	37127442	+	ENSG00000197050.11	ZNF420	ENST00000590332.1	ZNF420-209	0.800971507943938	0.999445023567487	0.262195161119837	1.0400855758082	2.05394582904377	2.6391579036503	0.367319889152243	2.51742145752585	0.909284616425715	2.51742145752585
chr19	37078418	37127139	+	ENSG00000197050.11	ZNF420	ENST00000589461.5	ZNF420-208	0.149941546912356	0.999445023567487	0.317784780517499	0.220724039658636	5.48606930354172	0.128222979928399	0.00380800220003011	0.110307364593594	0.126109602288575	0.126109602288575
chr19	37078433	37111687	+	ENSG00000197050.11	ZNF420	ENST00000587082.5	ZNF420-206	0.284798043404173	0.999445023567487	-0.636756925966678	0.595320810469874	2.28042548979818	0.327237905786418	0.180228732705927	0.0716104615880567	0.764856246970093	0.764856246970093
chr19	37078433	37130368	+	ENSG00000197050.11	ZNF420	ENST00000337995.4	ZNF420-202	0.342248896801236	0.999445023567487	0.231656040335555	0.243917501855694	6.92532522781582	0.157241696518588	0.00223666636198598	0.156418660868741	0.124233821930625	0.156418660868741
chr19	37078446	37127481	+	ENSG00000197050.11	ZNF420	ENST00000589245.5	ZNF420-207	0.908133241350952	0.999445023567487	0.135027443618564	1.17014787835575	1.27963490603883	3.32380435945089	0.739165908904181	2.91215691035042	1.50550154451528	2.91215691035042
chr19	37128613	37130314	+	ENSG00000197050.11	ZNF420	ENST00000586540.1	ZNF420-204	0.43008798406254	0.999445023567487	-0.677123251913075	0.858159670217198	2.09648775369205	1.89645481070406	0.201778470300456	1.76205624859899	0.880947374382079	1.76205624859899
chr19	37156331	37210512	-	ENSG00000267360.6	AC012309.1	ENST00000590245.5	AC012309.1-202	0.746653082498113	0.999445023567487	-0.203065697468846	0.628578034219524	2.74113114413137	0.270047074103123	0.528999390319532	-0.242943789469698	0.524628196622552	0.524628196622552
chr19	37165383	37207254	-	ENSG00000267360.6	AC012309.1	ENST00000585860.2	AC012309.1-203	0.862678081690657	0.999445023567487	0.139981840903888	0.809302219211857	2.14120380193363	0.137125767858545	0.894860847335377	-0.749247813566403	0.851726038054588	0.851726038054588
chr19	37106734	37172726	-	ENSG00000196967.10	ZNF585A	ENST00000587817.5	ZNF585A-204	0.029689388431326	0.999445023567487	1.07078790042299	0.49249522186623	6.92895513148563	0.865964160800715	0.00151179885170264	0.645292317311143	0.124230721455831	0.645292317311143
chr19	37145540	37172741	-	ENSG00000196967.10	ZNF585A	ENST00000292841.9	ZNF585A-201	0.628744344745573	0.999445023567487	0.126314849366552	0.261253709928863	4.68916796993631	0.10865117024598	0.0483332027459805	0.0669283002124657	0.133676133124939	0.133676133124939
chr19	37147438	37172741	-	ENSG00000196967.10	ZNF585A	ENST00000356958.8	ZNF585A-202	0.548111618711374	0.999445023567487	0.1331954046616	0.221773442004224	6.31834284685894	0.0814757147046196	0.00612850084040323	0.078763847781887	0.125027391368666	0.125027391368666
chr19	37151010	37172436	-	ENSG00000196967.10	ZNF585A	ENST00000392157.2	ZNF585A-203	0.196373204508921	0.999445023567487	0.380875324892038	0.294805724422044	5.81719735691869	0.245859433850104	0.0175776037376656	0.214183503334351	0.124452846871518	0.214183503334351
chr19	37165385	37172694	-	ENSG00000196967.10	ZNF585A	ENST00000588354.1	ZNF585A-205	0.524523922375629	0.999445023567487	-0.200255956178481	0.314676158254546	4.45133804426453	0.249772919690512	0.11270992031017	0.15134630522007	0.143099689213433	0.15134630522007
chr19	37181579	37210536	-	ENSG00000245680.10	ZNF585B	ENST00000532828.7	ZNF585B-205	0.951163901151077	0.999445023567487	-0.0132826520882963	0.21687648090677	7.38423295726361	0.0374488753516323	0.00109513526477421	0.0400515799296216	0.124332619323239	0.124332619323239
chr19	37184820	37190476	-	ENSG00000245680.10	ZNF585B	ENST00000531805.5	ZNF585B-204	0.337664529501718	0.999445023567487	0.236212076849051	0.246364759584812	6.23603180528622	0.160667174036889	0.0259167102253495	0.135938209148737	0.124915654356316	0.135938209148737
chr19	37184822	37210484	-	ENSG00000245680.10	ZNF585B	ENST00000527838.5	ZNF585B-203	0.109521484078699	0.999445023567487	0.559898199607016	0.349860359112771	5.94691363076013	0.372729382474751	0.0661466253160371	0.260259430360008	0.124449896508588	0.260259430360008
chr19	37187080	37210505	-	ENSG00000245680.10	ZNF585B	ENST00000591492.5	ZNF585B-209	0.0309843901124622	0.999445023567487	1.87895268183847	0.870985071071101	1.31127444415296	2.54705474946443	0.54498803278798	1.31531534346611	1.47798528462197	1.47798528462197
chr19	37189548	37199008	-	ENSG00000245680.10	ZNF585B	ENST00000586320.1	ZNF585B-207	0.806331677289554	0.999445023567487	-0.134912146518906	0.550299920626999	2.60031094268662	0.266563910499712	0.21521854321941	0.0731480817227153	0.592328130492805	0.592328130492805
chr19	37189703	37210549	-	ENSG00000245680.10	ZNF585B	ENST00000392156.7	ZNF585B-201	0.738406778405426	0.999445023567487	0.0822258254938898	0.246211696832594	4.51890084984057	0.093840124124157	0.02167730899077	0.079743871178296	0.139976556761724	0.139976556761724
chr19	37189734	37210531	-	ENSG00000245680.10	ZNF585B	ENST00000591273.5	ZNF585B-208	0.0727479319273172	0.999445023567487	1.57634856727594	0.878477916668159	1.64686286241269	2.42229027046821	0.854756383065805	1.14712963296845	1.20317281713054	1.20317281713054
chr19	37190073	37210505	-	ENSG00000245680.10	ZNF585B	ENST00000526705.1	ZNF585B-202	0.946045332304309	0.999445023567487	-0.0208075309094545	0.30746819371065	3.68097772900719	0.0631774565269285	0.0378301185968269	0.0315496293581152	0.214267721786347	0.214267721786347
chr19	37207195	37218153	-	ENSG00000245680.10	ZNF585B	ENST00000534363.1	ZNF585B-206	0.252234222045898	0.999445023567487	0.459455552780533	0.401292430602348	3.07380627650119	0.229950679937551	0.0503022207390053	0.146350352530737	0.37912608555097	0.37912608555097
chr19	37217926	37224879	+	ENSG00000188283.11	ZNF383	ENST00000585441.5	ZNF383-202	0.427561366640447	0.999445023567487	-0.629629017448408	0.793611766750537	1.55791919340287	0.630416125858242	0.406475231489151	0.181267120391436	1.2730437987106	1.2730437987106
